address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Kærholtvej 249320 Hjallerup,erup,1.220.000,18-04-2017,Alm. Salg,10.000,4,Villa,122,1977,-6 %,Aktuel værdi
Tylstrupvej 289320 Hjallerup,erup,551.500,07-04-2017,Fam. Salg,4.557,4,Villa,121,1958,,Aktuel værdi
Rosenvænget 19320 Hjallerup,erup,725.000,05-04-2017,Alm. Salg,6.196,4,Villa,117,1969,-6 %,Aktuel værdi
Tolstrupvej 789320 Hjallerup,erup,13.767.072,03-04-2017,Alm. Salg,44.990,7,Stuehus,306,1890,,
Nygade 119320 Hjallerup,erup,1.065.000,24-03-2017,Fam. Salg,6.156,6,Villa,173,1938,,Aktuel værdi
Anne Marie Vej 149320 Hjallerup,erup,1.060.000,21-03-2017,Alm. Salg,8.617,5,Villa,123,1971,-3 %,Aktuel værdi
Håndværkervej 289320 Hjallerup,erup,100.000,13-03-2017,Andet,480,6,Villa,208,1969,,Aktuel værdi
Søndermarken 599320 Hjallerup,erup,1.255.000,13-03-2017,Fam. Salg,7.130,4,Villa,176,1975,-10 %,Aktuel værdi
Algade 109320 Hjallerup,erup,727.692,11-03-2017,Alm. Salg,6.930,4,Villa,105,1920,,Aktuel værdi
Idræts Alle 29320 Hjallerup,erup,1.637.000,10-03-2017,Alm. Salg,10.629,5,Villa,154,1972,-3 %,Aktuel værdi
Skansen 59320 Hjallerup,erup,925.000,08-03-2017,Alm. Salg,7.061,5,Villa,131,1957,-7 %,Aktuel værdi
Kærholtvej 569320 Hjallerup,erup,1.560.000,23-02-2017,Alm. Salg,12.093,5,Villa,129,1982,,Aktuel værdi
Hellevadvej 239320 Hjallerup,erup,1.377.600,23-02-2017,Alm. Salg,5.788,7,Villa,238,1986,,Aktuel værdi
Poulsgade 119320 Hjallerup,erup,1.295.000,20-02-2017,Alm. Salg,5.807,7,Villa,223,1972,0 %,Aktuel værdi
Skolegade 39320 Hjallerup,erup,1.600.000,17-02-2017,Alm. Salg,8.080,6,Villa,198,1966,,Aktuel værdi
Hjallerup Engvej 119320 Hjallerup,erup,10.000,12-02-2017,Alm. Salg,94,3,Villa,106,1931,,Aktuel værdi
Søndermarken 1039320 Hjallerup,erup,1.250.000,26-01-2017,Alm. Salg,10.245,5,Villa,122,1978,-3 %,Aktuel værdi
Omorikavej 39320 Hjallerup,erup,1.925.000,19-01-2017,Alm. Salg,9.080,6,Villa,212,1974,-4 %,Aktuel værdi
Borgergade 389320 Hjallerup,erup,30.000,17-01-2017,Alm. Salg,454,2,Villa,66,1905,,Aktuel værdi
Østergade 12A9320 Hjallerup,erup,525.000,17-01-2017,Alm. Salg,4.906,4,Villa,107,1935,,Aktuel værdi
Tennisskoven 289320 Hjallerup,erup,3.498.000,17-01-2017,Alm. Salg,15.686,5,Villa,223,2010,0 %,Aktuel værdi
Lyngdrupvej 609320 Hjallerup,erup,40.000,13-01-2017,Alm. Salg,330,4,Stuehus,121,1953,,
Bøgelunden 59320 Hjallerup,erup,1.830.000,13-01-2017,Fam. Salg,5.736,7,Villa,319,2007,,Aktuel værdi
Vestergade 199320 Hjallerup,erup,8.500.000,10-01-2017,Alm. Salg,15.799,12,Villa,538,2016,,Aktuel værdi
Borgergade 79320 Hjallerup,erup,408.962,09-01-2017,Alm. Salg,3.298,7,Villa,124,1949,,Aktuel værdi
Oscarsvej 49320 Hjallerup,erup,1.715.000,04-01-2017,Alm. Salg,11.666,5,Villa,147,1979,-9 %,Aktuel værdi
Møllevangen 99320 Hjallerup,erup,780.000,02-01-2017,Alm. Salg,12.000,2,Rækkehus,65,1986,,Aktuel værdi
Hegely 2209320 Hjallerup,erup,1.495.000,30-12-2016,Alm. Salg,11.240,5,Villa,133,1983,0 %,Aktuel værdi
Søndergade 519320 Hjallerup,erup,1.930.000,29-12-2016,Alm. Salg,12.532,4,Villa,154,1957,,Aktuel værdi
Nygade 99320 Hjallerup,erup,850.000,20-12-2016,Andet,5.312,4,Villa,160,1918,,Aktuel værdi
Fældenvej 59320 Hjallerup,erup,1.500.000,17-12-2016,Fam. Salg,6.944,4,Stuehus,216,1911,,
