address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Assenholmvej 196200 Aabenraa,nraa,250.000,11-05-2017,Fam. Salg,2.551,4,Stuehus,98,1870,,
Grøngrøftvej 166200 Aabenraa,nraa,7.600.000,10-05-2017,Alm. Salg,138.181,28,Døgninstitution,55,1895,1 %,Aktuel værdi
Farversmøllevej 1216200 Aabenraa,nraa,625.000,09-05-2017,Alm. Salg,4.464,4,Villa,140,1964,,Aktuel værdi
Kirkeplads 8C6200 Aabenraa,nraa,1.450.000,04-05-2017,Alm. Salg,8.630,4,Villa,168,1855,,Aktuel værdi
Stegholt 466200 Aabenraa,nraa,1.175.000,04-05-2017,Alm. Salg,4.607,6,Villa,255,1963,-8 %,Aktuel værdi
"Frydendal 11E, 2. 196200 Aabenraa",nraa,900.000,01-05-2017,Alm. Salg,8.571,3,Lejlighed,105,1974,,Aktuel værdi
Løgumklostervej 1976200 Aabenraa,nraa,1.460.000,28-04-2017,Alm. Salg,9.480,6,Villa,154,1938,-2 %,Aktuel værdi
Solsiden 86200 Aabenraa,nraa,350.000,19-04-2017,Fam. Salg,4.069,2,Villa,86,1962,,Aktuel værdi
Rantzausvej 286200 Aabenraa,nraa,2.465.000,18-04-2017,Alm. Salg,14.331,6,Villa,172,1998,-1 %,Aktuel værdi
Nygade 49B6200 Aabenraa,nraa,355.000,18-04-2017,Alm. Salg,6.574,2,Rækkehus,54,1800,-10 %,Aktuel værdi
Stenpolde 36200 Aabenraa,nraa,147.777,16-04-2017,Fam. Salg,1.970,5,Sommerhus,75,1976,,Aktuel værdi
Barsmark Bygade 1686200 Aabenraa,nraa,707.000,07-04-2017,Alm. Salg,5.891,4,Villa,120,1812,-11 %,Aktuel værdi
Bytoften 156200 Aabenraa,nraa,350.000,06-04-2017,Alm. Salg,2.966,4,Villa,118,1967,-29 %,Aktuel værdi
Tækkerløkke 296200 Aabenraa,nraa,3.050.000,05-04-2017,Alm. Salg,16.850,7,Villa,181,1951,-5 %,Aktuel værdi
Skovgårdsvej 126200 Aabenraa,nraa,2.412.000,05-04-2017,Alm. Salg,14.981,6,Villa,161,2008,-3 %,Aktuel værdi
Søndermarksvej 56200 Aabenraa,nraa,1.000.000,04-04-2017,Alm. Salg,6.993,5,Villa,143,1974,,Aktuel værdi
Solvænget 296200 Aabenraa,nraa,325.000,04-04-2017,Alm. Salg,2.777,5,Villa,117,1971,,Aktuel værdi
Tøndervej 2756200 Aabenraa,nraa,1.025.000,03-04-2017,Alm. Salg,6.029,6,Villa,170,1947,-2 %,Aktuel værdi
"Svinget 2B, 1. TV6200 Aabenraa",nraa,700.000,01-04-2017,Alm. Salg,9.459,3,Lejlighed,74,1989,,Aktuel værdi
Løjt Vestervang 76200 Aabenraa,nraa,1.260.000,29-03-2017,Alm. Salg,10.161,5,Villa,124,1967,,Aktuel værdi
"Skibbrogade 4, 16200 Aabenraa",nraa,825.000,29-03-2017,Fam. Salg,9.269,2,Villa,89,1845,,Aktuel værdi
Farverhus 2726200 Aabenraa,nraa,343.500,27-03-2017,Fam. Salg,2.642,5,Villa,130,1973,,Aktuel værdi
"Frydendal 11F, 2. 376200 Aabenraa",nraa,985.000,25-03-2017,Alm. Salg,9.380,3,Lejlighed,105,1974,,Aktuel værdi
Blæsbjergvej 25B6200 Aabenraa,nraa,395.000,23-03-2017,Alm. Salg,3.590,4,Villa,110,1978,0 %,Aktuel værdi
Lindsnakkevej 136200 Aabenraa,nraa,2.695.000,22-03-2017,Alm. Salg,15.312,6,Villa,176,1927,,Aktuel værdi
Grøngrøftvej 96200 Aabenraa,nraa,1.300.000,22-03-2017,Alm. Salg,6.598,8,Stuehus,197,1950,,
Bjerndrup Bygade 336200 Aabenraa,nraa,320.000,20-03-2017,Alm. Salg,4.444,3,Villa,72,1940,-7 %,Aktuel værdi
Stegholt 446200 Aabenraa,nraa,1.135.000,17-03-2017,Alm. Salg,9.618,4,Villa,118,1964,-5 %,Aktuel værdi
Styrtom Engvej 116200 Aabenraa,nraa,1.550.000,16-03-2017,Alm. Salg,7.989,6,Villa,194,1976,,Aktuel værdi
Vestvejen 1026200 Aabenraa,nraa,825.000,16-03-2017,Alm. Salg,6.875,5,Villa,120,1929,-8 %,Aktuel værdi
Varnæs Kirkevej 136200 Aabenraa,nraa,350.000,14-03-2017,Alm. Salg,2.892,4,Villa,121,1953,-26 %,Aktuel værdi
Margrethegårdsvej 66200 Aabenraa,nraa,750.000,14-03-2017,Alm. Salg,5.000,5,Villa,150,1900,,Aktuel værdi
Askemosen 136200 Aabenraa,nraa,1.560.000,10-03-2017,Alm. Salg,8.167,4,Villa,191,1969,,Aktuel værdi
Søndervej 86200 Aabenraa,nraa,1.619.000,10-03-2017,Fam. Salg,11.564,5,Stuehus,140,1967,,
Kromai 476200 Aabenraa,nraa,1.570.000,08-03-2017,Alm. Salg,10.328,5,Villa,152,1977,-5 %,Aktuel værdi
Uglekær 836200 Aabenraa,nraa,1.040.000,06-03-2017,Fam. Salg,5.502,5,Villa,189,1979,,Aktuel værdi
Frueløkke 1936200 Aabenraa,nraa,2.200.000,06-03-2017,Alm. Salg,12.571,5,Villa,175,2006,-3 %,Aktuel værdi
Skovgårdsvej 146200 Aabenraa,nraa,1.153.000,06-03-2017,Fam. Salg,7.391,6,Villa,156,2012,,Aktuel værdi
Barsøvej 1346200 Aabenraa,nraa,520.000,03-03-2017,Fam. Salg,5.000,4,Villa,104,1857,,Aktuel værdi
Oldermandsløkken 86200 Aabenraa,nraa,1.300.000,03-03-2017,Alm. Salg,9.774,4,Villa,133,1968,-13 %,Aktuel værdi
Rodbjerg 406200 Aabenraa,nraa,795.000,02-03-2017,Alm. Salg,16.562,2,Sommerhus,48,1962,,Aktuel værdi
Langløkke 66200 Aabenraa,nraa,775.000,27-02-2017,Alm. Salg,7.908,3,Villa,98,1959,-3 %,Aktuel værdi
Skarkær 1126200 Aabenraa,nraa,515.000,25-02-2017,Alm. Salg,7.803,4,Sommerhus,66,1967,,Aktuel værdi
Skoleløkke 176200 Aabenraa,nraa,550.000,23-02-2017,Alm. Salg,4.583,4,Villa,120,1966,-8 %,Aktuel værdi
Barsbæklund 166200 Aabenraa,nraa,1.800.000,23-02-2017,Alm. Salg,13.953,5,Sommerhus,129,2006,-10 %,Aktuel værdi
Gadedam 66200 Aabenraa,nraa,450.000,22-02-2017,Alm. Salg,4.500,4,Villa,100,1963,,Aktuel værdi
Barsmark Bygade 2466200 Aabenraa,nraa,2.675.000,21-02-2017,Alm. Salg,13.717,6,Stuehus,195,1821,,
Bag Hjelm 366200 Aabenraa,nraa,1.050.000,20-02-2017,Alm. Salg,11.170,3,Villa,94,1949,-4 %,Aktuel værdi
Løjt Skolegade 156200 Aabenraa,nraa,925.000,20-02-2017,Alm. Salg,8.185,3,Villa,113,1933,-11 %,Aktuel værdi
Gamle Kongevej 50A6200 Aabenraa,nraa,1.125.000,19-02-2017,Alm. Salg,7.758,4,Villa,145,1971,-16 %,Aktuel værdi
Gammel Ribevej 1376200 Aabenraa,nraa,500.000,16-02-2017,Alm. Salg,2.941,11,Villa,170,1949,,Aktuel værdi
"Bryggervænget 8, ST. 26200 Aabenraa",nraa,600.000,16-02-2017,Alm. Salg,9.230,2,Lejlighed,65,1969,-2 %,Aktuel værdi
Kongensgade 286200 Aabenraa,nraa,65.000,15-02-2017,Alm. Salg,457,4,Stuehus,142,1971,,
Kirkebakken 46200 Aabenraa,nraa,3.637.500,14-02-2017,Alm. Salg,16.997,5,Villa,214,1925,-3 %,Aktuel værdi
Tøndervej 596200 Aabenraa,nraa,1.610.000,10-02-2017,Alm. Salg,12.677,5,Villa,127,1935,-2 %,Aktuel værdi
Brunbjergvej 64L6200 Aabenraa,nraa,1.216.588,09-02-2017,Fam. Salg,5.934,5,Villa,205,2016,,Aktuel værdi
Jættevej 136200 Aabenraa,nraa,1.775.000,07-02-2017,Alm. Salg,9.102,6,Villa,195,1964,-1 %,Aktuel værdi
Farverhus 1446200 Aabenraa,nraa,2.435.000,04-02-2017,Alm. Salg,14.580,6,Villa,167,1971,-3 %,Aktuel værdi
Årupgade 456200 Aabenraa,nraa,1.483.828,03-02-2017,Alm. Salg,8.064,8,Stuehus,184,1929,,
Fjordvej 46200 Aabenraa,nraa,638.812,02-02-2017,Alm. Salg,4.316,5,Villa,148,1974,,Aktuel værdi
Lønholt 54A6200 Aabenraa,nraa,320.000,01-02-2017,Alm. Salg,3.678,4,Sommerhus,87,1981,-75 %,Aktuel værdi
Gramsløkke 136200 Aabenraa,nraa,1.260.000,01-02-2017,Alm. Salg,9.402,4,Villa,134,1968,-8 %,Aktuel værdi
Højgadeforte 266200 Aabenraa,nraa,617.500,30-01-2017,Alm. Salg,4.678,4,Villa,132,1877,,Aktuel værdi
Havretoften 286200 Aabenraa,nraa,945.000,30-01-2017,Alm. Salg,6.472,5,Villa,146,1978,-3 %,Aktuel værdi
Dybkærvej 196200 Aabenraa,nraa,1.051.565,30-01-2017,Alm. Salg,3.157,9,Villa,333,1902,,Aktuel værdi
Skovparken 586200 Aabenraa,nraa,2.800.000,30-01-2017,Alm. Salg,20.895,4,Villa,134,2015,,Aktuel værdi
"Kallemosen 5, 1. TH6200 Aabenraa",nraa,950.000,25-01-2017,Alm. Salg,10.439,3,Lejlighed,91,1984,,Aktuel værdi
Kliplev Hovedgade 46200 Aabenraa,nraa,626.519,24-01-2017,Alm. Salg,2.983,8,Villa,210,1935,,Aktuel værdi
Dybvighovedvej 3326200 Aabenraa,nraa,650.000,24-01-2017,Alm. Salg,12.500,2,Sommerhus,52,2012,,Aktuel værdi
Nørreport 17B6200 Aabenraa,nraa,1.550.000,23-01-2017,Alm. Salg,8.423,4,Lejlighed,184,1957,,Aktuel værdi
Limbekvej 86200 Aabenraa,nraa,650.000,21-01-2017,Alm. Salg,5.118,5,Villa,127,1979,-6 %,Aktuel værdi
Damgade 136200 Aabenraa,nraa,555.613,20-01-2017,Andet,2.863,7,Villa,194,1890,,Aktuel værdi
Surkær 176200 Aabenraa,nraa,1.450.000,20-01-2017,Alm. Salg,7.250,6,Villa,200,1968,-14 %,Aktuel værdi
Rantzausvej 146200 Aabenraa,nraa,468.250,19-01-2017,Fam. Salg,3.100,4,Villa,151,1998,,Aktuel værdi
Brunbjergvej 62H6200 Aabenraa,nraa,1.077.500,19-01-2017,Fam. Salg,7.088,6,Villa,152,2013,,Aktuel værdi
Lundtoftvej 26200 Aabenraa,nraa,495.000,16-01-2017,Alm. Salg,5.439,4,Villa,91,1967,-9 %,Aktuel værdi
Callesensgade 56200 Aabenraa,nraa,1.675.000,13-01-2017,Alm. Salg,12.226,5,Villa,137,1922,0 %,Aktuel værdi
Skovparken 566200 Aabenraa,nraa,3.125.000,13-01-2017,Alm. Salg,18.601,6,Villa,168,2015,-4 %,Aktuel værdi
Bjerndrup Bygade 30A6200 Aabenraa,nraa,520.000,11-01-2017,Alm. Salg,3.132,6,Villa,166,1979,-4 %,Aktuel værdi
Høgelsbjerg 76200 Aabenraa,nraa,1.550.000,11-01-2017,Alm. Salg,9.011,7,Villa,172,1979,-3 %,Aktuel værdi
Damgade 96200 Aabenraa,nraa,985.000,10-01-2017,Alm. Salg,5.025,7,Villa,196,1877,-1 %,Aktuel værdi
Barsøvej 16200 Aabenraa,nraa,975.000,05-01-2017,Alm. Salg,4.131,7,Villa,236,1854,-13 %,Aktuel værdi
Flensborg Landevej 56200 Aabenraa,nraa,450.000,03-01-2017,Alm. Salg,4.285,5,Villa,105,1827,,Aktuel værdi
"Bjerggade 6B, 2. TH6200 Aabenraa",nraa,2.250.000,23-12-2016,Alm. Salg,13.005,5,Lejlighed,173,1879,-2 %,Aktuel værdi
"Vestergade 26, ST. 26200 Aabenraa",nraa,220.000,23-12-2016,Fam. Salg,3.283,2,Lejlighed,67,1964,,Aktuel værdi
