address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Gl Arvadvej 67330 Brande,ande,850.000,15-05-2017,Alm. Salg,7.870,4,Villa,108,1979,-5 %,Aktuel værdi
Søndervænget 307330 Brande,ande,850.000,11-05-2017,Alm. Salg,7.203,3,Villa,118,1961,-15 %,Aktuel værdi
Barslundvej 137330 Brande,ande,2.392.200,05-05-2017,Alm. Salg,11.445,7,Stuehus,209,2003,-4 %,
Skjoldborgs Allé 207330 Brande,ande,750.000,02-05-2017,Alm. Salg,8.720,4,Villa,86,1965,,Aktuel værdi
"Remisevej 3, 7. 37330 Brande",ande,1.780.000,24-04-2017,Alm. Salg,18.936,2,Lejlighed,94,2016,0 %,Aktuel værdi
Pilevænget 147330 Brande,ande,750.000,11-04-2017,Alm. Salg,8.720,4,Villa,86,1964,,Aktuel værdi
Nordlundvej 527330 Brande,ande,1.400.000,07-04-2017,Alm. Salg,10.370,5,Villa,135,1978,-6 %,Aktuel værdi
Sdr Askærvej 17330 Brande,ande,1.100.000,04-04-2017,Alm. Salg,7.432,5,Villa,148,1994,-19 %,Aktuel værdi
Uhre Byvej 57330 Brande,ande,300.000,29-03-2017,Alm. Salg,2.752,3,Villa,109,1961,-37 %,Aktuel værdi
Engebækvej 147330 Brande,ande,6.795.000,28-03-2017,Alm. Salg,41.944,5,Stuehus,162,1930,,
Filskovvej 467330 Brande,ande,7.940.000,24-03-2017,Alm. Salg,36.090,7,Stuehus,220,1968,,
Frifeltvej 177330 Brande,ande,300.000,23-03-2017,Alm. Salg,3.488,4,Villa,86,1964,-6 %,Aktuel værdi
Engtoften 617330 Brande,ande,1.000.000,14-03-2017,Alm. Salg,6.410,5,Villa,156,1971,-17 %,Aktuel værdi
Herningvej 797330 Brande,ande,1.490.000,08-03-2017,Alm. Salg,5.321,8,Villa,280,1976,-8 %,Aktuel værdi
"Remisevej 3, 7. 17330 Brande",ande,1.925.000,06-03-2017,Alm. Salg,18.872,3,Lejlighed,102,2016,-1 %,Aktuel værdi
Blichersvej 407330 Brande,ande,1.159.000,02-03-2017,Alm. Salg,11.252,4,Villa,103,1964,,Aktuel værdi
