address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Løvvænget 95874 Hesselager,ager,800.000,19-04-2017,Fam. Salg,4.790,6,Villa,167,1974,,Aktuel værdi
Bøsørevej 445874 Hesselager,ager,592.500,06-04-2017,Alm. Salg,5.386,5,Villa,110,1900,,Aktuel værdi
Skovvænget 125874 Hesselager,ager,750.000,01-03-2017,Alm. Salg,8.522,3,Villa,88,1970,-9 %,Aktuel værdi
Kløvermarksvej 65874 Hesselager,ager,695.000,28-02-2017,Alm. Salg,6.682,3,Villa,104,1974,,Aktuel værdi
Østergade 645874 Hesselager,ager,1.295.000,28-02-2017,Alm. Salg,10.528,4,Villa,123,1976,0 %,Aktuel værdi
Svendborg Landevej 465874 Hesselager,ager,6.332.500,27-02-2017,Fam. Salg,18.041,10,Stuehus,351,1934,,
Hesselagergårdsvej 15874 Hesselager,ager,1.825.000,26-02-2017,Alm. Salg,10.735,4,Villa,170,1875,-8 %,Aktuel værdi
Bøsørevej 525874 Hesselager,ager,978.768,15-02-2017,Fam. Salg,3.598,6,Villa,272,1800,,Aktuel værdi
Skovvænget 105874 Hesselager,ager,1.550.000,14-02-2017,Alm. Salg,6.950,9,Villa,223,1969,-9 %,Aktuel værdi
Svinget 95874 Hesselager,ager,210.000,13-02-2017,Alm. Salg,2.333,4,Villa,90,1826,-40 %,Aktuel værdi
Stentoften 545874 Hesselager,ager,750.000,08-02-2017,Fam. Salg,10.714,3,Sommerhus,70,1965,,Aktuel værdi
Kalkvej 235874 Hesselager,ager,900.000,25-01-2017,Alm. Salg,4.838,6,Villa,186,1927,-8 %,Aktuel værdi
Udsigten 115874 Hesselager,ager,995.000,23-01-2017,Alm. Salg,3.886,6,Villa,256,1900,0 %,Aktuel værdi
Bøsørevej 605874 Hesselager,ager,2.245.000,09-01-2017,Alm. Salg,19.692,4,Stuehus,114,1910,-10 %,
Genvejen 15874 Hesselager,ager,175.000,19-12-2016,Alm. Salg,1.073,5,Villa,163,1890,-30 %,Aktuel værdi
Galdbjerg Kohavevej 125874 Hesselager,ager,675.000,05-12-2016,Alm. Salg,7.031,5,Villa,96,1900,-15 %,Aktuel værdi
Lysemosevej 25874 Hesselager,ager,24.800.000,17-11-2016,Alm. Salg,141.714,5,Stuehus,175,1877,,
Stenmurevej 145874 Hesselager,ager,3.857.259,16-10-2016,Fam. Salg,20.301,9,Stuehus,190,1929,,
Hesselagergårdsvej 435874 Hesselager,ager,633.000,16-10-2016,Fam. Salg,5.651,3,Villa,112,1960,,Aktuel værdi
Kløvertoften 65874 Hesselager,ager,740.000,05-10-2016,Alm. Salg,16.444,3,Sommerhus,45,1970,,Aktuel værdi
Byvejen 165874 Hesselager,ager,120.000,28-09-2016,Auktion,789,4,Villa,152,1908,,Aktuel værdi
Stenmurevej 185874 Hesselager,ager,1.625.000,21-09-2016,Alm. Salg,11.607,5,Stuehus,140,1959,,
Buevej 135874 Hesselager,ager,610.000,13-09-2016,Alm. Salg,5.446,4,Villa,112,1967,-16 %,Aktuel værdi
Fiskergade 55874 Hesselager,ager,325.000,06-09-2016,Alm. Salg,3.385,5,Villa,96,1949,-34 %,Aktuel værdi
