address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Lyngbakken 24540 Fårevejle,ejle,2.900.000,16-05-2017,Alm. Salg,30.526,4,Sommerhus,95,1985,0 %,Aktuel værdi
Nyvangsvej 164540 Fårevejle,ejle,885.000,09-05-2017,Alm. Salg,8.271,4,Sommerhus,107,1962,,Aktuel værdi
Hindbærvej 34540 Fårevejle,ejle,750.000,05-05-2017,Alm. Salg,19.230,3,Sommerhus,39,1970,-6 %,Aktuel værdi
Morænebakken 144540 Fårevejle,ejle,3.075.000,28-04-2017,Alm. Salg,29.567,4,Sommerhus,104,2006,-4 %,Aktuel værdi
Næsgårdsvej 14540 Fårevejle,ejle,1.402.500,28-04-2017,Alm. Salg,18.453,4,Sommerhus,76,1958,,Aktuel værdi
Næsvej 544540 Fårevejle,ejle,1.240.000,27-04-2017,Fam. Salg,18.787,4,Sommerhus,66,1975,,Aktuel værdi
Hørvænget 194540 Fårevejle,ejle,550.000,27-04-2017,Alm. Salg,9.166,3,Sommerhus,60,1974,-8 %,Aktuel værdi
Rosenhøj 434540 Fårevejle,ejle,1.325.000,25-04-2017,Alm. Salg,14.722,4,Sommerhus,90,1975,-11 %,Aktuel værdi
Irisvej 74540 Fårevejle,ejle,1.125.000,22-04-2017,Alm. Salg,7.401,6,Villa,152,1973,0 %,Aktuel værdi
Lærkegårdsvænget 264540 Fårevejle,ejle,1.445.000,19-04-2017,Alm. Salg,22.936,3,Sommerhus,63,1996,-3 %,Aktuel værdi
Vinkelvej 54540 Fårevejle,ejle,1.100.000,11-04-2017,Alm. Salg,10.280,5,Villa,107,1952,-8 %,Aktuel værdi
Gyvelvej 114540 Fårevejle,ejle,1.150.000,07-04-2017,Fam. Salg,7.232,7,Villa,159,1963,,Aktuel værdi
Bakkestien 84540 Fårevejle,ejle,960.000,05-04-2017,Alm. Salg,11.566,5,Sommerhus,83,1972,-4 %,Aktuel værdi
Stengesvej 34540 Fårevejle,ejle,1.100.000,04-04-2017,Fam. Salg,15.068,3,Sommerhus,73,1959,,Aktuel værdi
Stihøjvej 444540 Fårevejle,ejle,695.000,04-04-2017,Alm. Salg,21.060,2,Sommerhus,33,2013,0 %,Aktuel værdi
Elverstien 74540 Fårevejle,ejle,800.000,03-04-2017,Alm. Salg,16.000,3,Sommerhus,50,1968,-6 %,Aktuel værdi
Hørager 104540 Fårevejle,ejle,690.000,31-03-2017,Alm. Salg,13.800,3,Sommerhus,50,1970,-8 %,Aktuel værdi
Baldershøj 334540 Fårevejle,ejle,500.000,29-03-2017,Alm. Salg,6.849,5,Sommerhus,73,1969,-28 %,Aktuel værdi
Engtoften 204540 Fårevejle,ejle,680.000,26-03-2017,Alm. Salg,11.333,3,Sommerhus,60,1967,-2 %,Aktuel værdi
Døvnældevej 124540 Fårevejle,ejle,575.000,24-03-2017,Alm. Salg,19.827,3,Sommerhus,29,1959,,Aktuel værdi
Adelers Alle 1044540 Fårevejle,ejle,720.000,22-03-2017,Alm. Salg,6.666,3,Villa,108,1960,,Aktuel værdi
Næsvej 94540 Fårevejle,ejle,850.000,20-03-2017,Fam. Salg,17.000,3,Sommerhus,50,1965,,Aktuel værdi
Toftevej 54540 Fårevejle,ejle,2.300.000,20-03-2017,Alm. Salg,10.747,5,Villa,214,2001,-4 %,Aktuel værdi
Sejerøvej 194540 Fårevejle,ejle,795.000,15-03-2017,Alm. Salg,6.853,3,Sommerhus,116,1955,0 %,Aktuel værdi
Vinkelvej 114540 Fårevejle,ejle,1.150.000,13-03-2017,Alm. Salg,11.165,4,Villa,103,1958,-4 %,Aktuel værdi
Valmuevej 34540 Fårevejle,ejle,860.000,12-03-2017,Alm. Salg,11.025,5,Sommerhus,78,1962,-14 %,Aktuel værdi
Lynghøj 164540 Fårevejle,ejle,950.000,09-03-2017,Alm. Salg,11.046,5,Sommerhus,86,1977,-5 %,Aktuel værdi
Valmuevej 374540 Fårevejle,ejle,1.445.000,08-03-2017,Fam. Salg,19.266,4,Sommerhus,75,1985,,Aktuel værdi
Døvnældevej 364540 Fårevejle,ejle,1.450.270,06-03-2017,Fam. Salg,16.480,4,Sommerhus,88,2016,,Aktuel værdi
Lyngbakken 254540 Fårevejle,ejle,2.225.000,05-03-2017,Alm. Salg,28.164,3,Sommerhus,79,2007,-11 %,Aktuel værdi
Mejsevænget 34540 Fårevejle,ejle,495.000,03-03-2017,Alm. Salg,29.117,1,Ukendt,17,1955,0 %,Aktuel værdi
Hejrelunden 124540 Fårevejle,ejle,1.360.000,02-03-2017,Fam. Salg,12.477,4,Sommerhus,109,1999,,Aktuel værdi
Mellemtoften 114540 Fårevejle,ejle,440.000,01-03-2017,Alm. Salg,8.301,3,Sommerhus,53,1972,-11 %,Aktuel værdi
Morænebakken 274540 Fårevejle,ejle,2.650.000,28-02-2017,Alm. Salg,33.544,4,Sommerhus,79,1981,,Aktuel værdi
Vinkelstien 14540 Fårevejle,ejle,1.650.000,24-02-2017,Alm. Salg,23.571,4,Sommerhus,70,1974,-13 %,Aktuel værdi
Tuborgvej 38E4540 Fårevejle,ejle,2.450.000,18-02-2017,Alm. Salg,11.951,5,Villa,205,2006,-2 %,Aktuel værdi
Hørvænget 274540 Fårevejle,ejle,625.000,16-02-2017,Alm. Salg,9.057,5,Sommerhus,69,1973,-10 %,Aktuel værdi
Rendevej 4B4540 Fårevejle,ejle,1.400.000,15-02-2017,Fam. Salg,9.790,5,Sommerhus,143,1974,,Aktuel værdi
Strandbakken 604540 Fårevejle,ejle,892.500,08-02-2017,Fam. Salg,15.127,4,Sommerhus,59,1938,,Aktuel værdi
Kårupvej 494540 Fårevejle,ejle,7.500.000,03-02-2017,Alm. Salg,20.833,12,Villa,360,1850,-12 %,Aktuel værdi
Drosselvænget 94540 Fårevejle,ejle,2.300.000,03-02-2017,Alm. Salg,15.862,4,Sommerhus,145,2002,-4 %,Aktuel værdi
Hybenvej 154540 Fårevejle,ejle,935.000,29-01-2017,Fam. Salg,6.925,4,Villa,135,1970,,Aktuel værdi
Irisvej 94540 Fårevejle,ejle,930.000,26-01-2017,Alm. Salg,8.303,4,Villa,112,1984,-5 %,Aktuel værdi
Skamlebækvej 484540 Fårevejle,ejle,450.000,24-01-2017,Fam. Salg,11.250,3,Sommerhus,40,1961,,Aktuel værdi
Lynghøj 34540 Fårevejle,ejle,450.000,23-01-2017,Fam. Salg,3.947,4,Villa,114,1968,,Aktuel værdi
Stjernebakken 14540 Fårevejle,ejle,1.300.000,22-01-2017,Fam. Salg,26.000,3,Sommerhus,50,1964,,Aktuel værdi
Ved Skoven 364540 Fårevejle,ejle,265.625,10-01-2017,Fam. Salg,2.629,7,Sommerhus,101,1967,,Aktuel værdi
Hørager 324540 Fårevejle,ejle,1.525.000,10-01-2017,Alm. Salg,18.154,3,Sommerhus,84,1975,,Aktuel værdi
Søvej 134540 Fårevejle,ejle,395.000,09-01-2017,Alm. Salg,4.937,3,Villa,80,1960,0 %,Aktuel værdi
Snerleager 124540 Fårevejle,ejle,850.000,06-01-2017,Fam. Salg,12.318,3,Sommerhus,69,2000,,Aktuel værdi
Vindekilde Strandvej 124540 Fårevejle,ejle,5.090.000,06-01-2017,Alm. Salg,40.720,4,Villa,125,1827,-7 %,Aktuel værdi
Hørvænget 54540 Fårevejle,ejle,300.000,03-01-2017,Alm. Salg,8.571,3,Sommerhus,35,1973,,Aktuel værdi
Ribsvej 364540 Fårevejle,ejle,1.775.000,02-01-2017,Alm. Salg,15.042,4,Sommerhus,118,2009,-6 %,Aktuel værdi
