address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Linde Alle 228963 Auning,ning,1.000.000,06-04-2017,Alm. Salg,6.802,6,Villa,147,1968,-9 %,Aktuel værdi
Mortensensvej 338963 Auning,ning,1.640.000,03-04-2017,Alm. Salg,9.425,6,Villa,174,1968,-3 %,Aktuel værdi
Østervangs Alle 118963 Auning,ning,892.500,03-04-2017,Fam. Salg,5.871,6,Villa,152,1972,,Aktuel værdi
Limevej 68963 Auning,ning,1.275.281,28-03-2017,Andet,7.636,5,Stuehus,167,2016,,
Skovdalsvej 78963 Auning,ning,1.950.000,02-02-2017,Alm. Salg,9.848,6,Villa,198,1973,-6 %,Aktuel værdi
Ahornvej 38963 Auning,ning,672.500,30-01-2017,Andet,4.203,5,Villa,160,1967,,Aktuel værdi
Torvegade 68963 Auning,ning,1.500.000,19-01-2017,Alm. Salg,6.912,8,Villa,217,1900,,Aktuel værdi
Molshuse 268963 Auning,ning,700.000,17-01-2017,Alm. Salg,9.459,2,Rækkehus,74,2003,-10 %,Aktuel værdi
Lundkærsvej 88963 Auning,ning,885.000,02-01-2017,Alm. Salg,6.321,5,Villa,140,1963,-10 %,Aktuel værdi
Skolegyden 58963 Auning,ning,1.000.000,21-12-2016,Alm. Salg,7.042,5,Villa,142,1972,-11 %,Aktuel værdi
Nørregade 168963 Auning,ning,900.000,21-12-2016,Alm. Salg,5.696,5,Villa,158,1910,-5 %,Aktuel værdi
Industrivej 168963 Auning,ning,762.500,21-12-2016,Alm. Salg,3.450,5,Villa,221,1980,,Aktuel værdi
Kirkegade 18963 Auning,ning,662.500,06-12-2016,Alm. Salg,15.773,2,Anden beboelse,42,1900,,Aktuel værdi
Gjesingvej 88963 Auning,ning,1.350.000,30-11-2016,Alm. Salg,9.246,3,Villa,146,1933,-3 %,Aktuel værdi
Østergade 698963 Auning,ning,1.650.000,30-11-2016,Alm. Salg,7.857,8,Villa,210,1945,,Aktuel værdi
Vestervænget 88963 Auning,ning,990.000,22-11-2016,Alm. Salg,7.920,4,Villa,125,1979,-1 %,Aktuel værdi
Møllersmindevej 98963 Auning,ning,1.055.000,25-10-2016,Alm. Salg,11.105,4,Villa,95,1947,-6 %,Aktuel værdi
Stadion Alle 98963 Auning,ning,380.000,12-10-2016,Alm. Salg,4.523,4,Villa,84,1954,,Aktuel værdi
