address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Tangsøgade 887650 Bøvlingbjerg,jerg,75.000,21-03-2017,Alm. Salg,852,3,Villa,88,1896,,Aktuel værdi
Klydevej 67650 Bøvlingbjerg,jerg,460.000,09-03-2017,Alm. Salg,2.771,6,Villa,166,1978,,Aktuel værdi
Vesterlidevej 67650 Bøvlingbjerg,jerg,455.000,26-01-2017,Fam. Salg,4.212,4,Villa,108,1960,,Aktuel værdi
Smørpøtvej 157650 Bøvlingbjerg,jerg,8.250.000,28-12-2016,Alm. Salg,25.862,10,Stuehus,319,1925,,
Møltoftvej 137650 Bøvlingbjerg,jerg,1.350.000,06-12-2016,Alm. Salg,10.150,5,Stuehus,133,1894,,
Tangsøgade 47650 Bøvlingbjerg,jerg,450.000,28-11-2016,Andet,3.358,4,Villa,134,1910,,Aktuel værdi
Tangsøgade 92A7650 Bøvlingbjerg,jerg,900.000,26-09-2016,Alm. Salg,9.375,3,Anden beboelse,96,1958,,Aktuel værdi
Tangsøgade 187650 Bøvlingbjerg,jerg,165.000,23-09-2016,Alm. Salg,1.460,6,Villa,113,1923,-44 %,Aktuel værdi
Marievej 87650 Bøvlingbjerg,jerg,275.000,19-09-2016,Fam. Salg,2.777,4,Villa,99,1909,,Aktuel værdi
Nordkap 27650 Bøvlingbjerg,jerg,70.000,17-08-2016,Alm. Salg,813,3,Villa,86,1940,,Aktuel værdi
Bøvlingvej 147650 Bøvlingbjerg,jerg,680.000,04-07-2016,Alm. Salg,4.121,6,Villa,165,1964,1 %,Aktuel værdi
Bækmarksbrovej 1417650 Bøvlingbjerg,jerg,100.000,20-06-2016,Alm. Salg,1.428,3,Villa,70,1950,,Aktuel værdi
Høvsørevej 177650 Bøvlingbjerg,jerg,125.000,11-05-2016,Alm. Salg,1.136,7,Villa,110,1935,,Aktuel værdi
Klydevej 147650 Bøvlingbjerg,jerg,630.000,24-02-2016,Alm. Salg,4.012,5,Villa,157,1976,,Aktuel værdi
Møltrupvej 87650 Bøvlingbjerg,jerg,22.600.000,09-02-2016,Alm. Salg,117.098,10,Stuehus,193,1952,,
Åkjærvej 67650 Bøvlingbjerg,jerg,260.000,07-01-2016,Alm. Salg,2.736,4,Stuehus,95,1900,,
Tangsøgade 277650 Bøvlingbjerg,jerg,150.000,29-12-2015,Alm. Salg,1.260,9,Villa,119,1880,-19 %,Aktuel værdi
Gyden 17650 Bøvlingbjerg,jerg,344.000,25-12-2015,Fam. Salg,2.340,6,Villa,147,1900,,Aktuel værdi
Bækmarksbrovej 997650 Bøvlingbjerg,jerg,1.754.000,22-10-2015,Alm. Salg,7.659,6,Stuehus,229,1914,,
Bækmarksbrovej 1117650 Bøvlingbjerg,jerg,275.000,05-10-2015,Alm. Salg,2.291,3,Villa,120,1916,,Aktuel værdi
Fuglebakken 1B7650 Bøvlingbjerg,jerg,85.000,22-09-2015,Alm. Salg,850,4,Rækkehus,100,1967,,Aktuel værdi
Brogårdvej 107650 Bøvlingbjerg,jerg,1.745.000,31-08-2015,Alm. Salg,9.088,3,Villa,192,1900,0 %,Aktuel værdi
Klydevej 47650 Bøvlingbjerg,jerg,600.000,25-08-2015,Alm. Salg,2.439,8,Villa,246,1974,,Aktuel værdi
Ulfsundvej 77650 Bøvlingbjerg,jerg,1.625.000,31-07-2015,Alm. Salg,7.190,8,Villa,226,1900,-7 %,Aktuel værdi
Ågårdsvej 67650 Bøvlingbjerg,jerg,350.000,09-07-2015,Alm. Salg,2.966,5,Villa,118,1965,,Aktuel værdi
Sandmandsgårdvej 137650 Bøvlingbjerg,jerg,2.000.000,01-07-2015,Alm. Salg,15.873,6,Stuehus,126,1923,,
Fuglebakken 2B7650 Bøvlingbjerg,jerg,275.000,29-06-2015,Alm. Salg,2.254,4,Villa,122,1967,-27 %,Aktuel værdi
Fårevej 467650 Bøvlingbjerg,jerg,395.000,19-06-2015,Alm. Salg,1.193,8,Villa,331,1916,0 %,Aktuel værdi
Gyden 37650 Bøvlingbjerg,jerg,140.000,22-05-2015,Alm. Salg,1.414,4,Villa,99,1901,,Aktuel værdi
Tangsøgade 537650 Bøvlingbjerg,jerg,167.135,30-04-2015,Alm. Salg,1.144,4,Villa,146,1933,,Aktuel værdi
Bøvlingvej 237650 Bøvlingbjerg,jerg,108.000,29-04-2015,Alm. Salg,1.102,3,Villa,98,1900,,Aktuel værdi
Tangsøvej 87650 Bøvlingbjerg,jerg,717.433,16-04-2015,Auktion,5.435,4,Villa,132,1900,,Aktuel værdi
Bækmarksbrovej 1037650 Bøvlingbjerg,jerg,1.435.131,15-04-2015,Fam. Salg,7.633,7,Villa,188,1941,,Aktuel værdi
Fårevej 957650 Bøvlingbjerg,jerg,1.480.000,19-03-2015,Alm. Salg,6.297,8,Villa,235,1900,-4 %,Aktuel værdi
