address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Hedelyngen 138643 Ans By,s By,753.930,10-04-2017,Fam. Salg,4.741,5,Villa,159,1972,,Aktuel værdi
Gråsig 48643 Ans By,s By,591.000,16-02-2017,Andet,6.221,4,Villa,95,1961,,Aktuel værdi
Kærsangervej 338643 Ans By,s By,1.200.000,15-02-2017,Alm. Salg,8.163,4,Villa,147,1975,-4 %,Aktuel værdi
Ternevej 168643 Ans By,s By,1.750.000,07-02-2017,Alm. Salg,8.254,6,Villa,212,1973,-3 %,Aktuel værdi
Bøgedal 298643 Ans By,s By,900.000,12-01-2017,Fam. Salg,9.000,3,Villa,100,1969,,Aktuel værdi
Teglgade 19A8643 Ans By,s By,402.900,06-01-2017,Andet,2.797,5,Villa,144,1908,,Aktuel værdi
Frisholtvej 1228643 Ans By,s By,370.370,21-12-2016,Fam. Salg,2.986,3,Sommerhus,124,1927,,Aktuel værdi
Iller Byvej 268643 Ans By,s By,265.000,05-12-2016,Alm. Salg,1.948,7,Villa,136,1930,-33 %,Aktuel værdi
Trinderupgård 738643 Ans By,s By,750.000,16-11-2016,Alm. Salg,13.636,3,Sommerhus,55,1999,-6 %,Aktuel værdi
Søndermarksgade 358643 Ans By,s By,1.800.000,15-11-2016,Alm. Salg,13.636,4,Villa,132,2002,-2 %,Aktuel værdi
Vestre Langgade 428643 Ans By,s By,905.000,01-11-2016,Alm. Salg,6.156,5,Villa,147,1950,-2 %,Aktuel værdi
Ulkæret 68643 Ans By,s By,249.000,13-10-2016,Auktion,1.960,4,Villa,127,1954,,Aktuel værdi
Långawten 238643 Ans By,s By,1.750.000,15-09-2016,Alm. Salg,14.344,5,Villa,122,1928,-3 %,Aktuel værdi
Trinderupgård 618643 Ans By,s By,435.000,11-09-2016,Alm. Salg,8.529,2,Sommerhus,51,1999,-12 %,Aktuel værdi
Egernvej 788643 Ans By,s By,1.525.000,07-09-2016,Alm. Salg,10.374,4,Villa,147,1991,0 %,Aktuel værdi
Gudenåvej 178643 Ans By,s By,2.900.000,01-09-2016,Alm. Salg,20.422,5,Stuehus,142,1900,,
Iller Byvej 408643 Ans By,s By,950.000,24-08-2016,Alm. Salg,3.769,7,Villa,252,1902,-5 %,Aktuel værdi
Mejsevej 18643 Ans By,s By,1.050.000,13-07-2016,Alm. Salg,8.750,4,Villa,120,1969,-4 %,Aktuel værdi
Vestre Langgade 218643 Ans By,s By,920.000,12-07-2016,Alm. Salg,4.646,6,Villa,198,1850,,Aktuel værdi
Rugvænget 88643 Ans By,s By,480.000,25-06-2016,Alm. Salg,7.384,2,Rækkehus,65,1984,-12 %,Aktuel værdi
Kærsangervej 248643 Ans By,s By,125.000,08-06-2016,Andet,827,5,Villa,151,1974,,Aktuel værdi
Solsortevej 108643 Ans By,s By,1.210.000,07-06-2016,Alm. Salg,9.097,4,Villa,133,1976,-7 %,Aktuel værdi
Trinderupgård 758643 Ans By,s By,340.000,18-05-2016,Alm. Salg,7.555,3,Sommerhus,45,1961,0 %,Aktuel værdi
Gl Kongevej 228643 Ans By,s By,2.395.000,29-04-2016,Alm. Salg,12.605,7,Stuehus,190,1877,0 %,
Rugvænget 388643 Ans By,s By,2.095.000,20-04-2016,Alm. Salg,13.966,4,Villa,150,2007,-5 %,Aktuel værdi
Långawten 218643 Ans By,s By,955.000,19-04-2016,Alm. Salg,7.460,6,Villa,128,1880,,Aktuel værdi
Fasanvej 28643 Ans By,s By,700.000,19-04-2016,Alm. Salg,7.216,4,Villa,97,1968,-12 %,Aktuel værdi
Søgade 158643 Ans By,s By,1.325.000,15-04-2016,Alm. Salg,14.402,3,Villa,92,1952,-5 %,Aktuel værdi
Trinderupgård 248643 Ans By,s By,350.000,15-04-2016,Alm. Salg,6.481,3,Sommerhus,54,1978,-21 %,Aktuel værdi
Gudenåvej 48643 Ans By,s By,460.000,12-04-2016,Alm. Salg,2.026,5,Villa,227,1946,-16 %,Aktuel værdi
Lyngbakkevej 228643 Ans By,s By,705.000,22-03-2016,Alm. Salg,7.193,4,Rækkehus,98,1980,,Aktuel værdi
Gl Kongevej 598643 Ans By,s By,737.000,07-03-2016,Alm. Salg,6.639,4,Sommerhus,111,2004,-1 %,Aktuel værdi
Mejsevej 48643 Ans By,s By,1.495.000,29-02-2016,Alm. Salg,7.868,5,Villa,190,1969,,Aktuel værdi
Gl Kongevej 108643 Ans By,s By,300.000,29-02-2016,Alm. Salg,4.285,3,Villa,70,1958,,Aktuel værdi
Mågevej 88643 Ans By,s By,525.000,26-01-2016,Auktion,3.343,7,Villa,157,1968,,Aktuel værdi
Trinderupgård 268643 Ans By,s By,250.000,25-01-2016,Alm. Salg,4.237,3,Sommerhus,59,2002,,Aktuel værdi
Hjortevej 308643 Ans By,s By,2.100.000,07-01-2016,Alm. Salg,12.883,5,Villa,163,2006,-7 %,Aktuel værdi
Gl Kongevej 318643 Ans By,s By,995.000,23-12-2015,Alm. Salg,6.141,6,Villa,162,1900,-8 %,Aktuel værdi
Gl Kongevej 718643 Ans By,s By,485.000,10-12-2015,Alm. Salg,7.238,3,Sommerhus,67,1961,-16 %,Aktuel værdi
Vestre Langgade 258643 Ans By,s By,1.000.000,17-11-2015,Fam. Salg,8.130,4,Rækkehus,123,1877,,Aktuel værdi
Egernvej 808643 Ans By,s By,602.739,13-11-2015,Andet,3.311,6,Villa,182,1986,,Aktuel værdi
Teglgade 338643 Ans By,s By,1.100.000,30-10-2015,Alm. Salg,7.096,4,Villa,155,1962,,Aktuel værdi
Ansvej 208643 Ans By,s By,3.460.000,08-10-2015,Alm. Salg,20.352,7,Stuehus,170,1890,,
Teglgade 278643 Ans By,s By,387.500,29-09-2015,Auktion,2.483,5,Villa,156,1945,,Aktuel værdi
Solsortevej 158643 Ans By,s By,1.495.000,07-09-2015,Alm. Salg,10.310,4,Villa,145,1978,0 %,Aktuel værdi
Vibevej 18643 Ans By,s By,975.000,28-08-2015,Alm. Salg,9.027,4,Villa,108,1965,-2 %,Aktuel værdi
Markedsgade 128643 Ans By,s By,1.300.000,26-08-2015,Alm. Salg,8.666,4,Villa,150,1968,-7 %,Aktuel værdi
Trinderupgård 768643 Ans By,s By,635.000,24-08-2015,Alm. Salg,9.202,4,Sommerhus,69,1979,-6 %,Aktuel værdi
Gl Kongevej 608643 Ans By,s By,1.750.000,08-07-2015,Alm. Salg,21.875,3,Villa,80,1959,-8 %,Aktuel værdi
Iller Byvej 58643 Ans By,s By,325.000,06-07-2015,Alm. Salg,5.158,2,Villa,63,1961,,Aktuel værdi
Teglgade 358643 Ans By,s By,612.500,01-07-2015,Fam. Salg,5.671,4,Villa,108,1962,,Aktuel værdi
Østre Langgade 468643 Ans By,s By,565.000,01-07-2015,Fam. Salg,7.434,3,Villa,76,1944,,Aktuel værdi
"Vestre Langgade 1, 18643 Ans By",s By,1.550.000,25-06-2015,Alm. Salg,14.622,3,Lejlighed,106,1930,,Aktuel værdi
Ans Søpark 38643 Ans By,s By,800.000,13-06-2015,Alm. Salg,6.896,4,Villa,116,1976,-15 %,Aktuel værdi
Ternevej 108643 Ans By,s By,1.075.000,04-06-2015,Alm. Salg,6.107,5,Villa,176,1971,-10 %,Aktuel værdi
Lyngbakkevej 268643 Ans By,s By,795.000,03-06-2015,Alm. Salg,8.112,4,Rækkehus,98,1979,-9 %,Aktuel værdi
Østre Langgade 318643 Ans By,s By,1.250.000,22-05-2015,Alm. Salg,12.019,3,Villa,104,1961,,Aktuel værdi
Grønbækhusevej 88643 Ans By,s By,875.000,09-05-2015,Alm. Salg,6.034,6,Villa,145,1897,-12 %,Aktuel værdi
Bakkehusvej 38643 Ans By,s By,344.250,30-03-2015,Fam. Salg,5.737,3,Sommerhus,60,1967,,Aktuel værdi
Vibevej 28643 Ans By,s By,775.000,16-02-2015,Fam. Salg,6.739,4,Villa,115,1967,,Aktuel værdi
Finderupsvej 138643 Ans By,s By,850.000,16-02-2015,Alm. Salg,6.800,3,Villa,125,1967,,Aktuel værdi
Enevej 18643 Ans By,s By,900.000,06-02-2015,Alm. Salg,7.500,4,Villa,120,1979,-7 %,Aktuel værdi
Brombærvej 58643 Ans By,s By,1.500.000,29-01-2015,Alm. Salg,9.202,5,Villa,163,1975,-14 %,Aktuel værdi
Roevej 48643 Ans By,s By,2.000.000,24-01-2015,Alm. Salg,7.692,9,Stuehus,260,1906,,
