address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Hornumkærvej 167140 Stouby,ouby,350.000,12-04-2017,Alm. Salg,3.500,5,Villa,100,1923,-41 %,Aktuel værdi
"Vejlevej 103, 17140 Stouby",ouby,895.000,03-04-2017,Alm. Salg,10.529,3,Villa,85,1935,,Aktuel værdi
Lysegårdsvej 167140 Stouby,ouby,550.000,01-04-2017,Alm. Salg,5.978,4,Villa,92,1937,,Aktuel værdi
Stouby Møllevej 197140 Stouby,ouby,400.000,31-03-2017,Alm. Salg,3.333,4,Villa,120,1910,-6 %,Aktuel værdi
Lysegårdsvej 197140 Stouby,ouby,4.807.062,30-03-2017,Andet,31.834,5,Stuehus,151,1868,,
Sanatorievej 177140 Stouby,ouby,900.000,17-01-2017,Alm. Salg,5.921,6,Villa,152,1958,,Aktuel værdi
Hornumkærvej 187140 Stouby,ouby,120.000,12-01-2017,Alm. Salg,1.200,4,Villa,100,1900,,Aktuel værdi
Idrætsvej 47140 Stouby,ouby,840.000,08-01-2017,Alm. Salg,5.753,5,Villa,146,1978,,Aktuel værdi
Overvej 47140 Stouby,ouby,6.095.723,22-12-2016,Alm. Salg,30.631,9,Stuehus,199,1777,,
Fakkegravvej 447140 Stouby,ouby,190.000,30-11-2016,Fam. Salg,1.117,7,Villa,170,1900,,Aktuel værdi
Vestre Ringvej 137140 Stouby,ouby,1.010.000,14-11-2016,Alm. Salg,14.027,2,Villa,72,1958,-3 %,Aktuel værdi
Vejlevej 717140 Stouby,ouby,230.000,08-11-2016,Alm. Salg,3.538,4,Villa,65,1880,,Aktuel værdi
Vestre Ringvej 237140 Stouby,ouby,2.200.000,04-11-2016,Alm. Salg,10.476,5,Villa,210,1880,0 %,Aktuel værdi
Langbjergvej 167140 Stouby,ouby,1.080.000,12-10-2016,Fam. Salg,4.337,7,Villa,249,1870,,Aktuel værdi
Lysegårdsvej 237140 Stouby,ouby,1.225.000,19-09-2016,Alm. Salg,6.380,6,Villa,192,1900,0 %,Aktuel værdi
Bobækvej 27140 Stouby,ouby,895.000,02-09-2016,Alm. Salg,4.917,5,Villa,182,1864,0 %,Aktuel værdi
Langbjergvej 57140 Stouby,ouby,535.000,02-09-2016,Alm. Salg,3.429,4,Villa,156,1966,-10 %,Aktuel værdi
Idrætsvej 17140 Stouby,ouby,1.285.000,30-08-2016,Alm. Salg,8.031,6,Villa,160,1977,-8 %,Aktuel værdi
Rosenvoldvej 77140 Stouby,ouby,1.250.000,18-08-2016,Alm. Salg,19.531,2,Villa,64,1710,-3 %,Aktuel værdi
Nørkærvej 67140 Stouby,ouby,1.200.000,27-07-2016,Alm. Salg,7.894,4,Villa,152,1900,-14 %,Aktuel værdi
Stouby Møllevej 87140 Stouby,ouby,800.000,04-07-2016,Alm. Salg,3.720,8,Villa,215,1930,-11 %,Aktuel værdi
Overvej 27140 Stouby,ouby,280.000,20-06-2016,Andet,3.043,7,Engroshandel,92,1933,-19 %,Aktuel værdi
Sanatorievej 137140 Stouby,ouby,1.395.000,02-05-2016,Alm. Salg,8.353,6,Villa,167,1932,-7 %,Aktuel værdi
Lysegårdsvej 177140 Stouby,ouby,750.000,13-04-2016,Alm. Salg,3.393,6,Villa,221,1969,-21 %,Aktuel værdi
Vejlevej 1267140 Stouby,ouby,1.500.000,01-04-2016,Alm. Salg,7.894,4,Villa,190,1910,-3 %,Aktuel værdi
Lysegårdsvej 67140 Stouby,ouby,820.000,18-03-2016,Fam. Salg,6.560,4,Villa,125,1880,,Aktuel værdi
Vestergade 47140 Stouby,ouby,575.000,07-03-2016,Alm. Salg,7.187,4,Villa,80,1931,0 %,Aktuel værdi
Vandmøllevej 77140 Stouby,ouby,1.695.000,17-02-2016,Alm. Salg,12.282,5,Villa,138,1865,-3 %,Aktuel værdi
Borgergade 487140 Stouby,ouby,1.385.000,01-02-2016,Alm. Salg,5.187,6,Villa,267,1935,0 %,Aktuel værdi
Kalmarvej 137140 Stouby,ouby,350.000,28-01-2016,Fam. Salg,2.517,5,Villa,139,1951,,Aktuel værdi
Lundevej 27140 Stouby,ouby,250.000,26-01-2016,Alm. Salg,2.659,4,Villa,94,1961,,Aktuel værdi
Langbjergvej 107140 Stouby,ouby,1.250.000,22-01-2016,Alm. Salg,8.741,4,Villa,143,1924,-10 %,Aktuel værdi
Bellevej 237140 Stouby,ouby,2.000.000,15-01-2016,Alm. Salg,11.834,6,Villa,169,1997,,Aktuel værdi
Bobækvej 107140 Stouby,ouby,1.730.000,29-11-2015,Alm. Salg,17.653,3,Stuehus,98,1880,-4 %,
Stouby Møllevej 167140 Stouby,ouby,775.000,24-11-2015,Fam. Salg,5.615,5,Villa,138,1969,-13 %,Aktuel værdi
Bobækvej 57140 Stouby,ouby,10.000,06-11-2015,Auktion,156,3,Villa,64,1876,,Aktuel værdi
Smedskærlund 17140 Stouby,ouby,800.000,30-09-2015,Alm. Salg,3.587,9,Villa,223,1971,-20 %,Aktuel værdi
Vestergade 87140 Stouby,ouby,780.000,19-09-2015,Alm. Salg,7.959,4,Villa,98,1962,-5 %,Aktuel værdi
Sanatorievej 37140 Stouby,ouby,2.000.000,28-08-2015,Alm. Salg,11.049,4,Villa,181,1880,,Aktuel værdi
Bellevej 47140 Stouby,ouby,681.401,22-08-2015,Andet,4.424,5,Villa,154,1900,,Aktuel værdi
Fakkegravvej 157140 Stouby,ouby,950.000,03-07-2015,Alm. Salg,6.985,4,Villa,136,1963,-5 %,Aktuel værdi
Borgergade 127140 Stouby,ouby,685.000,01-07-2015,Alm. Salg,3.459,6,Villa,198,1929,-14 %,Aktuel værdi
Bellemøllebanke 167140 Stouby,ouby,1.300.000,24-06-2015,Alm. Salg,8.904,4,Villa,146,1905,-3 %,Aktuel værdi
Borgergade 107140 Stouby,ouby,420.000,22-06-2015,Alm. Salg,3.230,3,Villa,130,1850,,Aktuel værdi
Mejerivej 47140 Stouby,ouby,985.000,25-05-2015,Andet,5.760,6,Villa,171,1900,,Aktuel værdi
Bråskovvej 847140 Stouby,ouby,290.000,21-05-2015,Alm. Salg,2.056,5,Villa,141,1922,-2 %,Aktuel værdi
Rosenvoldvej 87140 Stouby,ouby,1.195.000,02-03-2015,Fam. Salg,9.192,5,Villa,130,1969,0 %,Aktuel værdi
Rosenvoldvej 167140 Stouby,ouby,1.262.000,24-02-2015,Alm. Salg,6.471,8,Villa,195,1912,,Aktuel værdi
Vejlevej 1087140 Stouby,ouby,538.307,20-02-2015,Alm. Salg,3.564,4,Villa,151,1964,-51 %,Aktuel værdi
Vejlevej 1237140 Stouby,ouby,460.000,09-02-2015,Alm. Salg,3.622,4,Villa,127,1962,-34 %,Aktuel værdi
Stouby Kirkevej 177140 Stouby,ouby,1.815.000,28-01-2015,Alm. Salg,13.646,6,Villa,133,1905,1 %,Aktuel værdi
Grundvej 117140 Stouby,ouby,6.842.500,01-01-2015,Fam. Salg,34.212,10,Stuehus,200,1925,,
Borgergade 197140 Stouby,ouby,1.595.000,05-12-2014,Alm. Salg,7.250,10,Villa,220,1913,-6 %,Aktuel værdi
Stevnsvej 37140 Stouby,ouby,1.100.000,20-11-2014,Alm. Salg,5.945,5,Villa,185,1850,-8 %,Aktuel værdi
Stouby Skovvej 257140 Stouby,ouby,725.000,24-10-2014,Fam. Salg,4.264,6,Villa,170,1875,,Aktuel værdi
Borgergade 287140 Stouby,ouby,189.080,03-10-2014,Auktion,945,7,Villa,200,1920,,Aktuel værdi
Pilegårdsvej 47140 Stouby,ouby,550.000,13-09-2014,Alm. Salg,4.230,4,Villa,130,1963,,Aktuel værdi
"Borgergade 50, ST. TH7140 Stouby",ouby,675.000,12-09-2014,Alm. Salg,3.552,3,Lejlighed,190,1920,,Aktuel værdi
Stouby Møllevej 17140 Stouby,ouby,745.000,11-08-2014,Alm. Salg,-,5,Villa,126,1903,-4 %,Aktuel værdi
Vejlevej 1497140 Stouby,ouby,900.000,25-07-2014,Alm. Salg,4.891,4,Villa,184,1950,-10 %,Aktuel værdi
Bråskovvej 857140 Stouby,ouby,359.249,23-07-2014,Alm. Salg,2.113,6,Villa,170,1857,,Aktuel værdi
Koksfourt 87140 Stouby,ouby,685.000,16-07-2014,Alm. Salg,6.116,5,Villa,112,1957,0 %,Aktuel værdi
Bellevej 247140 Stouby,ouby,352.000,25-06-2014,Fam. Salg,2.285,5,Villa,154,1936,,Aktuel værdi
Hornsyldvej 97140 Stouby,ouby,970.000,23-06-2014,Alm. Salg,5.987,5,Villa,162,1901,-3 %,Aktuel værdi
Sanatorievej 77140 Stouby,ouby,2.297.500,17-06-2014,Fam. Salg,12.220,8,Villa,188,1909,,Aktuel værdi
Mejerivej 67140 Stouby,ouby,802.456,25-03-2014,Fam. Salg,2.748,10,Villa,292,1861,,Aktuel værdi
Vestre Ringvej 77140 Stouby,ouby,205.000,20-02-2014,Alm. Salg,2.847,3,Villa,72,1951,-21 %,Aktuel værdi
Skulsballevej 117140 Stouby,ouby,650.000,17-02-2014,Andet,6.018,4,Villa,108,1932,,Aktuel værdi
Ællingegade 57140 Stouby,ouby,260.000,12-02-2014,Alm. Salg,2.795,3,Villa,93,1944,-5 %,Aktuel værdi
Stouby Møllevej 107140 Stouby,ouby,6.250,06-02-2014,Alm. Salg,41,5,Villa,150,2016,,Aktuel værdi
Hornumkærvej 197140 Stouby,ouby,660.000,27-01-2014,Alm. Salg,4.313,6,Villa,153,1930,,Aktuel værdi
Rosenvoldvej 20A7140 Stouby,ouby,513.000,10-01-2014,Auktion,3.375,4,Villa,152,1929,,Aktuel værdi
Rosenvoldvej 67140 Stouby,ouby,195.000,08-01-2014,Alm. Salg,3.046,2,Villa,64,1958,0 %,Aktuel værdi
