address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Lindetoften 85471 Søndersø,ersø,2.295.000,15-05-2017,Alm. Salg,9.724,5,Villa,236,1998,0 %,Aktuel værdi
Møllertoften 105471 Søndersø,ersø,1.375.000,05-05-2017,Alm. Salg,11.000,4,Villa,125,1974,-1 %,Aktuel værdi
Hemmerslev 155471 Søndersø,ersø,450.365,05-04-2017,Fam. Salg,3.950,4,Villa,114,1947,,Aktuel værdi
Moderupvej 305471 Søndersø,ersø,820.000,03-04-2017,Fam. Salg,5.189,4,Villa,158,1890,,Aktuel værdi
Bøgegårdsvej 925471 Søndersø,ersø,1.147.635,14-03-2017,Fam. Salg,6.997,5,Villa,164,1981,,Aktuel værdi
Toftekær 67B. 65471 Søndersø,ersø,210.000,11-03-2017,Alm. Salg,5.384,2,Rækkehus,39,1988,,Aktuel værdi
Havrevænget 205471 Søndersø,ersø,1.375.000,10-03-2017,Alm. Salg,8.088,4,Villa,170,1973,-8 %,Aktuel værdi
Christen Koldsvænget 15471 Søndersø,ersø,598.000,07-03-2017,Alm. Salg,5.588,3,Villa,107,1976,0 %,Aktuel værdi
Løkkehøj 17B5471 Søndersø,ersø,770.000,22-02-2017,Alm. Salg,9.625,3,Rækkehus,80,1977,-11 %,Aktuel værdi
Vibevænget 15471 Søndersø,ersø,925.000,20-02-2017,Alm. Salg,8.564,5,Villa,108,1963,-3 %,Aktuel værdi
Møllevej 415471 Søndersø,ersø,1.350.000,20-02-2017,Alm. Salg,7.219,6,Villa,187,1943,,Aktuel værdi
Odensevej 725471 Søndersø,ersø,675.000,03-02-2017,Alm. Salg,6.308,4,Villa,107,1938,-7 %,Aktuel værdi
Løkkehøj 23B5471 Søndersø,ersø,500.000,03-02-2017,Alm. Salg,6.250,3,Rækkehus,80,1976,-13 %,Aktuel værdi
Birkemosevej 35471 Søndersø,ersø,1.250.000,01-02-2017,Alm. Salg,8.278,5,Villa,151,1975,-7 %,Aktuel værdi
Bøgegårdsvej 735471 Søndersø,ersø,2.025.000,30-01-2017,Alm. Salg,12.053,5,Villa,168,1996,-3 %,Aktuel værdi
Åtoften 3A5471 Søndersø,ersø,1.165.000,25-01-2017,Alm. Salg,12.393,3,Rækkehus,94,2008,-3 %,Aktuel værdi
Birkemosevej 335471 Søndersø,ersø,995.000,19-01-2017,Alm. Salg,7.262,5,Villa,137,1976,0 %,Aktuel værdi
"Vestergade 9, 15471 Søndersø",ersø,525.000,18-01-2017,Alm. Salg,4.525,4,Villa,116,1907,-45 %,Aktuel værdi
Svenstrupvej 605471 Søndersø,ersø,1.100.000,17-01-2017,Alm. Salg,4.347,7,Villa,253,1900,-15 %,Aktuel værdi
Grundtvigsvænget 35471 Søndersø,ersø,1.600.000,17-01-2017,Alm. Salg,5.673,8,Villa,282,1979,,Aktuel værdi
Toftekær 67C. 75471 Søndersø,ersø,195.000,13-01-2017,Alm. Salg,5.000,2,Rækkehus,39,1988,-29 %,Aktuel værdi
Odensevej 68D5471 Søndersø,ersø,325.000,11-01-2017,Alm. Salg,6.132,2,Rækkehus,53,1937,-19 %,Aktuel værdi
Odensevej 775471 Søndersø,ersø,695.000,10-01-2017,Alm. Salg,5.110,6,Villa,136,1955,,Aktuel værdi
Rasmus Nielsensvej 45471 Søndersø,ersø,500.000,06-01-2017,Fam. Salg,4.464,4,Villa,112,1967,,Aktuel værdi
Vibevænget 135471 Søndersø,ersø,945.000,05-01-2017,Alm. Salg,8.590,4,Villa,110,1966,,Aktuel værdi
Dallundvej 345471 Søndersø,ersø,830.000,27-12-2016,Alm. Salg,6.916,4,Villa,120,1985,-7 %,Aktuel værdi
Birkemosevej 435471 Søndersø,ersø,975.000,22-12-2016,Alm. Salg,9.198,4,Villa,106,1976,,Aktuel værdi
Askebyvej 575471 Søndersø,ersø,6.335.000,21-12-2016,Andet,25.340,8,Stuehus,250,1885,,
Bogensevej 15471 Søndersø,ersø,390.000,20-12-2016,Alm. Salg,2.954,5,Villa,132,1877,-13 %,Aktuel værdi
Christen Koldsvænget 115471 Søndersø,ersø,900.000,19-12-2016,Alm. Salg,5.056,5,Villa,178,1976,,Aktuel værdi
Toderupvej 265471 Søndersø,ersø,1.970.000,15-12-2016,Alm. Salg,8.277,7,Villa,238,1867,-1 %,Aktuel værdi
Sømarksvej 2065471 Søndersø,ersø,845.000,13-12-2016,Alm. Salg,7.971,4,Villa,106,1973,-6 %,Aktuel værdi
Melbyvej 385471 Søndersø,ersø,2.100.000,13-12-2016,Alm. Salg,8.571,7,Villa,245,1868,,Aktuel værdi
Nørreløkke 175471 Søndersø,ersø,637.500,12-12-2016,Fam. Salg,4.366,5,Stuehus,146,1932,,
Møllegyden 455471 Søndersø,ersø,140.000,08-12-2016,Alm. Salg,1.944,3,Villa,72,1947,-38 %,Aktuel værdi
Kornvænget 225471 Søndersø,ersø,1.400.000,04-12-2016,Alm. Salg,7.142,6,Villa,196,1971,-6 %,Aktuel værdi
Kosterslevvej 1265471 Søndersø,ersø,1.800.000,30-11-2016,Alm. Salg,14.634,5,Stuehus,123,1900,,
Maderupskov 165471 Søndersø,ersø,900.000,30-11-2016,Alm. Salg,8.181,4,Stuehus,110,1870,-18 %,
Bøgegårdsvej 105471 Søndersø,ersø,1.575.000,12-11-2016,Alm. Salg,10.361,4,Villa,152,1986,-1 %,Aktuel værdi
Farstrupvej 115471 Søndersø,ersø,1.130.000,11-11-2016,Alm. Salg,11.649,4,Villa,97,1915,-5 %,Aktuel værdi
Vedbyvej 375471 Søndersø,ersø,500.000,08-11-2016,Alm. Salg,3.968,5,Villa,126,1952,,Aktuel værdi
Odensevej 365471 Søndersø,ersø,1.140.000,04-11-2016,Alm. Salg,8.769,5,Villa,130,1880,-5 %,Aktuel værdi
Rosenlunden 2B5471 Søndersø,ersø,475.000,03-11-2016,Alm. Salg,3.800,6,Villa,125,1973,,Aktuel værdi
Rosenlunden 365471 Søndersø,ersø,1.200.000,03-11-2016,Alm. Salg,8.571,5,Villa,140,1973,-8 %,Aktuel værdi
Nordmarksvænget 85471 Søndersø,ersø,1.845.000,02-11-2016,Alm. Salg,8.956,6,Villa,206,1987,0 %,Aktuel værdi
Kløvervænget 85471 Søndersø,ersø,825.000,31-10-2016,Alm. Salg,6.021,5,Villa,137,1970,-2 %,Aktuel værdi
Rasmus Nielsensvej 245471 Søndersø,ersø,1.495.000,28-10-2016,Alm. Salg,8.169,7,Villa,183,1972,0 %,Aktuel værdi
Vedbyvej 265471 Søndersø,ersø,1.158.000,27-10-2016,Andet,4.337,5,Stuehus,267,1925,,
Vedbyvej 325471 Søndersø,ersø,1.725.162,27-10-2016,Andet,8.801,5,Stuehus,196,1915,,
Kærgårdstoften 565471 Søndersø,ersø,1.770.000,25-10-2016,Alm. Salg,12.040,5,Villa,147,1994,-1 %,Aktuel værdi
Stormarken 585471 Søndersø,ersø,488.352,25-10-2016,Auktion,1.953,7,Villa,250,1915,,Aktuel værdi
Østergade 95471 Søndersø,ersø,600.000,14-10-2016,Alm. Salg,3.157,8,Villa,190,1900,-14 %,Aktuel værdi
Spurvevej 75471 Søndersø,ersø,1.385.000,12-10-2016,Alm. Salg,9.111,4,Villa,152,1968,-1 %,Aktuel værdi
Møllevej 125471 Søndersø,ersø,662.500,08-10-2016,Fam. Salg,2.957,7,Stuehus,224,1887,,
Langehede 405471 Søndersø,ersø,995.000,08-10-2016,Alm. Salg,5.437,3,Villa,183,1850,0 %,Aktuel værdi
