address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Paradisdalen 39881 Bindslev,slev,433.333,11-04-2017,Fam. Salg,5.220,3,Sommerhus,83,1963,-71 %,Aktuel værdi
Lærkevej 59881 Bindslev,slev,400.000,01-04-2017,Fam. Salg,3.125,4,Villa,128,1969,,Aktuel værdi
Arvevej 49881 Bindslev,slev,950.000,28-03-2017,Alm. Salg,12.666,4,Sommerhus,75,1975,-24 %,Aktuel værdi
Bindslevvej 479881 Bindslev,slev,130.327,27-03-2017,Alm. Salg,396,12,Stuehus,329,1901,,
Mogensbækvej 189881 Bindslev,slev,2.100.000,27-03-2017,Alm. Salg,9.375,7,Villa,224,1980,-2 %,Aktuel værdi
Skagensvej 889881 Bindslev,slev,800.000,20-03-2017,Alm. Salg,3.827,3,Villa,209,1933,-20 %,Aktuel værdi
Lynggårdsvej 119881 Bindslev,slev,147.282,15-03-2017,Alm. Salg,809,5,Villa,182,1952,,Aktuel værdi
Elkærvej 29881 Bindslev,slev,803.600,09-03-2017,Alm. Salg,6.533,3,Stuehus,123,1900,,
Bentvej 99881 Bindslev,slev,3.483.334,03-03-2017,Alm. Salg,22.473,4,Sommerhus,155,1978,,Aktuel værdi
Nattergalevej 39881 Bindslev,slev,750.000,02-03-2017,Alm. Salg,6.465,4,Villa,116,1974,-6 %,Aktuel værdi
Gl Skovvej 19881 Bindslev,slev,1.950.000,01-03-2017,Alm. Salg,11.538,4,Villa,169,1988,,Aktuel værdi
Hjejlevej 39881 Bindslev,slev,1.020.000,26-02-2017,Fam. Salg,14.166,4,Sommerhus,72,1973,,Aktuel værdi
Bindslevvej 369881 Bindslev,slev,375.000,20-02-2017,Alm. Salg,4.076,3,Villa,92,1962,,Aktuel værdi
Europavej 379881 Bindslev,slev,676.277,14-02-2017,Alm. Salg,3.597,6,Villa,188,1969,,Aktuel værdi
Sellebjergvej 29881 Bindslev,slev,190.000,06-02-2017,Alm. Salg,1.507,5,Villa,126,1948,-37 %,Aktuel værdi
Skagensvej 459881 Bindslev,slev,150.000,23-01-2017,Alm. Salg,3.409,3,Villa,44,1894,,Aktuel værdi
Plantagevej 19881 Bindslev,slev,328.425,04-01-2017,Andet,2.507,5,Villa,131,1965,,Aktuel værdi
Vinthersvej 149881 Bindslev,slev,409.898,04-01-2017,Andet,2.714,4,Villa,151,1924,,Aktuel værdi
Grøndalsvej 129881 Bindslev,slev,425.000,31-12-2016,Fam. Salg,7.589,4,Sommerhus,56,1976,,Aktuel værdi
Flodbækvej 209881 Bindslev,slev,142.500,22-12-2016,Fam. Salg,2.415,3,Sommerhus,59,1976,,Aktuel værdi
Sørig Engvej 429881 Bindslev,slev,85.000,15-12-2016,Andet,1.049,3,Villa,81,1877,,Aktuel værdi
Tannisbugtvej 96C9881 Bindslev,slev,2.263.500,03-12-2016,Alm. Salg,19.682,4,Villa,115,2009,,Aktuel værdi
Tannisbugtvej 96A9881 Bindslev,slev,2.276.800,03-12-2016,Alm. Salg,19.798,4,Villa,115,2009,,Aktuel værdi
Tannisbugtvej 96B9881 Bindslev,slev,2.482.500,02-12-2016,Alm. Salg,21.586,4,Villa,115,2009,,Aktuel værdi
Parkvej 219881 Bindslev,slev,840.000,30-11-2016,Alm. Salg,6.176,5,Engroshandel,136,1967,-6 %,Aktuel værdi
Sønderbro 89881 Bindslev,slev,100.000,24-11-2016,Andet,613,5,Villa,163,1920,,Aktuel værdi
Østerbro 39881 Bindslev,slev,150.000,17-11-2016,Alm. Salg,937,5,Villa,160,1956,-57 %,Aktuel værdi
Sørig Engvej 329881 Bindslev,slev,900.000,08-11-2016,Alm. Salg,9.782,3,Stuehus,92,1907,,
Gl Uggerbyvej 219881 Bindslev,slev,480.000,08-11-2016,Alm. Salg,4.528,3,Villa,106,1975,,Aktuel værdi
Gyvelvej 309881 Bindslev,slev,805.000,07-11-2016,Alm. Salg,12.384,4,Sommerhus,65,1947,-10 %,Aktuel værdi
Parkvej 199881 Bindslev,slev,300.000,20-10-2016,Alm. Salg,4.054,3,Villa,74,1953,-18 %,Aktuel værdi
Biledvej 29881 Bindslev,slev,330.000,19-10-2016,Alm. Salg,3.267,4,Villa,101,1955,-12 %,Aktuel værdi
Løgtenvej 219881 Bindslev,slev,1.975.000,14-10-2016,Alm. Salg,12.579,4,Villa,157,2005,-6 %,Aktuel værdi
Haren 99881 Bindslev,slev,2.995.000,07-10-2016,Alm. Salg,23.769,5,Sommerhus,126,2005,0 %,Aktuel værdi
Bogfinkevej 19881 Bindslev,slev,1.250.000,05-10-2016,Alm. Salg,18.382,4,Sommerhus,68,1972,-7 %,Aktuel værdi
Gl Skagensvej 219881 Bindslev,slev,1.030.000,17-09-2016,Alm. Salg,8.728,4,Villa,118,1961,-6 %,Aktuel værdi
Europavej 59881 Bindslev,slev,1.500.000,08-09-2016,Fam. Salg,7.537,7,Villa,199,1927,,Aktuel værdi
Bentvej 59881 Bindslev,slev,2.650.000,31-08-2016,Alm. Salg,33.125,3,Sommerhus,80,1970,,Aktuel værdi
Sørig Engvej 179881 Bindslev,slev,230.000,29-08-2016,Andet,3.108,3,Villa,74,1948,,Aktuel værdi
Lupinvej 49881 Bindslev,slev,1.500.000,23-08-2016,Alm. Salg,14.705,4,Sommerhus,102,1982,-6 %,Aktuel værdi
Andersvej 29881 Bindslev,slev,1.150.000,23-08-2016,Fam. Salg,14.024,4,Sommerhus,82,1973,,Aktuel værdi
Buen 299881 Bindslev,slev,385.000,18-08-2016,Alm. Salg,3.235,3,Villa,119,1963,-9 %,Aktuel værdi
Dortevej 89881 Bindslev,slev,835.000,12-08-2016,Alm. Salg,11.597,3,Sommerhus,72,1967,-3 %,Aktuel værdi
Falkevej 49881 Bindslev,slev,750.000,08-08-2016,Fam. Salg,7.211,5,Sommerhus,104,1978,,Aktuel værdi
Vestervej 39881 Bindslev,slev,5.400.000,27-07-2016,Alm. Salg,68.354,4,Sommerhus,79,1978,-20 %,Aktuel værdi
Mosbjergvej 399881 Bindslev,slev,1.475.000,27-07-2016,Alm. Salg,8.016,5,Villa,184,1900,0 %,Aktuel værdi
Stadion Alle 29881 Bindslev,slev,308.130,15-07-2016,Fam. Salg,2.154,4,Villa,143,1962,,Aktuel værdi
Paradisdalen 389881 Bindslev,slev,1.995.000,15-07-2016,Alm. Salg,25.576,5,Sommerhus,78,2008,-12 %,Aktuel værdi
Nørre Alle 59881 Bindslev,slev,175.000,12-07-2016,Alm. Salg,2.215,3,Villa,79,1935,,Aktuel værdi
Ålevej 109881 Bindslev,slev,895.000,06-07-2016,Alm. Salg,6.392,6,Villa,140,1986,0 %,Aktuel værdi
Parkvej 369881 Bindslev,slev,6.040.000,04-07-2016,Alm. Salg,44.740,5,Stuehus,135,1905,,
Strandgårdsvej 69881 Bindslev,slev,491.000,23-06-2016,Fam. Salg,5.223,3,Sommerhus,94,1990,,Aktuel værdi
Nørgårdsvej 59881 Bindslev,slev,930.000,13-06-2016,Alm. Salg,4.449,5,Villa,209,1968,-7 %,Aktuel værdi
Tannisgårdvej 209881 Bindslev,slev,865.000,12-06-2016,Alm. Salg,5.844,6,Sommerhus,148,2016,-6 %,Aktuel værdi
Haren 199881 Bindslev,slev,1.500.000,10-06-2016,Fam. Salg,12.195,5,Sommerhus,123,1997,,Aktuel værdi
Bindslevvej 359881 Bindslev,slev,420.000,30-05-2016,Fam. Salg,4.468,2,Villa,94,1963,,Aktuel værdi
Gl Uggerbyvej 139881 Bindslev,slev,650.000,28-05-2016,Alm. Salg,4.193,7,Villa,155,1960,-6 %,Aktuel værdi
Sørig Engvej 389881 Bindslev,slev,2.789.000,13-05-2016,Alm. Salg,22.860,5,Stuehus,122,1954,,
Mosbjergvej 109881 Bindslev,slev,650.000,05-05-2016,Alm. Salg,4.193,5,Villa,155,1977,-6 %,Aktuel værdi
Skagensvej 809881 Bindslev,slev,2.150.000,04-05-2016,Alm. Salg,9.598,6,Stuehus,224,1910,-17 %,
Floddalsvej 99881 Bindslev,slev,4.100.000,02-05-2016,Alm. Salg,18.141,5,Villa,226,1973,4 %,Aktuel værdi
Erikvej 99881 Bindslev,slev,2.575.000,01-05-2016,Alm. Salg,36.785,3,Sommerhus,70,1967,,Aktuel værdi
Mellemklitvej 259881 Bindslev,slev,900.000,22-04-2016,Alm. Salg,11.538,4,Sommerhus,78,1987,-18 %,Aktuel værdi
Sulevej 79881 Bindslev,slev,650.000,21-04-2016,Alm. Salg,7.386,5,Sommerhus,88,1973,,Aktuel værdi
Tannisbugtvej 159881 Bindslev,slev,350.000,20-04-2016,Alm. Salg,3.977,4,Villa,88,1923,-29 %,Aktuel værdi
Rævlingevej 39881 Bindslev,slev,1.020.000,14-04-2016,Alm. Salg,15.454,3,Sommerhus,66,1977,,Aktuel værdi
Bettevej 409881 Bindslev,slev,527.500,07-04-2016,Andet,1.812,8,Villa,291,1900,,Aktuel værdi
Gøgevej 19881 Bindslev,slev,1.575.000,05-04-2016,Alm. Salg,21.575,4,Sommerhus,73,1972,-7 %,Aktuel værdi
Parkvej 349881 Bindslev,slev,222.000,04-04-2016,Auktion,2.312,3,Villa,96,1957,,Aktuel værdi
Tyttebærvej 49881 Bindslev,slev,620.433,31-03-2016,Alm. Salg,5.044,5,Sommerhus,123,1973,,Aktuel værdi
Borrisholtvej 39881 Bindslev,slev,450.000,25-03-2016,Alm. Salg,3.947,4,Villa,114,1966,-9 %,Aktuel værdi
Korsgade 49881 Bindslev,slev,495.000,22-03-2016,Alm. Salg,3.055,6,Villa,162,1963,0 %,Aktuel værdi
Gl Skagensvej 239881 Bindslev,slev,500.000,12-03-2016,Alm. Salg,3.787,6,Villa,132,1959,-16 %,Aktuel værdi
Tuengårdvej 119881 Bindslev,slev,225.000,09-03-2016,Alm. Salg,2.102,3,Villa,107,1969,,Aktuel værdi
Tannisbugtvej 179881 Bindslev,slev,1.200.000,08-03-2016,Fam. Salg,5.687,5,Villa,211,1936,,Aktuel værdi
Humlevej 19881 Bindslev,slev,1.500.000,18-02-2016,Alm. Salg,24.193,3,Sommerhus,62,1990,-3 %,Aktuel værdi
Nørrebro 629881 Bindslev,slev,150.000,15-02-2016,Auktion,773,6,Villa,194,1900,,Aktuel værdi
Svalevej 59881 Bindslev,slev,850.000,08-02-2016,Alm. Salg,7.024,4,Villa,121,1972,-5 %,Aktuel værdi
Sønderbro 69881 Bindslev,slev,50.000,05-02-2016,Alm. Salg,224,7,Anden beboelse,223,1900,,Aktuel værdi
Humlevej 79881 Bindslev,slev,1.050.000,30-01-2016,Alm. Salg,11.538,3,Sommerhus,91,2016,-4 %,Aktuel værdi
Skagensvej 1059881 Bindslev,slev,770.000,29-01-2016,Alm. Salg,5.789,8,Erhverv,133,1974,,Aktuel værdi
Trynmosevej 19881 Bindslev,slev,192.500,22-01-2016,Alm. Salg,1.112,4,Villa,173,1978,-89 %,Aktuel værdi
Laksevej 39881 Bindslev,slev,975.000,21-01-2016,Alm. Salg,5.298,5,Villa,184,1977,-5 %,Aktuel værdi
Skramvej 89881 Bindslev,slev,1.100.000,21-01-2016,Alm. Salg,8.870,3,Villa,124,1910,-8 %,Aktuel værdi
Bindslevvej 129881 Bindslev,slev,440.000,12-01-2016,Alm. Salg,5.432,3,Villa,81,1958,-11 %,Aktuel værdi
Søttrupvej 79881 Bindslev,slev,1.950.000,30-12-2015,Alm. Salg,9.466,6,Villa,206,1877,-2 %,Aktuel værdi
Kløvervej 209881 Bindslev,slev,654.500,28-12-2015,Fam. Salg,5.236,4,Villa,125,1972,,Aktuel værdi
Enebærvej 29881 Bindslev,slev,637.500,28-12-2015,Fam. Salg,10.805,4,Sommerhus,59,1980,,Aktuel værdi
Bindslevvej 199881 Bindslev,slev,400.000,11-12-2015,Fam. Salg,3.883,5,Villa,103,1897,,Aktuel værdi
Stabækvej 69881 Bindslev,slev,1.100.000,09-12-2015,Alm. Salg,6.145,7,Villa,179,1904,0 %,Aktuel værdi
