address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Nørrevejen 15985 Søby Ærø, Ærø,150.000,22-03-2017,Fam. Salg,1.260,4,Villa,119,1895,,Aktuel værdi
Kulebjergsvej 45985 Søby Ærø, Ærø,1.790.000,06-03-2017,Alm. Salg,13.161,4,Stuehus,136,1928,,
Ellehøjvej 25985 Søby Ærø, Ærø,800.000,01-03-2017,Alm. Salg,8.000,7,Industri o.l.,100,1945,,Aktuel værdi
Bromaj 35985 Søby Ærø, Ærø,70.000,08-02-2017,Alm. Salg,357,5,Villa,196,1930,-95 %,Aktuel værdi
Buevej 265985 Søby Ærø, Ærø,400.000,30-01-2017,Alm. Salg,1.904,6,Villa,210,1908,-19 %,Aktuel værdi
Kobbelbakken 15985 Søby Ærø, Ærø,950.000,06-12-2016,Alm. Salg,4.112,8,Villa,231,1847,,Aktuel værdi
Østerbro 205985 Søby Ærø, Ærø,125.000,21-11-2016,Alm. Salg,771,6,Villa,162,1900,-36 %,Aktuel værdi
Søbygårdsvej 35985 Søby Ærø, Ærø,1.125.000,21-09-2016,Alm. Salg,12.362,4,Villa,91,1797,-2 %,Aktuel værdi
Østerbro 25A5985 Søby Ærø, Ærø,450.000,15-09-2016,Alm. Salg,3.040,5,Villa,148,1968,-18 %,Aktuel værdi
Søby Landevej 105985 Søby Ærø, Ærø,500.000,30-08-2016,Alm. Salg,2.347,6,Villa,213,1906,-23 %,Aktuel værdi
Søbakkevej 75985 Søby Ærø, Ærø,40.000,21-08-2016,Alm. Salg,500,3,Sommerhus,80,1800,-60 %,Aktuel værdi
Stenagre 45985 Søby Ærø, Ærø,305.000,20-08-2016,Alm. Salg,3.050,3,Stuehus,100,1914,-28 %,
Nørrebro 85985 Søby Ærø, Ærø,225.000,08-08-2016,Alm. Salg,1.704,6,Villa,132,1903,,Aktuel værdi
Søbakkevej 115985 Søby Ærø, Ærø,357.000,26-07-2016,Fam. Salg,2.380,5,Villa,150,1924,,Aktuel værdi
Skæphøjvej 65985 Søby Ærø, Ærø,340.000,21-07-2016,Alm. Salg,2.073,7,Stuehus,164,1907,-13 %,
Østerbro 485985 Søby Ærø, Ærø,50.000,08-07-2016,Alm. Salg,543,11,Engroshandel,92,1966,,Aktuel værdi
Øverste Skovbymark 105985 Søby Ærø, Ærø,895.000,27-06-2016,Alm. Salg,7.103,4,Villa,126,1913,-10 %,Aktuel værdi
Haven 165985 Søby Ærø, Ærø,40.000,15-06-2016,Alm. Salg,219,6,Stuehus,182,1908,,
Lodsgyden 55985 Søby Ærø, Ærø,175.000,26-05-2016,Alm. Salg,3.240,3,Villa,54,1850,-42 %,Aktuel værdi
Lærkevej 85985 Søby Ærø, Ærø,275.000,15-04-2016,Alm. Salg,3.235,4,Villa,85,1957,-15 %,Aktuel værdi
Langebro 65985 Søby Ærø, Ærø,550.000,19-03-2016,Fam. Salg,2.894,6,Villa,190,1904,,Aktuel værdi
