address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Østerenden 78762 Flemming,ming,610.000,12-04-2017,Alm. Salg,10.166,2,Villa,60,1863,-5 %,Aktuel værdi
Hvirringvej 18762 Flemming,ming,680.000,03-04-2017,Fam. Salg,4.096,5,Villa,166,1912,,Aktuel værdi
Vesterenden 58762 Flemming,ming,340.000,21-03-2017,Alm. Salg,5.312,2,Villa,64,1935,-14 %,Aktuel værdi
Nymarksvej 28762 Flemming,ming,260.000,02-03-2017,Fam. Salg,3.250,2,Villa,80,1875,,Aktuel værdi
Østerenden 58762 Flemming,ming,340.000,02-03-2017,Fam. Salg,2.222,5,Villa,153,1936,,Aktuel værdi
Møgelbjergvej 238762 Flemming,ming,2.550.000,13-02-2017,Alm. Salg,10.039,9,Villa,254,1868,-5 %,Aktuel værdi
Hornborgvej 278762 Flemming,ming,357.000,03-02-2017,Alm. Salg,4.697,3,Villa,76,1931,,Aktuel værdi
Møgelbjergvej 228762 Flemming,ming,750.000,26-01-2017,Alm. Salg,5.952,4,Villa,126,1897,-11 %,Aktuel værdi
Hornborgvej 208762 Flemming,ming,642.565,15-12-2016,Andet,5.737,5,Villa,112,1880,,Aktuel værdi
Skolesvinget 48762 Flemming,ming,1.075.000,18-11-2016,Alm. Salg,9.772,4,Villa,110,1964,0 %,Aktuel værdi
Nørre Snedevej 1028762 Flemming,ming,3.185.000,10-10-2016,Alm. Salg,16.763,5,Villa,190,2012,0 %,Aktuel værdi
Horsensvej 158762 Flemming,ming,195.000,30-09-2016,Alm. Salg,1.455,4,Villa,134,1900,0 %,Aktuel værdi
Febækvej 138762 Flemming,ming,372.366,21-09-2016,Alm. Salg,4.432,3,Villa,84,1900,,Aktuel værdi
Honum Skovvej 38762 Flemming,ming,860.000,04-08-2016,Alm. Salg,7.049,5,Villa,122,1917,-4 %,Aktuel værdi
Flemmingvej 168762 Flemming,ming,11.150.000,19-07-2016,Alm. Salg,61.944,7,Stuehus,180,1902,,
