address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Byvej 314532 Gislinge,inge,1.225.000,11-03-2017,Alm. Salg,10.560,3,Villa,116,1949,-2 %,Aktuel værdi
Hejrevej 18B4532 Gislinge,inge,440.000,07-03-2017,Alm. Salg,5.866,3,Rækkehus,75,1989,,Aktuel værdi
Birkekær 44532 Gislinge,inge,1.415.000,20-02-2017,Alm. Salg,7.369,4,Villa,192,1972,,Aktuel værdi
Ny Hagestedvej 364532 Gislinge,inge,8.840.000,16-02-2017,Fam. Salg,45.333,8,Stuehus,195,1920,,
Birkekær 114532 Gislinge,inge,782.000,06-01-2017,Alm. Salg,7.045,3,Villa,111,1967,,Aktuel værdi
Hejrevej 10B4532 Gislinge,inge,860.000,21-12-2016,Alm. Salg,11.466,3,Rækkehus,75,1990,-4 %,Aktuel værdi
Bryggerivej 94532 Gislinge,inge,595.381,18-11-2016,Fam. Salg,4.725,4,Villa,126,1940,,Aktuel værdi
Sandbyvej 15C4532 Gislinge,inge,1.250.000,08-11-2016,Alm. Salg,9.842,4,Villa,127,1969,-13 %,Aktuel værdi
Byvej 294532 Gislinge,inge,950.000,22-10-2016,Alm. Salg,6.690,3,Villa,142,1912,-9 %,Aktuel værdi
Adelers Alle 2224532 Gislinge,inge,1.375.000,19-10-2016,Alm. Salg,15.988,3,Villa,86,1941,-1 %,Aktuel værdi
Østre Vej 1A4532 Gislinge,inge,132.900,13-10-2016,Alm. Salg,1.080,3,Stuehus,123,1900,,
Byvej 654532 Gislinge,inge,1.000.000,04-10-2016,Alm. Salg,5.747,5,Villa,174,1777,-17 %,Aktuel værdi
Tranekær 724532 Gislinge,inge,1.100.000,29-08-2016,Fam. Salg,6.214,5,Villa,177,2005,,Aktuel værdi
Tranekær 674532 Gislinge,inge,2.500.000,23-08-2016,Alm. Salg,12.500,6,Villa,200,2005,-4 %,Aktuel værdi
Grevingevej 34532 Gislinge,inge,1.950.000,27-07-2016,Alm. Salg,8.944,5,Stuehus,218,1915,-2 %,
Hejrevej 16B4532 Gislinge,inge,795.000,14-07-2016,Alm. Salg,10.600,3,Rækkehus,75,1990,-6 %,Aktuel værdi
Gislinge Fjordvej 164532 Gislinge,inge,635.000,07-07-2016,Alm. Salg,5.291,5,Villa,120,1920,-7 %,Aktuel værdi
Hovedgaden 364532 Gislinge,inge,1.045.000,04-07-2016,Alm. Salg,6.531,5,Villa,160,1915,-5 %,Aktuel værdi
Birkekær 104532 Gislinge,inge,1.000.000,29-06-2016,Alm. Salg,7.692,3,Villa,130,1973,-9 %,Aktuel værdi
Teknikvej 104532 Gislinge,inge,3.195.000,28-06-2016,Andet,16.994,6,Villa,188,2004,,Aktuel værdi
Birkekær 504532 Gislinge,inge,1.400.000,28-06-2016,Alm. Salg,10.218,4,Villa,137,1973,-6 %,Aktuel værdi
Nyvej 44532 Gislinge,inge,500.000,20-06-2016,Alm. Salg,4.807,4,Villa,104,1957,-9 %,Aktuel værdi
Idrætsvej 484532 Gislinge,inge,2.325.000,14-06-2016,Alm. Salg,12.988,5,Villa,179,2008,-7 %,Aktuel værdi
Tranekær 574532 Gislinge,inge,1.950.000,13-06-2016,Alm. Salg,13.732,5,Villa,142,2004,-2 %,Aktuel værdi
Th. Bartholins Have 234532 Gislinge,inge,2.900.000,03-06-2016,Alm. Salg,14.572,5,Villa,199,2015,-2 %,Aktuel værdi
Gislinge Fjordvej 24532 Gislinge,inge,2.800.000,26-05-2016,Alm. Salg,13.397,6,Villa,209,1912,-7 %,Aktuel værdi
Hagestedvej 314532 Gislinge,inge,375.000,03-05-2016,Alm. Salg,4.687,3,Villa,80,1900,-12 %,Aktuel værdi
Præstebrovej 254532 Gislinge,inge,1.495.000,02-05-2016,Alm. Salg,7.475,6,Stuehus,200,1916,,
Adelers Alle 1934532 Gislinge,inge,1.225.000,19-04-2016,Alm. Salg,10.937,4,Villa,112,1877,-2 %,Aktuel værdi
Hejrevej 24B4532 Gislinge,inge,775.000,02-03-2016,Alm. Salg,10.333,3,Rækkehus,75,1989,-8 %,Aktuel værdi
Idrætsvej 204532 Gislinge,inge,1.480.000,01-03-2016,Alm. Salg,11.044,5,Villa,134,2007,-4 %,Aktuel værdi
Morelhaven 14532 Gislinge,inge,175.000,27-01-2016,Alm. Salg,972,6,Villa,180,2016,-10 %,Aktuel værdi
Landevejen 304532 Gislinge,inge,1.850.000,14-01-2016,Alm. Salg,7.226,7,Stuehus,256,1903,-7 %,
Elmegårdsvej 184532 Gislinge,inge,2.395.000,11-01-2016,Alm. Salg,13.379,5,Villa,179,2008,,Aktuel værdi
Morelhaven 44532 Gislinge,inge,195.000,05-01-2016,Alm. Salg,1.147,5,Villa,170,2016,0 %,Aktuel værdi
Ny Hagestedvej 554532 Gislinge,inge,750.000,21-12-2015,Andet,5.474,5,Villa,137,1960,,Aktuel værdi
Tranekær 424532 Gislinge,inge,2.650.000,07-12-2015,Alm. Salg,9.706,9,Villa,273,2000,-5 %,Aktuel værdi
Tranekær 614532 Gislinge,inge,2.100.000,20-11-2015,Alm. Salg,13.636,7,Villa,154,2005,-8 %,Aktuel værdi
Lærkevej 24532 Gislinge,inge,681.875,24-10-2015,Andet,2.663,8,Villa,256,1973,,Aktuel værdi
Sømandsvejen 14532 Gislinge,inge,1.145.000,20-10-2015,Alm. Salg,15.266,3,Stuehus,75,2009,36 %,
Tranekær 714532 Gislinge,inge,2.750.000,15-10-2015,Alm. Salg,13.033,6,Villa,211,2008,-5 %,Aktuel værdi
Morelhaven 94532 Gislinge,inge,175.000,15-10-2015,Alm. Salg,1.073,5,Villa,163,2016,-10 %,Aktuel værdi
Hagestedvej 234532 Gislinge,inge,577.738,28-09-2015,Alm. Salg,5.502,4,Stuehus,105,1777,,
Idrætsvej 84532 Gislinge,inge,1.988.000,13-09-2015,Alm. Salg,14.200,5,Villa,140,2015,0 %,Aktuel værdi
Østre Vej 74532 Gislinge,inge,1.741.000,06-09-2015,Alm. Salg,11.606,4,Stuehus,150,1926,-19 %,
Byvej 104532 Gislinge,inge,1.012.500,05-08-2015,Alm. Salg,7.972,3,Villa,127,1877,-6 %,Aktuel værdi
Tranekær 344532 Gislinge,inge,1.400.000,30-07-2015,Alm. Salg,8.860,6,Villa,158,1978,,Aktuel værdi
Morelhaven 104532 Gislinge,inge,190.000,14-07-2015,Alm. Salg,913,5,Villa,208,2016,-3 %,Aktuel værdi
Hejrevej 16A4532 Gislinge,inge,685.000,11-06-2015,Alm. Salg,7.696,4,Rækkehus,89,1990,-14 %,Aktuel værdi
Idrætsvej 864532 Gislinge,inge,2.200.000,09-06-2015,Alm. Salg,14.569,6,Villa,151,2010,-4 %,Aktuel værdi
Lærkevej 54532 Gislinge,inge,940.000,03-06-2015,Alm. Salg,7.343,4,Villa,128,1965,5 %,Aktuel værdi
Morelhaven 24532 Gislinge,inge,175.000,02-06-2015,Alm. Salg,777,6,Villa,225,2016,-10 %,Aktuel værdi
