address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Elmevænget 25932 Humble,mble,1.286.000,06-05-2017,Alm. Salg,16.075,4,Sommerhus,80,1989,-1 %,Aktuel værdi
Mågevej 55932 Humble,mble,838.000,01-05-2017,Alm. Salg,10.743,5,Sommerhus,78,1977,-10 %,Aktuel værdi
Østerskovvej 125932 Humble,mble,260.000,26-04-2017,Alm. Salg,2.988,3,Villa,87,1920,-25 %,Aktuel værdi
Fasanvej 245932 Humble,mble,970.000,04-04-2017,Alm. Salg,11.686,5,Sommerhus,83,1993,-11 %,Aktuel værdi
Storkevej 115932 Humble,mble,672.000,28-03-2017,Alm. Salg,11.389,4,Sommerhus,59,1979,,Aktuel værdi
Helsnedvej 55932 Humble,mble,200.000,21-03-2017,Alm. Salg,2.127,4,Villa,94,1961,-30 %,Aktuel værdi
Hallinggade 45932 Humble,mble,350.000,13-03-2017,Alm. Salg,3.977,3,Villa,88,1954,-11 %,Aktuel værdi
Hovedgaden 535932 Humble,mble,570.000,13-03-2017,Alm. Salg,2.500,6,Villa,228,1942,-4 %,Aktuel værdi
Granvænget 105932 Humble,mble,1.350.000,05-03-2017,Alm. Salg,9.507,6,Sommerhus,142,1992,0 %,Aktuel værdi
Ristinge-Vejle Ejerl 75932 Humble,mble,1.125.000,23-02-2017,Alm. Salg,26.162,3,Sommerhus,43,1963,0 %,Aktuel værdi
"Hovedgaden 11, 15932 Humble",mble,200.000,23-02-2017,Alm. Salg,1.680,5,Villa,119,1930,-49 %,Aktuel værdi
Tårnfalkevej 155932 Humble,mble,1.295.000,22-02-2017,Alm. Salg,11.990,5,Sommerhus,108,1978,0 %,Aktuel værdi
Fasanvej 15932 Humble,mble,945.000,10-02-2017,Alm. Salg,13.125,4,Sommerhus,72,1987,-10 %,Aktuel værdi
Tranevej 135932 Humble,mble,1.400.000,31-01-2017,Alm. Salg,16.279,5,Sommerhus,86,1959,-6 %,Aktuel værdi
Solsortevej 75932 Humble,mble,875.000,24-01-2017,Alm. Salg,13.461,3,Sommerhus,65,1977,-2 %,Aktuel værdi
Klitrosevej 165932 Humble,mble,927.597,19-01-2017,Andet,6.532,6,Sommerhus,142,1991,,Aktuel værdi
Slåvænget 75932 Humble,mble,1.190.000,17-01-2017,Fam. Salg,12.659,5,Stuehus,94,1928,,
Højetoftevej 85932 Humble,mble,400.000,17-01-2017,Alm. Salg,2.962,5,Villa,135,1966,-19 %,Aktuel værdi
Savværksvej 45932 Humble,mble,285.000,13-01-2017,Alm. Salg,3.352,3,Rækkehus,85,1987,-17 %,Aktuel værdi
Ristinge-Vejle Ejerl 125932 Humble,mble,725.000,09-01-2017,Alm. Salg,12.946,3,Sommerhus,56,1973,,Aktuel værdi
Piledybet 505932 Humble,mble,340.000,03-01-2017,Fam. Salg,5.666,3,Sommerhus,60,1994,,Aktuel værdi
Hybenvej 225932 Humble,mble,816.000,28-12-2016,Fam. Salg,8.774,6,Sommerhus,93,1986,,Aktuel værdi
Hylleskovvænget 95932 Humble,mble,580.000,28-12-2016,Alm. Salg,11.372,3,Sommerhus,51,1980,,Aktuel værdi
Hallinggade 15932 Humble,mble,9.000.000,22-12-2016,Andet,42.654,6,Villa,211,1827,,Aktuel værdi
Karpevænget 15932 Humble,mble,410.000,21-12-2016,Alm. Salg,3.727,5,Sommerhus,110,2011,-56 %,Aktuel værdi
Østerskovvej 52B5932 Humble,mble,410.000,21-12-2016,Alm. Salg,3.727,5,Sommerhus,110,2009,,Aktuel værdi
Svalevænget 55932 Humble,mble,1.500.000,18-12-2016,Alm. Salg,8.241,6,Sommerhus,182,2004,-9 %,Aktuel værdi
Tryggelev 355932 Humble,mble,180.000,16-12-2016,Fam. Salg,1.304,5,Villa,138,1967,,Aktuel værdi
Dunhammervej 165932 Humble,mble,569.500,08-12-2016,Fam. Salg,7.909,4,Sommerhus,72,1977,,Aktuel værdi
Fyrrevænget 35932 Humble,mble,865.000,03-12-2016,Alm. Salg,14.180,4,Sommerhus,61,1992,-8 %,Aktuel værdi
