address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Dalby Bygade 295380 Dalby,alby,650.000,15-12-2016,Andet,4.577,5,Villa,142,1933,,Aktuel værdi
Dalby Bygade 125380 Dalby,alby,1.200.000,21-10-2016,Alm. Salg,8.888,5,Villa,135,1943,-7 %,Aktuel værdi
Mosegårdsvej 695380 Dalby,alby,840.000,14-07-2016,Alm. Salg,9.333,3,Villa,90,1933,-6 %,Aktuel værdi
Dalby Bygade 2B5380 Dalby,alby,1.145.000,05-07-2016,Alm. Salg,12.722,3,Villa,90,1850,-4 %,Aktuel værdi
Møllegyden 825380 Dalby,alby,1.164.000,10-02-2016,Alm. Salg,11.877,5,Stuehus,98,1926,,
Birkebjergvej 805380 Dalby,alby,920.000,26-10-2015,Fam. Salg,6.174,5,Villa,149,1914,,Aktuel værdi
Sandbjergvej 1005380 Dalby,alby,300.000,26-10-2015,Alm. Salg,2.608,4,Villa,115,1900,,Aktuel værdi
Hersnap Bygade 45380 Dalby,alby,345.000,29-09-2015,Alm. Salg,3.136,4,Villa,110,1827,0 %,Aktuel værdi
Fynshovedvej 3275380 Dalby,alby,850.000,22-09-2015,Alm. Salg,7.589,3,Villa,112,1967,-11 %,Aktuel værdi
Birkebjergvænget 185380 Dalby,alby,1.100.000,08-09-2015,Alm. Salg,7.857,4,Stuehus,140,1847,0 %,
Fynshovedvej 3645380 Dalby,alby,785.000,04-09-2015,Alm. Salg,6.826,5,Villa,115,1958,-8 %,Aktuel værdi
Christen Koldsvej 275380 Dalby,alby,1.245.000,07-07-2015,Alm. Salg,7.280,6,Villa,171,1998,-4 %,Aktuel værdi
Christen Koldsvej 125380 Dalby,alby,1.320.000,18-06-2015,Alm. Salg,8.148,4,Villa,162,1999,2 %,Aktuel værdi
Dalby Bygade 85380 Dalby,alby,775.000,16-06-2015,Alm. Salg,4.505,4,Villa,172,1852,-9 %,Aktuel værdi
Hersnapvej 995380 Dalby,alby,995.000,12-04-2015,Alm. Salg,6.297,5,Villa,158,1962,,Aktuel værdi
Fynshovedvej 3605380 Dalby,alby,750.000,05-01-2015,Alm. Salg,8.333,5,Villa,90,1950,-6 %,Aktuel værdi
Hersnapvej 975380 Dalby,alby,1.500.000,02-12-2014,Alm. Salg,7.042,6,Villa,213,1877,-14 %,Aktuel værdi
Fynshovedvej 2975380 Dalby,alby,244.000,18-11-2014,Auktion,1.084,12,Villa,225,1900,,Aktuel værdi
Dalby Bygade 2A5380 Dalby,alby,1.300.000,25-08-2014,Alm. Salg,8.387,5,Villa,155,1976,-13 %,Aktuel værdi
Dalby Bygade 395380 Dalby,alby,1.300.000,20-08-2014,Alm. Salg,6.103,9,Villa,213,1922,-13 %,Aktuel værdi
Fynshovedvej 2995380 Dalby,alby,475.000,30-04-2014,Alm. Salg,3.625,5,Villa,131,1852,,Aktuel værdi
Fynshovedvej 3545380 Dalby,alby,795.000,27-03-2014,Alm. Salg,6.115,4,Villa,130,1960,0 %,Aktuel værdi
