address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Sneserevej 524733 Tappernøje,nøje,912.452,05-05-2017,Alm. Salg,3.366,6,Villa,271,1925,,Aktuel værdi
Teglværksvej 134733 Tappernøje,nøje,6.100.000,28-04-2017,Andet,74.390,4,Villa,82,1900,,Aktuel værdi
Jægervænget 64733 Tappernøje,nøje,1.510.000,16-04-2017,Alm. Salg,11.889,5,Villa,127,1974,-4 %,Aktuel værdi
Sneserevej 224733 Tappernøje,nøje,1.141.000,11-04-2017,Alm. Salg,14.262,3,Villa,80,1952,,Aktuel værdi
Tværvej 24733 Tappernøje,nøje,540.000,03-04-2017,Alm. Salg,1.824,11,Villa,296,1920,,Aktuel værdi
Lundhøjvej 94733 Tappernøje,nøje,975.000,15-03-2017,Alm. Salg,7.330,5,Villa,133,1978,-2 %,Aktuel værdi
Tågeskovvej 84733 Tappernøje,nøje,1.020.000,14-03-2017,Alm. Salg,9.107,4,Stuehus,112,1914,,
Karlshøj 184733 Tappernøje,nøje,1.100.000,08-03-2017,Alm. Salg,8.088,5,Villa,136,1960,-15 %,Aktuel værdi
Brøderupvej 5A4733 Tappernøje,nøje,440.000,04-03-2017,Alm. Salg,4.888,3,Villa,90,1953,,Aktuel værdi
Harevænget 76B4733 Tappernøje,nøje,1.950.000,07-02-2017,Alm. Salg,13.448,4,Villa,145,2005,-2 %,Aktuel værdi
Bårsevej 154733 Tappernøje,nøje,1.700.000,03-02-2017,Alm. Salg,12.592,3,Villa,135,1902,-8 %,Aktuel værdi
Kildebakken 54733 Tappernøje,nøje,1.995.000,30-01-2017,Alm. Salg,8.750,7,Villa,228,1934,0 %,Aktuel værdi
Bredeshave Strand 54733 Tappernøje,nøje,2.350.000,25-01-2017,Alm. Salg,13.055,6,Villa,180,1974,-4 %,Aktuel værdi
Tågeskov By 74733 Tappernøje,nøje,957.100,20-01-2017,Fam. Salg,9.571,3,Villa,100,2000,,Aktuel værdi
Lunden 44733 Tappernøje,nøje,1.300.000,09-01-2017,Alm. Salg,8.024,6,Stuehus,162,1910,,
Bredeshave Strand 64733 Tappernøje,nøje,1.200.000,05-01-2017,Alm. Salg,12.500,4,Villa,96,1971,-7 %,Aktuel værdi
Kildebakken 304733 Tappernøje,nøje,1.095.000,02-01-2017,Alm. Salg,7.019,5,Villa,156,1956,-8 %,Aktuel værdi
Saksholmvej 334733 Tappernøje,nøje,1.355.000,29-12-2016,Alm. Salg,10.840,5,Villa,125,1913,-3 %,Aktuel værdi
Bårsevej 6B4733 Tappernøje,nøje,1.840.000,27-12-2016,Alm. Salg,11.428,5,Villa,161,2007,-8 %,Aktuel værdi
Hovedvejen 81B4733 Tappernøje,nøje,825.000,19-12-2016,Alm. Salg,5.851,4,Lejlighed,141,1927,-2 %,Aktuel værdi
