address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Højskolevej 584920 Søllested,sted,562.000,19-04-2017,Fam. Salg,3.122,5,Villa,180,1969,,Aktuel værdi
Skodsebøllevej 74920 Søllested,sted,50.000,11-04-2017,Alm. Salg,373,4,Villa,134,1910,,Aktuel værdi
Volshave Skovvej 14920 Søllested,sted,573.050,22-03-2017,Alm. Salg,4.548,4,Villa,126,1941,,Aktuel værdi
Skovlængevej 404920 Søllested,sted,586.200,15-03-2017,Alm. Salg,8.141,3,Villa,72,1777,139 %,Aktuel værdi
Hovedgaden 334920 Søllested,sted,370.800,01-03-2017,Andet,2.439,4,Villa,152,1932,,Aktuel værdi
Bjerreskovvej 114920 Søllested,sted,15.000,27-02-2017,Alm. Salg,137,4,Villa,109,1910,,Aktuel værdi
Skovlængevej 334920 Søllested,sted,200.000,07-01-2017,Alm. Salg,1.333,5,Villa,150,1915,,Aktuel værdi
Abedvej 384920 Søllested,sted,110.000,13-12-2016,Alm. Salg,1.145,2,Villa,96,1850,,Aktuel værdi
Almindevej 374920 Søllested,sted,2.700.000,12-12-2016,Alm. Salg,9.854,8,Stuehus,274,1928,,
Skovlængevej 244920 Søllested,sted,130.500,30-11-2016,Auktion,973,5,Villa,134,1875,-72 %,Aktuel værdi
Lavendelvej 264920 Søllested,sted,850.000,26-10-2016,Alm. Salg,5.862,5,Villa,145,1973,,Aktuel værdi
Hovedgaden 124920 Søllested,sted,105.000,25-10-2016,Alm. Salg,820,4,Villa,128,1910,,Aktuel værdi
Frisenlundvej 74920 Søllested,sted,875.000,02-10-2016,Alm. Salg,2.521,9,Villa,347,1857,-10 %,Aktuel værdi
Løjetvej 184920 Søllested,sted,225.000,01-10-2016,Fam. Salg,1.480,4,Villa,152,1945,,Aktuel værdi
Vestervej 194920 Søllested,sted,454.300,28-09-2016,Auktion,2.875,6,Villa,158,1962,,Aktuel værdi
Kaj Munks Vej 94920 Søllested,sted,375.000,19-09-2016,Alm. Salg,3.409,4,Sommerhus,110,1777,3 %,Aktuel værdi
Højreby Husevej 34920 Søllested,sted,130.000,14-09-2016,Alm. Salg,1.340,3,Villa,97,1935,0 %,Aktuel værdi
Hovedgaden 714920 Søllested,sted,200.000,14-09-2016,Alm. Salg,2.020,3,Villa,99,1912,-18 %,Aktuel værdi
Troelsebyvej 24920 Søllested,sted,395.000,16-08-2016,Alm. Salg,2.633,5,Villa,150,1827,-7 %,Aktuel værdi
Volshave Skovvej 34920 Søllested,sted,57.637.600,20-07-2016,Andet,198.067,7,Stuehus,291,1912,,
Troelsebyvej 454920 Søllested,sted,2.100.000,12-07-2016,Alm. Salg,5.250,7,Stuehus,400,1862,,
Almindevej 224920 Søllested,sted,110.000,29-06-2016,Alm. Salg,674,5,Villa,163,1925,,Aktuel værdi
Bellisvej 44920 Søllested,sted,500.000,27-06-2016,Alm. Salg,3.086,6,Villa,162,1972,,Aktuel værdi
Ryde Kirkevej 94920 Søllested,sted,130.000,24-06-2016,Alm. Salg,1.857,3,Villa,70,1935,-10 %,Aktuel værdi
Abedvej 54920 Søllested,sted,276.250,21-06-2016,Fam. Salg,2.031,4,Villa,136,1915,,Aktuel værdi
Simonshovedvej 84920 Søllested,sted,42.183,21-06-2016,Fam. Salg,421,3,Villa,100,1930,,Aktuel værdi
Vestervej 134920 Søllested,sted,595.000,20-06-2016,Alm. Salg,4.576,5,Villa,130,1963,-14 %,Aktuel værdi
Strædet 64920 Søllested,sted,6.955.000,06-06-2016,Alm. Salg,49.678,4,Stuehus,140,1900,,
Abedvej 354920 Søllested,sted,695.000,27-05-2016,Alm. Salg,3.309,7,Villa,210,1929,0 %,Aktuel værdi
Højskolevej 324920 Søllested,sted,200.000,26-05-2016,Alm. Salg,1.834,3,Villa,109,1937,-25 %,Aktuel værdi
Bækkevej 44920 Søllested,sted,350.000,25-05-2016,Alm. Salg,2.592,5,Villa,135,1961,1 %,Aktuel værdi
Skodsebøllevej 64920 Søllested,sted,175.000,24-05-2016,Alm. Salg,2.011,4,Villa,87,1902,-10 %,Aktuel værdi
Højrebyvej 564920 Søllested,sted,564.625,03-05-2016,Alm. Salg,2.075,7,Stuehus,272,1913,,
Bjerreskovvej 154920 Søllested,sted,15.000,13-04-2016,Alm. Salg,127,5,Sommerhus,118,1897,,Aktuel værdi
Hovedgaden 64920 Søllested,sted,620.000,07-04-2016,Andet,5.794,3,Villa,107,1877,,Aktuel værdi
Korterupvej 204920 Søllested,sted,500.000,03-04-2016,Alm. Salg,2.439,6,Stuehus,205,1958,,
Højrebygade 114920 Søllested,sted,350.000,31-03-2016,Alm. Salg,1.944,7,Villa,180,1919,,Aktuel værdi
Jernbanegade 54920 Søllested,sted,640.000,25-03-2016,Alm. Salg,3.076,6,Villa,208,1916,-8 %,Aktuel værdi
Abed Smedevej 74920 Søllested,sted,135.000,10-02-2016,Alm. Salg,1.588,4,Sommerhus,85,1900,-23 %,Aktuel værdi
Troelsebyvej 504920 Søllested,sted,225.000,09-02-2016,Alm. Salg,1.339,5,Villa,168,1863,-55 %,Aktuel værdi
Skovlængevej 24920 Søllested,sted,265.000,02-02-2016,Alm. Salg,1.625,3,Villa,163,1946,,Aktuel værdi
Hovedgaden 43A4920 Søllested,sted,300.000,18-01-2016,Alm. Salg,2.500,4,Villa,120,1962,-13 %,Aktuel værdi
Søndermarksvej 64920 Søllested,sted,13.269.000,07-01-2016,Fam. Salg,40.702,9,Stuehus,326,1927,,
Almindevej 234920 Søllested,sted,12.744.105,07-01-2016,Fam. Salg,31.007,11,Stuehus,411,1868,,
Brogårdsvej 64920 Søllested,sted,150.000,22-12-2015,Alm. Salg,1.785,3,Rækkehus,84,1987,-33 %,Aktuel værdi
Bækkevej 24920 Søllested,sted,54.001,16-12-2015,Auktion,509,2,Rækkehus,106,1900,,Aktuel værdi
Mimosevej 134920 Søllested,sted,350.000,24-11-2015,Alm. Salg,2.413,4,Villa,145,1972,-11 %,Aktuel værdi
Stensgårdsvej 44920 Søllested,sted,200.000,19-11-2015,Alm. Salg,1.388,5,Villa,144,1900,-7 %,Aktuel værdi
Lavendelvej 194920 Søllested,sted,575.000,06-11-2015,Alm. Salg,3.993,6,Villa,144,1976,-4 %,Aktuel værdi
Birkevej 284920 Søllested,sted,710.000,05-11-2015,Fam. Salg,5.220,5,Villa,136,1972,,Aktuel værdi
Rødbyvej 244920 Søllested,sted,450.000,30-10-2015,Alm. Salg,3.214,4,Villa,140,1928,,Aktuel værdi
Lindevej 244920 Søllested,sted,475.000,29-10-2015,Fam. Salg,3.653,4,Villa,130,1968,,Aktuel værdi
Torebyvej 154920 Søllested,sted,595.000,28-10-2015,Alm. Salg,3.500,6,Sommerhus,170,1800,0 %,Aktuel værdi
Lavendelvej 184920 Søllested,sted,550.000,05-10-2015,Alm. Salg,2.401,7,Villa,229,1972,-8 %,Aktuel værdi
Violvej 64920 Søllested,sted,285.000,30-09-2015,Alm. Salg,1.815,5,Villa,157,1973,0 %,Aktuel værdi
Højrebyvej 584920 Søllested,sted,170.000,16-09-2015,Alm. Salg,1.976,2,Villa,86,1900,13 %,Aktuel værdi
Nøbbøllevej 84920 Søllested,sted,150.000,16-09-2015,Alm. Salg,1.315,4,Villa,114,1912,-14 %,Aktuel værdi
Abedvej 234920 Søllested,sted,60.000,04-09-2015,Alm. Salg,625,4,Villa,96,1830,,Aktuel værdi
Højskolevej 704920 Søllested,sted,314.000,04-09-2015,Alm. Salg,3.171,5,Villa,99,1887,,Aktuel værdi
Almindevej 444920 Søllested,sted,150.000,13-08-2015,Alm. Salg,882,5,Villa,170,1900,-9 %,Aktuel værdi
Maribovej 3134920 Søllested,sted,685.000,17-07-2015,Alm. Salg,5.393,5,Villa,127,1777,-1 %,Aktuel værdi
Gurrebyvej 134920 Søllested,sted,50.000,15-07-2015,Alm. Salg,438,3,Villa,114,1900,,Aktuel værdi
Maribovej 2944920 Søllested,sted,313.000,07-07-2015,Fam. Salg,1.944,6,Villa,161,1877,,Aktuel værdi
Lindevej 184920 Søllested,sted,290.000,02-07-2015,Alm. Salg,2.543,4,Villa,114,1963,-3 %,Aktuel værdi
Anemonevej 44920 Søllested,sted,489.120,24-06-2015,Auktion,2.928,6,Villa,167,1972,,Aktuel værdi
Nørredalsvej 14920 Søllested,sted,420.000,27-05-2015,Alm. Salg,3.206,7,Villa,131,1936,,Aktuel værdi
Højskolevej 284920 Søllested,sted,130.000,21-05-2015,Alm. Salg,1.368,4,Villa,95,1932,,Aktuel værdi
Lavendelvej 14920 Søllested,sted,599.000,07-05-2015,Alm. Salg,3.839,5,Villa,156,1975,0 %,Aktuel værdi
Toldbodvej 54920 Søllested,sted,150.000,01-05-2015,Alm. Salg,1.595,2,Villa,94,1876,,Aktuel værdi
Anlægsvej 54920 Søllested,sted,265.000,17-04-2015,Alm. Salg,1.505,7,Villa,176,1900,-4 %,Aktuel værdi
Troelsebyvej 484920 Søllested,sted,325.000,16-04-2015,Alm. Salg,2.954,3,Villa,110,1939,,Aktuel værdi
Løjetvej 234920 Søllested,sted,230.000,07-04-2015,Alm. Salg,1.575,5,Villa,146,1864,-22 %,Aktuel værdi
Maribovej 2724920 Søllested,sted,26.850,20-03-2015,Alm. Salg,323,5,Villa,83,1920,,Aktuel værdi
Højrebyvej 614920 Søllested,sted,160.000,04-03-2015,Alm. Salg,829,6,Villa,193,1941,,Aktuel værdi
Søllestedgårdvej 284920 Søllested,sted,250.000,05-02-2015,Alm. Salg,2.450,3,Villa,102,1872,,Aktuel værdi
Grønningen 204920 Søllested,sted,650.000,09-01-2015,Alm. Salg,4.140,6,Villa,157,1979,-6 %,Aktuel værdi
Skodsebøllevej 334920 Søllested,sted,9.113.700,08-01-2015,Fam. Salg,44.241,6,Stuehus,206,1918,,
Rødbyvej 34920 Søllested,sted,1.000.000,07-01-2015,Alm. Salg,3.649,7,Villa,274,1906,-16 %,Aktuel værdi
Lavendelvej 124920 Søllested,sted,300.000,18-12-2014,Alm. Salg,3.000,4,Villa,100,1976,-20 %,Aktuel værdi
Stibankevejen 324920 Søllested,sted,285.000,09-12-2014,Alm. Salg,2.908,3,Villa,98,1827,0 %,Aktuel værdi
Almindevej 294920 Søllested,sted,900.000,14-11-2014,Alm. Salg,4.306,7,Villa,209,1927,-10 %,Aktuel værdi
Vesterbyvej 24920 Søllested,sted,140.000,13-11-2014,Alm. Salg,1.728,2,Villa,81,1800,0 %,Aktuel værdi
Grønningen 194920 Søllested,sted,375.000,23-10-2014,Alm. Salg,3.750,4,Villa,100,1979,-5 %,Aktuel værdi
Toreby Sidevej 14920 Søllested,sted,290.000,18-10-2014,Alm. Salg,2.788,4,Villa,104,1877,-17 %,Aktuel værdi
Ålstrup Sidevej 54920 Søllested,sted,510.000,25-09-2014,Alm. Salg,3.053,5,Villa,167,1880,-14 %,Aktuel værdi
Ryde Møllevej 84920 Søllested,sted,225.000,17-09-2014,Alm. Salg,1.800,5,Villa,125,1957,0 %,Aktuel værdi
Højskolevej 174920 Søllested,sted,225.000,03-09-2014,Auktion,1.285,6,Villa,175,1920,,Aktuel værdi
Højrebyvej 574920 Søllested,sted,300.000,01-09-2014,Alm. Salg,1.657,4,Sommerhus,181,1750,-8 %,Aktuel værdi
Hovedgaden 134920 Søllested,sted,58.000,13-08-2014,Auktion,483,4,Villa,120,1912,-80 %,Aktuel værdi
Violvej 164920 Søllested,sted,1.075.000,02-08-2014,Alm. Salg,4.150,7,Villa,259,1971,-2 %,Aktuel værdi
Violvej 54920 Søllested,sted,425.000,10-07-2014,Alm. Salg,3.035,5,Villa,140,1973,-11 %,Aktuel værdi
Violvej 154920 Søllested,sted,425.000,02-07-2014,Auktion,2.972,5,Villa,143,1972,,Aktuel værdi
Rødbyvej 284920 Søllested,sted,495.000,26-06-2014,Alm. Salg,5.322,3,Villa,93,1928,,Aktuel værdi
Almindevej 274920 Søllested,sted,300.000,22-05-2014,Alm. Salg,1.840,4,Villa,163,1930,-14 %,Aktuel værdi
Abedvej 64920 Søllested,sted,260.000,17-05-2014,Alm. Salg,1.645,7,Villa,158,1858,-12 %,Aktuel værdi
Højskolevej 344920 Søllested,sted,125.000,07-05-2014,Auktion,1.190,5,Villa,105,1945,-71 %,Aktuel værdi
Vejlebyvej 604920 Søllested,sted,230.000,07-05-2014,Alm. Salg,2.129,4,Sommerhus,108,1825,,Aktuel værdi
Vestervej 74920 Søllested,sted,800.000,30-04-2014,Alm. Salg,5.128,4,Villa,156,1900,1 %,Aktuel værdi
Anlægsvej 174920 Søllested,sted,275.000,25-03-2014,Fam. Salg,3.437,5,Villa,80,1939,,Aktuel værdi
Skovlyvej 24920 Søllested,sted,400.000,25-03-2014,Alm. Salg,2.259,5,Villa,177,1800,-30 %,Aktuel værdi
Højrebygade 344920 Søllested,sted,795.000,13-03-2014,Alm. Salg,4.704,5,Villa,169,1914,0 %,Aktuel værdi
Stibankevejen 44920 Søllested,sted,265.000,12-03-2014,Fam. Salg,1.892,3,Villa,140,1870,,Aktuel værdi
Højrebygade 334920 Søllested,sted,230.000,07-03-2014,Alm. Salg,2.169,4,Villa,106,1909,,Aktuel værdi
Troelsebyvej 464920 Søllested,sted,320.000,25-02-2014,Alm. Salg,3.137,3,Villa,102,1940,-19 %,Aktuel værdi
Mimosevej 94920 Søllested,sted,325.000,13-02-2014,Alm. Salg,2.663,4,Villa,122,1975,-6 %,Aktuel værdi
Græshavevej 324920 Søllested,sted,300.000,01-02-2014,Alm. Salg,2.542,3,Stuehus,118,1927,,
Skovlyvej 44920 Søllested,sted,1.000.000,30-01-2014,Alm. Salg,4.761,3,Villa,210,1937,,Aktuel værdi
Stensgårdsvej 24920 Søllested,sted,300.000,23-01-2014,Alm. Salg,1.304,4,Stuehus,230,1850,,
Simonshovedvej 104920 Søllested,sted,100.000,23-01-2014,Alm. Salg,714,6,Villa,140,1900,-20 %,Aktuel værdi
