address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Gyvelvænget 26920 Videbæk,ebæk,787.500,18-05-2017,Fam. Salg,5.393,5,Villa,146,1997,,Aktuel værdi
Fuglehøjvej 16920 Videbæk,ebæk,357.182,15-05-2017,Fam. Salg,2.747,5,Stuehus,130,1890,,
Gl Kongevej 61A6920 Videbæk,ebæk,800.000,19-04-2017,Alm. Salg,5.839,4,Villa,137,1976,-3 %,Aktuel værdi
Thyrasvej 26920 Videbæk,ebæk,38.075.000,12-04-2017,Alm. Salg,284.141,5,Stuehus,134,1931,,
Søndergade 24F6920 Videbæk,ebæk,545.000,07-04-2017,Alm. Salg,6.488,3,Lejlighed,84,1946,-9 %,Aktuel værdi
Østeralle 26920 Videbæk,ebæk,470.000,05-04-2017,Andet,2.685,6,Villa,175,1912,,Aktuel værdi
Birkmosevej 36920 Videbæk,ebæk,1.597.000,04-04-2017,Fam. Salg,7.097,9,Stuehus,225,1911,,
Ryesmindevej 126920 Videbæk,ebæk,1.032.500,30-03-2017,Alm. Salg,7.120,6,Villa,145,1970,-10 %,Aktuel værdi
Pilevænget 216920 Videbæk,ebæk,845.000,29-03-2017,Alm. Salg,5.216,6,Villa,162,1972,0 %,Aktuel værdi
Skærbækvej 26920 Videbæk,ebæk,1.945.000,29-03-2017,Alm. Salg,10.456,9,Stuehus,186,1900,,
Nr Viumvej 276920 Videbæk,ebæk,5.250.000,29-03-2017,Alm. Salg,31.250,5,Stuehus,168,2005,,
Prindalsvej 126920 Videbæk,ebæk,1.525.000,28-03-2017,Alm. Salg,7.439,6,Stuehus,205,1935,-2 %,
Vorgod Østerbyvej 56920 Videbæk,ebæk,1.020.000,20-03-2017,Fam. Salg,5.666,5,Stuehus,180,1911,,
Blichersgade 76920 Videbæk,ebæk,600.000,13-03-2017,Alm. Salg,5.042,4,Villa,119,1955,-19 %,Aktuel værdi
Birkevænget 46920 Videbæk,ebæk,865.000,06-03-2017,Alm. Salg,6.455,6,Villa,134,1964,-10 %,Aktuel værdi
Bøgelundsvej 53A6920 Videbæk,ebæk,680.000,01-03-2017,Alm. Salg,7.472,3,Lejlighed,91,1980,-2 %,Aktuel værdi
Knivsbækvej 66920 Videbæk,ebæk,2.275.000,27-02-2017,Alm. Salg,13.871,7,Stuehus,164,1931,-3 %,
Ringkøbingvej 306920 Videbæk,ebæk,225.000,23-02-2017,Alm. Salg,1.355,6,Villa,166,1900,-62 %,Aktuel værdi
Hølletvej 46920 Videbæk,ebæk,1.380.000,23-02-2017,Alm. Salg,9.787,4,Villa,141,1955,-4 %,Aktuel værdi
Liljealle 186920 Videbæk,ebæk,1.054.000,21-02-2017,Fam. Salg,7.170,5,Villa,147,1973,,Aktuel værdi
Rønnealle 176920 Videbæk,ebæk,840.000,20-02-2017,Alm. Salg,5.000,5,Villa,168,1986,,Aktuel værdi
Irisalle 116920 Videbæk,ebæk,950.000,08-02-2017,Alm. Salg,8.482,5,Villa,112,1978,-5 %,Aktuel værdi
Bøgelundsvej 41B6920 Videbæk,ebæk,775.000,02-02-2017,Alm. Salg,8.516,4,Rækkehus,91,1980,,Aktuel værdi
Bøgelundsvej 35B6920 Videbæk,ebæk,250.000,30-01-2017,Alm. Salg,4.807,2,Rækkehus,52,1979,,Aktuel værdi
Gl Kongevej 346920 Videbæk,ebæk,1.020.000,23-01-2017,Alm. Salg,8.360,4,Villa,122,1964,-2 %,Aktuel værdi
Baunealle 26920 Videbæk,ebæk,550.000,16-01-2017,Alm. Salg,6.626,3,Villa,83,1959,,Aktuel værdi
Bøgelyvej 86920 Videbæk,ebæk,1.135.000,13-01-2017,Alm. Salg,4.250,7,Villa,267,1920,-5 %,Aktuel værdi
Pilevænget 56920 Videbæk,ebæk,920.000,07-01-2017,Alm. Salg,5.750,6,Villa,160,1968,-16 %,Aktuel værdi
Rosenalle 786920 Videbæk,ebæk,1.750.000,06-01-2017,Alm. Salg,8.373,8,Villa,209,1976,,Aktuel værdi
Finderupvej 276920 Videbæk,ebæk,5.675.000,04-01-2017,Alm. Salg,20.787,12,Stuehus,273,1912,,
Solskrænten 196920 Videbæk,ebæk,1.350.000,21-12-2016,Alm. Salg,9.246,6,Villa,146,1999,0 %,Aktuel værdi
Vibevej 426920 Videbæk,ebæk,714.000,20-12-2016,Fam. Salg,4.857,5,Villa,147,1973,,Aktuel værdi
Tyttebærvej 36920 Videbæk,ebæk,1.085.000,09-12-2016,Alm. Salg,8.611,4,Villa,126,1981,-4 %,Aktuel værdi
Karlsmosevej 96920 Videbæk,ebæk,1.200.000,05-12-2016,Alm. Salg,5.150,6,Villa,233,1936,0 %,Aktuel værdi
Gl Skolevej 16920 Videbæk,ebæk,1.147.500,25-11-2016,Fam. Salg,5.362,5,Stuehus,214,1975,,
Genforeningsvej 156920 Videbæk,ebæk,250.000,24-11-2016,Andet,2.016,4,Villa,124,1970,,Aktuel værdi
Rylen 76920 Videbæk,ebæk,1.050.000,24-11-2016,Alm. Salg,6.176,6,Villa,170,1974,-12 %,Aktuel værdi
Kongevejen 536920 Videbæk,ebæk,450.000,24-11-2016,Alm. Salg,4.736,3,Villa,95,1964,,Aktuel værdi
Nørregaardsvej 20B6920 Videbæk,ebæk,425.000,23-11-2016,Alm. Salg,5.120,2,Rækkehus,83,1979,-14 %,Aktuel værdi
Glenten 126920 Videbæk,ebæk,1.900.000,17-11-2016,Fam. Salg,9.405,6,Villa,202,1972,,Aktuel værdi
Hybenvænget 46920 Videbæk,ebæk,1.340.000,15-11-2016,Alm. Salg,10.387,4,Villa,129,2002,,Aktuel værdi
Vorgodvej 76920 Videbæk,ebæk,685.000,15-11-2016,Alm. Salg,6.116,4,Villa,112,1972,-1 %,Aktuel værdi
Skråvejen 116920 Videbæk,ebæk,4.345.000,14-11-2016,Alm. Salg,20.023,6,Stuehus,217,1925,,
Genforeningsvej 126920 Videbæk,ebæk,100.000,07-11-2016,Alm. Salg,476,6,Villa,210,1919,,Aktuel værdi
Guldregnalle 336920 Videbæk,ebæk,814.000,07-11-2016,Fam. Salg,3.478,9,Villa,234,1975,,Aktuel værdi
Skolebakken 26A6920 Videbæk,ebæk,455.000,06-11-2016,Alm. Salg,5.290,3,Rækkehus,86,1980,-8 %,Aktuel værdi
Abildgårdvej 26920 Videbæk,ebæk,2.350.000,02-11-2016,Alm. Salg,13.276,6,Stuehus,177,1937,,
Kongevejen 346920 Videbæk,ebæk,180.000,02-11-2016,Alm. Salg,3.000,3,Villa,60,1961,,Aktuel værdi
Borrisvej 76920 Videbæk,ebæk,585.000,28-10-2016,Alm. Salg,5.625,4,Villa,104,1910,0 %,Aktuel værdi
Industrivej 106920 Videbæk,ebæk,390.000,28-10-2016,Alm. Salg,1.147,7,Villa,340,1978,,Aktuel værdi
Herningvej 106920 Videbæk,ebæk,2.750.000,24-10-2016,Alm. Salg,14.102,7,Stuehus,195,1928,-8 %,
Rosenalle 766920 Videbæk,ebæk,985.000,18-10-2016,Alm. Salg,5.353,5,Rækkehus,184,1974,-10 %,Aktuel værdi
Vester Bardevej 66920 Videbæk,ebæk,10.600.000,14-10-2016,Alm. Salg,52.475,8,Stuehus,202,1930,,
Dalsvinget 136920 Videbæk,ebæk,290.000,14-10-2016,Alm. Salg,878,6,Villa,330,1959,,Aktuel værdi
Stationsvej 366920 Videbæk,ebæk,311.998,12-10-2016,Alm. Salg,3.319,3,Villa,94,1967,,Aktuel værdi
Stadionalle 26920 Videbæk,ebæk,750.000,06-10-2016,Alm. Salg,5.905,5,Villa,127,1959,,Aktuel værdi
Skjernvej 596920 Videbæk,ebæk,3.750.000,06-10-2016,Alm. Salg,28.625,4,Stuehus,131,1978,,
Birkelundvej 86920 Videbæk,ebæk,825.000,05-10-2016,Alm. Salg,6.600,6,Stuehus,125,1900,,
Skovvænget 116920 Videbæk,ebæk,965.000,27-09-2016,Alm. Salg,6.146,5,Villa,157,1965,-3 %,Aktuel værdi
Timringvej 10A6920 Videbæk,ebæk,4.335.000,26-09-2016,Fam. Salg,22.345,7,Stuehus,194,1863,,
Spætten 76920 Videbæk,ebæk,700.000,23-09-2016,Fam. Salg,3.211,7,Villa,218,1979,,Aktuel værdi
Vestervang 9A6920 Videbæk,ebæk,575.000,22-09-2016,Fam. Salg,7.565,3,Rækkehus,76,1979,,Aktuel værdi
Feddet 116920 Videbæk,ebæk,1.300.000,22-09-2016,Alm. Salg,7.692,6,Villa,169,1998,,Aktuel værdi
Kærvej 196920 Videbæk,ebæk,830.000,16-09-2016,Alm. Salg,6.102,5,Villa,136,1967,-5 %,Aktuel værdi
Solsorten 16920 Videbæk,ebæk,775.000,16-09-2016,Alm. Salg,6.458,4,Villa,120,1980,-8 %,Aktuel værdi
Birkevænget 216920 Videbæk,ebæk,1.200.000,15-09-2016,Alm. Salg,9.090,5,Villa,132,1965,-3 %,Aktuel værdi
Dalgårdsgade 56920 Videbæk,ebæk,120.000,13-09-2016,Alm. Salg,1.445,6,Villa,83,1940,,Aktuel værdi
Aakjærsvej 116920 Videbæk,ebæk,395.000,12-09-2016,Alm. Salg,4.247,4,Villa,93,1918,-17 %,Aktuel værdi
