address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Østergade 47A8860 Ulstrup,trup,1.199.000,20-04-2017,Alm. Salg,9.367,5,Rækkehus,128,1979,0 %,Aktuel værdi
Pilealle 3A8860 Ulstrup,trup,585.000,15-04-2017,Alm. Salg,8.602,3,Rækkehus,68,1994,0 %,Aktuel værdi
Amstrup Bakker 18860 Ulstrup,trup,1.895.000,20-03-2017,Alm. Salg,7.344,6,Villa,258,2007,-5 %,Aktuel værdi
Ansedalen 318860 Ulstrup,trup,665.000,07-03-2017,Alm. Salg,10.390,3,Sommerhus,64,1977,,Aktuel værdi
Engvej 128860 Ulstrup,trup,585.000,07-03-2017,Alm. Salg,5.792,3,Villa,101,1966,-9 %,Aktuel værdi
Østergade 468860 Ulstrup,trup,700.000,02-03-2017,Alm. Salg,2.978,6,Villa,235,1965,,Aktuel værdi
Engvej 148860 Ulstrup,trup,645.000,02-03-2017,Alm. Salg,6.323,4,Villa,102,1966,0 %,Aktuel værdi
Pilealle 18860 Ulstrup,trup,810.000,25-02-2017,Alm. Salg,11.408,3,Rækkehus,71,1987,-6 %,Aktuel værdi
Lykkevej 88860 Ulstrup,trup,375.000,13-02-2017,Alm. Salg,4.076,5,Villa,92,1961,-24 %,Aktuel værdi
Øksendalvej 128860 Ulstrup,trup,800.000,25-01-2017,Alm. Salg,4.395,6,Villa,182,1800,-20 %,Aktuel værdi
Hovedgaden 508860 Ulstrup,trup,600.000,24-01-2017,Alm. Salg,3.773,6,Villa,159,1934,,Aktuel værdi
Pilealle 3F8860 Ulstrup,trup,575.000,23-01-2017,Alm. Salg,8.455,3,Rækkehus,68,1994,-2 %,Aktuel værdi
Nyvangsvej 58860 Ulstrup,trup,585.000,20-01-2017,Andet,3.848,6,Villa,152,1971,,Aktuel værdi
Amstrup Bakker 448860 Ulstrup,trup,1.186.000,06-01-2017,Fam. Salg,5.959,8,Villa,199,2004,,Aktuel værdi
Skjesbjergvej 38C8860 Ulstrup,trup,165.000,20-12-2016,Alm. Salg,746,6,Villa,221,1975,,Aktuel værdi
Rødevej 18860 Ulstrup,trup,450.000,19-12-2016,Alm. Salg,3.658,4,Villa,123,1935,,Aktuel værdi
Egernvej 88860 Ulstrup,trup,1.000.000,14-12-2016,Alm. Salg,7.936,4,Villa,126,1971,-16 %,Aktuel værdi
Gudenåparken 178860 Ulstrup,trup,455.182,28-11-2016,Andet,3.251,5,Villa,140,1975,,Aktuel værdi
Vesterled 108860 Ulstrup,trup,497.350,18-11-2016,Alm. Salg,2.794,9,Stuehus,178,1937,-77 %,
Forten 128860 Ulstrup,trup,400.000,11-11-2016,Alm. Salg,3.200,4,Stuehus,125,1877,-33 %,
Solsortevej 528860 Ulstrup,trup,775.000,10-10-2016,Alm. Salg,6.739,3,Villa,115,1969,-8 %,Aktuel værdi
Nørreåvej 18860 Ulstrup,trup,750.000,05-10-2016,Alm. Salg,7.575,3,Villa,99,1937,-3 %,Aktuel værdi
Anlægsvej 18860 Ulstrup,trup,441.000,03-10-2016,Alm. Salg,4.240,3,Villa,104,1937,,Aktuel værdi
Gudenåparken 428860 Ulstrup,trup,796.000,28-09-2016,Alm. Salg,5.605,5,Villa,142,1977,,Aktuel værdi
Hagenstrupparken 128860 Ulstrup,trup,429.499,27-09-2016,Alm. Salg,4.521,4,Villa,95,1988,-61 %,Aktuel værdi
Vestre Alle 158860 Ulstrup,trup,1.000.000,26-09-2016,Alm. Salg,6.250,5,Villa,160,1975,,Aktuel værdi
Hagenstrupparken 388860 Ulstrup,trup,1.335.000,22-09-2016,Alm. Salg,11.919,4,Villa,112,1986,0 %,Aktuel værdi
Vellev Mose 118860 Ulstrup,trup,250.000,15-09-2016,Alm. Salg,2.976,3,Villa,84,1800,-69 %,Aktuel værdi
