address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Ørbækvej 8325863 Ferritslev Fyn, Fyn,1.200.000,02-05-2017,Fam. Salg,5.555,5,Villa,216,1867,,Aktuel værdi
Lodskovvej 35863 Ferritslev Fyn, Fyn,120.000,18-04-2017,Alm. Salg,705,4,Villa,170,1910,,Aktuel værdi
Bækkevej 75863 Ferritslev Fyn, Fyn,1.110.000,13-03-2017,Alm. Salg,7.928,4,Villa,140,1966,-7 %,Aktuel værdi
Lundsbjergvej 455863 Ferritslev Fyn, Fyn,1.540.000,07-03-2017,Alm. Salg,11.492,4,Villa,134,1986,0 %,Aktuel værdi
Rolighedsvej 95863 Ferritslev Fyn, Fyn,775.000,03-03-2017,Alm. Salg,7.524,3,Villa,103,1962,-3 %,Aktuel værdi
Fasanvej 105863 Ferritslev Fyn, Fyn,530.000,15-02-2017,Alm. Salg,9.137,2,Villa,58,1961,-5 %,Aktuel værdi
Ådalen 355863 Ferritslev Fyn, Fyn,1.250.000,14-02-2017,Alm. Salg,8.389,4,Villa,149,1974,-3 %,Aktuel værdi
Funkevænget 315863 Ferritslev Fyn, Fyn,1.185.000,31-01-2017,Alm. Salg,8.977,5,Villa,132,1972,0 %,Aktuel værdi
Rolfvej 115863 Ferritslev Fyn, Fyn,1.295.000,10-01-2017,Alm. Salg,12.821,3,Villa,101,1945,0 %,Aktuel værdi
Ørbækvej 9645863 Ferritslev Fyn, Fyn,1.200.000,07-12-2016,Alm. Salg,7.947,4,Villa,151,1930,-4 %,Aktuel værdi
Lodskovvej 155863 Ferritslev Fyn, Fyn,575.000,16-11-2016,Alm. Salg,6.927,3,Villa,83,1942,0 %,Aktuel værdi
Egebjerg 175863 Ferritslev Fyn, Fyn,1.345.000,15-11-2016,Alm. Salg,9.889,5,Villa,136,1935,,Aktuel værdi
Fasanvej 125863 Ferritslev Fyn, Fyn,1.000.000,22-09-2016,Alm. Salg,10.752,4,Villa,93,1961,-9 %,Aktuel værdi
Ørbækvej 8675863 Ferritslev Fyn, Fyn,1.320.000,16-09-2016,Alm. Salg,5.641,6,Villa,234,1900,-2 %,Aktuel værdi
Ådalen 555863 Ferritslev Fyn, Fyn,1.510.000,20-08-2016,Alm. Salg,8.162,8,Villa,185,1976,-6 %,Aktuel værdi
Ørbækvej 8805863 Ferritslev Fyn, Fyn,700.000,18-08-2016,Alm. Salg,5.645,5,Stuehus,124,1928,-6 %,
Ørbækvej 8345863 Ferritslev Fyn, Fyn,995.000,13-08-2016,Alm. Salg,6.030,4,Villa,165,1938,0 %,Aktuel værdi
Fasanvej 265863 Ferritslev Fyn, Fyn,400.000,11-08-2016,Alm. Salg,2.325,5,Stuehus,172,1860,,
Lodskovvej 125863 Ferritslev Fyn, Fyn,1.100.000,18-07-2016,Alm. Salg,7.746,4,Villa,142,1877,-8 %,Aktuel værdi
Ørbækvej 8875863 Ferritslev Fyn, Fyn,400.000,12-07-2016,Alm. Salg,3.174,5,Villa,126,1960,-27 %,Aktuel værdi
Fasanvej 85863 Ferritslev Fyn, Fyn,695.000,11-07-2016,Alm. Salg,7.393,4,Villa,94,1961,0 %,Aktuel værdi
