address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Skelvej 93730 Nexø,Nexø,785.000,28-04-2017,Alm. Salg,12.661,3,Sommerhus,62,1967,-7 %,Aktuel værdi
Fjælstaunijn 53730 Nexø,Nexø,1.050.000,28-04-2017,Alm. Salg,15.000,4,Sommerhus,70,1984,,Aktuel værdi
Rønnevej 293730 Nexø,Nexø,650.000,25-04-2017,Alm. Salg,3.217,5,Villa,202,1911,,Aktuel værdi
Dueodde Ferieby 83730 Nexø,Nexø,650.000,24-04-2017,Alm. Salg,11.607,4,Sommerhus,56,1973,-6 %,Aktuel værdi
Harevej 143730 Nexø,Nexø,1.300.000,19-04-2017,Alm. Salg,17.333,4,Sommerhus,75,1971,18 %,Aktuel værdi
Bredgade 33730 Nexø,Nexø,395.000,19-04-2017,Alm. Salg,4.202,3,Villa,94,1894,0 %,Aktuel værdi
Fjælstaunijn 63730 Nexø,Nexø,980.000,11-04-2017,Alm. Salg,14.000,4,Sommerhus,70,1984,-2 %,Aktuel værdi
Hundsemyrevej 73730 Nexø,Nexø,1.150.000,11-04-2017,Alm. Salg,11.274,4,Sommerhus,102,2010,-2 %,Aktuel værdi
Brandsgårdsvejen 73730 Nexø,Nexø,340.000,07-04-2017,Fam. Salg,2.720,4,Sommerhus,125,1910,,Aktuel værdi
K H Kofoeds Gade 153730 Nexø,Nexø,440.000,04-04-2017,Alm. Salg,4.400,4,Rækkehus,100,1888,,Aktuel værdi
Vangsbovej 93730 Nexø,Nexø,395.000,03-04-2017,Alm. Salg,2.687,5,Sommerhus,147,1887,0 %,Aktuel værdi
Dueodde Ferieby 63730 Nexø,Nexø,400.000,01-04-2017,Alm. Salg,7.142,4,Sommerhus,56,1973,,Aktuel værdi
Rønnevej 453730 Nexø,Nexø,3.740.000,31-03-2017,Alm. Salg,19.684,7,Stuehus,190,1925,,
Aasen 93730 Nexø,Nexø,470.000,31-03-2017,Alm. Salg,4.476,4,Villa,105,1890,-5 %,Aktuel værdi
Jomfrubakken 23730 Nexø,Nexø,625.000,30-03-2017,Alm. Salg,7.183,4,Rækkehus,87,1977,,Aktuel værdi
Røkjinkan 33730 Nexø,Nexø,1.150.000,30-03-2017,Alm. Salg,10.550,5,Sommerhus,109,1985,,Aktuel værdi
Turistvej 573730 Nexø,Nexø,4.000.000,27-03-2017,Alm. Salg,23.809,5,Sommerhus,168,1930,,Aktuel værdi
Brandsgårdsvejen 13730 Nexø,Nexø,38.000,27-03-2017,Auktion,281,5,Sommerhus,135,1900,,Aktuel værdi
Kløvermarken 43730 Nexø,Nexø,895.000,22-03-2017,Alm. Salg,6.130,3,Villa,146,1967,,Aktuel værdi
Stormgade 253730 Nexø,Nexø,245.000,21-03-2017,Alm. Salg,2.041,6,Villa,120,1800,0 %,Aktuel værdi
Hoddavej 73730 Nexø,Nexø,835.000,20-03-2017,Alm. Salg,9.488,4,Sommerhus,88,1950,-2 %,Aktuel værdi
Dueodde Ferieby 333730 Nexø,Nexø,725.000,17-03-2017,Alm. Salg,12.946,4,Sommerhus,56,1973,,Aktuel værdi
Mølleby 16A3730 Nexø,Nexø,1.610.000,17-03-2017,Alm. Salg,9.640,5,Villa,167,1884,,Aktuel værdi
Svanegade 103730 Nexø,Nexø,475.000,17-03-2017,Alm. Salg,6.884,3,Rækkehus,69,1875,-5 %,Aktuel værdi
Stadionvej 133730 Nexø,Nexø,1.982.000,13-03-2017,Alm. Salg,6.787,9,Villa,292,1974,-1 %,Aktuel værdi
Dueodde Feriepark 113730 Nexø,Nexø,275.000,10-03-2017,Alm. Salg,10.185,2,Sommerhus,27,1981,0 %,Aktuel værdi
Gubbegårdsvejen 123730 Nexø,Nexø,945.000,08-03-2017,Alm. Salg,9.843,4,Sommerhus,96,1980,-5 %,Aktuel værdi
Plantagevej 33730 Nexø,Nexø,100.000,08-03-2017,Alm. Salg,2.000,3,Sommerhus,50,1965,,Aktuel værdi
Gl Postvej 153730 Nexø,Nexø,405.000,06-03-2017,Alm. Salg,4.939,3,Rækkehus,82,1943,-5 %,Aktuel værdi
Turistvej 43B3730 Nexø,Nexø,1.150.000,05-03-2017,Alm. Salg,16.428,4,Sommerhus,70,1959,-4 %,Aktuel værdi
Søborgstræde 103730 Nexø,Nexø,840.000,03-03-2017,Alm. Salg,5.600,4,Rækkehus,150,1877,-6 %,Aktuel værdi
Melåen 23730 Nexø,Nexø,2.450.000,01-03-2017,Alm. Salg,34.027,3,Sommerhus,72,1928,0 %,Aktuel værdi
Plantagevej 73730 Nexø,Nexø,11.325.000,20-02-2017,Alm. Salg,107.857,5,Stuehus,105,1890,,
Lindebergvej 83730 Nexø,Nexø,300.000,14-02-2017,Alm. Salg,4.285,3,Villa,70,1947,-13 %,Aktuel værdi
Gl Postvej 23730 Nexø,Nexø,635.000,14-02-2017,Alm. Salg,6.978,3,Rækkehus,91,1940,0 %,Aktuel værdi
Bryggeristræde 8B3730 Nexø,Nexø,1.550.000,14-02-2017,Alm. Salg,8.378,11,Villa,185,1950,-9 %,Aktuel værdi
Hedtoftsvej 43730 Nexø,Nexø,875.000,12-02-2017,Alm. Salg,6.250,8,Villa,140,1955,-6 %,Aktuel værdi
Bygmarken 13730 Nexø,Nexø,1.195.000,09-02-2017,Alm. Salg,9.192,5,Villa,130,1975,0 %,Aktuel værdi
Hjortestræde 73730 Nexø,Nexø,445.000,09-02-2017,Alm. Salg,4.784,4,Rækkehus,93,1951,0 %,Aktuel værdi
Aasen 633730 Nexø,Nexø,295.000,08-02-2017,Alm. Salg,4.338,3,Rækkehus,68,1876,0 %,Aktuel værdi
Tangvej 8B3730 Nexø,Nexø,505.500,07-02-2017,Alm. Salg,6.564,4,Sommerhus,77,1950,,Aktuel værdi
