address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Ørnekildevej 304173 Fjenneslev,slev,1.900.000,10-04-2017,Alm. Salg,6.934,8,Villa,274,1897,-5 %,Aktuel værdi
Bakkegårdsvej 94173 Fjenneslev,slev,1.250.000,06-04-2017,Alm. Salg,8.389,5,Villa,149,1971,0 %,Aktuel værdi
Ørnekildevej 204173 Fjenneslev,slev,3.290.000,14-03-2017,Alm. Salg,24.014,4,Stuehus,137,1953,-11 %,
Grønagervej 104173 Fjenneslev,slev,1.050.000,04-03-2017,Alm. Salg,8.750,4,Villa,120,1973,-4 %,Aktuel værdi
Stokholtsvej 364173 Fjenneslev,slev,4.925.000,27-02-2017,Alm. Salg,26.336,4,Stuehus,187,2009,-1 %,
Mosegårdsvej 64173 Fjenneslev,slev,768.500,27-02-2017,Fam. Salg,7.841,4,Stuehus,98,1847,,
Fjenneslevmaglevej 274173 Fjenneslev,slev,1.200.000,21-02-2017,Alm. Salg,2.065,12,Villa,581,2014,-40 %,Aktuel værdi
Gulagervej 114173 Fjenneslev,slev,3.925.000,13-02-2017,Alm. Salg,15.154,5,Stuehus,259,1922,-2 %,
Havrevænget 344173 Fjenneslev,slev,537.500,08-02-2017,Fam. Salg,4.673,4,Villa,115,1972,,Aktuel værdi
Egerupvej 1344173 Fjenneslev,slev,2.195.000,25-01-2017,Alm. Salg,12.194,5,Villa,180,1914,-4 %,Aktuel værdi
Ørslevvestervej 794173 Fjenneslev,slev,630.000,10-01-2017,Alm. Salg,6.300,3,Villa,100,1902,-9 %,Aktuel værdi
Havrevænget 164173 Fjenneslev,slev,738.400,02-01-2017,Fam. Salg,5.510,5,Villa,134,1973,,Aktuel værdi
Sorøvej 1854173 Fjenneslev,slev,700.000,22-12-2016,Alm. Salg,6.542,4,Villa,107,1900,,Aktuel værdi
Ørslevvestervej 744173 Fjenneslev,slev,590.000,07-12-2016,Alm. Salg,3.105,7,Villa,190,1950,-1 %,Aktuel værdi
Kildeagervej 24173 Fjenneslev,slev,581.193,24-11-2016,Alm. Salg,4.369,4,Villa,133,1983,,Aktuel værdi
Kløvervænget 44173 Fjenneslev,slev,995.000,20-10-2016,Alm. Salg,7.713,5,Villa,129,1974,0 %,Aktuel værdi
Hylstrupvej 204173 Fjenneslev,slev,2.300.000,17-10-2016,Alm. Salg,13.450,9,Villa,171,1870,-8 %,Aktuel værdi
Tornmarksvej 64173 Fjenneslev,slev,2.462.500,04-10-2016,Alm. Salg,10.568,5,Stuehus,233,1908,-5 %,
Bakkegårdsvej 134173 Fjenneslev,slev,1.400.892,04-10-2016,Fam. Salg,9.339,4,Villa,150,1970,-10 %,Aktuel værdi
Bygagervej 54173 Fjenneslev,slev,800.000,26-09-2016,Alm. Salg,6.666,5,Villa,120,1958,-5 %,Aktuel værdi
Fjenneslevmaglevej 134173 Fjenneslev,slev,628.730,08-09-2016,Fam. Salg,4.191,5,Villa,150,1953,,Aktuel værdi
Bygagervej 84173 Fjenneslev,slev,2.170.000,06-09-2016,Alm. Salg,10.140,3,Villa,214,1957,,Aktuel værdi
Ringstedvej 2074173 Fjenneslev,slev,1.100.000,30-08-2016,Alm. Salg,8.270,3,Villa,133,2014,,Aktuel værdi
Kløvervænget 404173 Fjenneslev,slev,1.150.000,19-08-2016,Alm. Salg,8.214,5,Villa,140,1976,-4 %,Aktuel værdi
Brohusevej 134173 Fjenneslev,slev,823.122,09-08-2016,Alm. Salg,7.991,4,Villa,103,1877,,Aktuel værdi
Violvænget 154173 Fjenneslev,slev,1.195.000,04-08-2016,Alm. Salg,7.660,5,Villa,156,1971,0 %,Aktuel værdi
Høvestensvej 324173 Fjenneslev,slev,750.000,28-05-2016,Alm. Salg,7.211,4,Stuehus,104,1900,-16 %,
Alstedvej 434173 Fjenneslev,slev,1.095.000,27-05-2016,Alm. Salg,8.423,4,Villa,130,1910,-4 %,Aktuel værdi
Egerupvej 1154173 Fjenneslev,slev,659.000,20-05-2016,Alm. Salg,3.414,3,Villa,193,1880,,Aktuel værdi
Rosenvænget 24173 Fjenneslev,slev,1.100.000,12-05-2016,Alm. Salg,8.333,7,Villa,132,1968,-8 %,Aktuel værdi
Hvedevænget 14173 Fjenneslev,slev,1.030.000,04-05-2016,Alm. Salg,7.923,4,Villa,130,1970,-6 %,Aktuel værdi
Rugtoften 124173 Fjenneslev,slev,1.095.000,18-04-2016,Alm. Salg,8.760,3,Villa,125,1979,0 %,Aktuel værdi
Sorøvej 1644173 Fjenneslev,slev,1.150.000,17-03-2016,Alm. Salg,9.274,5,Villa,124,1937,-18 %,Aktuel værdi
Engen 34173 Fjenneslev,slev,845.000,16-03-2016,Alm. Salg,9.086,4,Villa,93,2003,0 %,Aktuel værdi
Sorøvej 1464173 Fjenneslev,slev,2.250.000,14-03-2016,Alm. Salg,8.754,6,Villa,257,1911,-10 %,Aktuel værdi
Gyrstinge Skovhuse 404173 Fjenneslev,slev,895.000,09-03-2016,Alm. Salg,6.679,5,Villa,134,1964,0 %,Aktuel værdi
Rosenvænget 134173 Fjenneslev,slev,795.000,25-02-2016,Alm. Salg,6.463,4,Villa,123,1967,0 %,Aktuel værdi
Gyrstinge Skovhuse 414173 Fjenneslev,slev,1.775.000,08-01-2016,Alm. Salg,9.543,5,Villa,186,1917,-1 %,Aktuel værdi
Ringstedvej 2394173 Fjenneslev,slev,1.165.169,05-01-2016,Alm. Salg,7.819,6,Stuehus,149,1852,,
Ringstedvej 964173 Fjenneslev,slev,923.105,23-12-2015,Fam. Salg,7.957,3,Villa,116,1916,,Aktuel værdi
