address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Stenkærgård 88763 Rask Mølle,ølle,1.700.000,15-05-2017,Alm. Salg,14.782,3,Villa,115,2008,0 %,Aktuel værdi
Stenkærgård 78763 Rask Mølle,ølle,1.600.000,28-03-2017,Fam. Salg,9.090,4,Villa,176,2010,,Aktuel værdi
Stenkærgård 368763 Rask Mølle,ølle,2.177.000,10-02-2017,Alm. Salg,13.606,6,Villa,160,2007,-3 %,Aktuel værdi
Stenkærgård 468763 Rask Mølle,ølle,3.180.000,08-02-2017,Alm. Salg,17.096,5,Villa,186,2016,-3 %,Aktuel værdi
Møllebakken 68763 Rask Mølle,ølle,895.000,03-02-2017,Alm. Salg,6.884,4,Villa,130,1965,-5 %,Aktuel værdi
Kodallundvej 48763 Rask Mølle,ølle,1.822.000,09-01-2017,Alm. Salg,9.110,6,Villa,200,1877,2 %,Aktuel værdi
Møllesvinget 88763 Rask Mølle,ølle,1.300.000,04-01-2017,Alm. Salg,9.420,6,Villa,138,1964,,Aktuel værdi
Peter Hansens Vej 78763 Rask Mølle,ølle,1.000.000,29-12-2016,Fam. Salg,8.928,5,Villa,112,1964,,Aktuel værdi
Honum Skovvej 178763 Rask Mølle,ølle,750.000,16-12-2016,Alm. Salg,5.244,4,Villa,143,1880,,Aktuel værdi
Gyvelvej 258763 Rask Mølle,ølle,750.000,12-12-2016,Alm. Salg,6.198,3,Villa,121,1984,,Aktuel værdi
Bellisvej 58763 Rask Mølle,ølle,1.110.000,09-12-2016,Alm. Salg,7.500,6,Villa,148,1967,-3 %,Aktuel værdi
Bellisvej 78763 Rask Mølle,ølle,550.000,02-12-2016,Alm. Salg,4.230,5,Villa,130,1968,,Aktuel værdi
Kalhavevej 148763 Rask Mølle,ølle,1.640.000,30-11-2016,Alm. Salg,9.704,4,Villa,169,1984,-2 %,Aktuel værdi
Boring 518763 Rask Mølle,ølle,75.000,30-11-2016,Alm. Salg,355,5,Stuehus,211,1920,,
Boringvej 78763 Rask Mølle,ølle,1.440.000,21-11-2016,Alm. Salg,10.285,4,Villa,140,1930,-1 %,Aktuel værdi
