address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Kløverengen 14130 Viby Sjælland,land,1.020.000,10-05-2017,Fam. Salg,6.219,5,Villa,164,1998,,Aktuel værdi
Bymarken 11A4130 Viby Sjælland,land,1.770.000,05-05-2017,Alm. Salg,18.631,4,Rækkehus,95,1986,-1 %,Aktuel værdi
Købmandsgården 644130 Viby Sjælland,land,850.000,27-04-2017,Fam. Salg,6.640,4,Villa,128,1972,,Aktuel værdi
Drosselvej 24130 Viby Sjælland,land,1.775.000,18-04-2017,Alm. Salg,13.051,5,Villa,136,1965,-1 %,Aktuel værdi
Søndergade 394130 Viby Sjælland,land,1.825.000,11-04-2017,Alm. Salg,13.518,6,Villa,135,1919,-9 %,Aktuel værdi
Bøgevænget 114130 Viby Sjælland,land,1.930.000,06-04-2017,Alm. Salg,12.866,5,Villa,150,1970,-3 %,Aktuel værdi
Dalen 84130 Viby Sjælland,land,1.645.000,03-04-2017,Alm. Salg,16.785,3,Villa,98,1930,0 %,Aktuel værdi
Valorevej 464130 Viby Sjælland,land,1.625.000,30-03-2017,Alm. Salg,10.551,6,Villa,154,1942,-7 %,Aktuel værdi
Ahornvænget 54130 Viby Sjælland,land,1.800.000,30-03-2017,Alm. Salg,15.000,5,Villa,120,1965,0 %,Aktuel værdi
Elmevej 24130 Viby Sjælland,land,1.550.000,20-03-2017,Alm. Salg,13.716,5,Villa,113,1961,-6 %,Aktuel værdi
Hestehavevej 104130 Viby Sjælland,land,3.495.000,20-03-2017,Alm. Salg,19.634,6,Villa,178,1850,0 %,Aktuel værdi
Skolevej 234130 Viby Sjælland,land,2.775.000,09-03-2017,Alm. Salg,17.452,5,Villa,159,2006,0 %,Aktuel værdi
Toftevangen 554130 Viby Sjælland,land,919.579,03-03-2017,Fam. Salg,7.298,4,Villa,126,1972,,Aktuel værdi
Lærkevænget 114130 Viby Sjælland,land,2.825.000,17-02-2017,Alm. Salg,18.959,5,Villa,149,1968,-1 %,Aktuel værdi
Nymarken 14130 Viby Sjælland,land,3.200.000,16-02-2017,Alm. Salg,22.068,5,Villa,145,2016,-6 %,Aktuel værdi
Nymarken 24130 Viby Sjælland,land,3.450.000,15-02-2017,Alm. Salg,17.692,6,Villa,195,2012,-4 %,Aktuel værdi
Ågårdsvænget 154130 Viby Sjælland,land,682.487,10-02-2017,Alm. Salg,5.290,4,Villa,129,1990,,Aktuel værdi
Vibyvejen 584130 Viby Sjælland,land,3.300.000,27-01-2017,Alm. Salg,28.448,4,Stuehus,116,1937,-6 %,
Birkevadsvej 94130 Viby Sjælland,land,1.870.000,24-01-2017,Alm. Salg,22.000,3,Villa,85,1870,-3 %,Aktuel værdi
Købmandsgården 504130 Viby Sjælland,land,2.205.000,20-01-2017,Alm. Salg,14.044,5,Villa,157,1972,-2 %,Aktuel værdi
Udmarksvej 134130 Viby Sjælland,land,750.000,18-01-2017,Fam. Salg,3.000,8,Stuehus,250,1868,,
Margrethevej 34130 Viby Sjælland,land,2.575.000,17-01-2017,Alm. Salg,16.830,4,Villa,153,1975,-1 %,Aktuel værdi
Mosevangen 154130 Viby Sjælland,land,3.495.000,04-01-2017,Alm. Salg,27.304,5,Villa,128,1965,0 %,Aktuel værdi
Bymarken 11F4130 Viby Sjælland,land,1.650.000,29-12-2016,Alm. Salg,17.368,4,Rækkehus,95,1988,,Aktuel værdi
Byvejen 444130 Viby Sjælland,land,1.345.000,23-12-2016,Alm. Salg,16.604,4,Villa,81,1910,4 %,Aktuel værdi
Markvangen 24130 Viby Sjælland,land,1.895.000,19-12-2016,Alm. Salg,18.578,4,Villa,102,1967,0 %,Aktuel værdi
Agerfløjen 144130 Viby Sjælland,land,1.950.000,18-12-2016,Alm. Salg,13.175,5,Villa,148,1974,-2 %,Aktuel værdi
Vibygårdsvej 384130 Viby Sjælland,land,1.402.500,17-12-2016,Fam. Salg,9.807,4,Villa,143,1890,,Aktuel værdi
Toftevangen 24130 Viby Sjælland,land,1.950.000,16-12-2016,Alm. Salg,16.525,5,Villa,118,1970,-2 %,Aktuel værdi
Engvej 144130 Viby Sjælland,land,2.400.000,15-12-2016,Alm. Salg,13.559,6,Villa,177,1965,-4 %,Aktuel værdi
Kildevej 164130 Viby Sjælland,land,1.635.000,04-12-2016,Alm. Salg,14.598,3,Villa,112,1959,-1 %,Aktuel værdi
Assendløsevejen 654130 Viby Sjælland,land,7.400.000,25-11-2016,Alm. Salg,41.111,4,Stuehus,180,1895,,
Valorevej 524130 Viby Sjælland,land,500.000,20-11-2016,Alm. Salg,20.000,1,Sommerhus,25,1962,,Aktuel værdi
Svalevænget 24130 Viby Sjælland,land,2.895.000,16-11-2016,Alm. Salg,17.870,5,Villa,162,1966,0 %,Aktuel værdi
Birkede Brovej 254130 Viby Sjælland,land,1.150.000,15-11-2016,Alm. Salg,9.504,5,Villa,121,1963,-4 %,Aktuel værdi
Svenstrupvejen 384130 Viby Sjælland,land,1.650.000,15-11-2016,Alm. Salg,17.010,4,Villa,97,1961,-1 %,Aktuel værdi
Søndergade 45A4130 Viby Sjælland,land,1.000.000,11-11-2016,Alm. Salg,15.625,2,Lejlighed,64,1870,-5 %,Aktuel værdi
Valmueengen 104130 Viby Sjælland,land,3.075.000,10-11-2016,Alm. Salg,19.838,5,Villa,155,1998,-4 %,Aktuel værdi
Henriettevej 164130 Viby Sjælland,land,2.680.000,02-11-2016,Alm. Salg,18.231,5,Villa,147,1998,-3 %,Aktuel værdi
Svalevænget 11A4130 Viby Sjælland,land,2.775.000,02-11-2016,Alm. Salg,15.000,7,Villa,185,1989,-4 %,Aktuel værdi
Toftevangen 184130 Viby Sjælland,land,2.350.000,02-11-2016,Alm. Salg,15.771,4,Villa,149,1971,0 %,Aktuel værdi
Vibevej 134130 Viby Sjælland,land,2.480.000,21-10-2016,Alm. Salg,17.464,6,Villa,142,1968,-1 %,Aktuel værdi
Markvangen 104130 Viby Sjælland,land,1.865.000,20-10-2016,Alm. Salg,16.651,5,Villa,112,1968,-2 %,Aktuel værdi
Ågårdsvænget 14130 Viby Sjælland,land,1.189.155,19-10-2016,Fam. Salg,8.034,5,Villa,148,1991,,Aktuel værdi
Svalevænget 11B4130 Viby Sjælland,land,3.575.000,19-10-2016,Alm. Salg,25.719,4,Stuehus,139,1985,,
Emilsgave 1084130 Viby Sjælland,land,2.350.000,17-10-2016,Alm. Salg,17.153,5,Villa,137,1980,-2 %,Aktuel værdi
Nymarken 84130 Viby Sjælland,land,3.550.000,17-10-2016,Alm. Salg,19.505,7,Villa,182,2008,-4 %,Aktuel værdi
Vibevej 484130 Viby Sjælland,land,1.700.000,13-10-2016,Alm. Salg,14.912,4,Villa,114,1967,-5 %,Aktuel værdi
Åfløjen 224130 Viby Sjælland,land,1.750.000,05-10-2016,Alm. Salg,12.962,4,Villa,135,1975,-8 %,Aktuel værdi
Syv Holmevej 104130 Viby Sjælland,land,3.650.000,05-10-2016,Alm. Salg,22.812,5,Stuehus,160,1936,,
Kastanievænget 114130 Viby Sjælland,land,2.095.000,29-09-2016,Alm. Salg,15.751,4,Villa,133,1964,0 %,Aktuel værdi
Emilsgave 764130 Viby Sjælland,land,2.975.000,19-09-2016,Alm. Salg,16.620,5,Villa,179,1979,0 %,Aktuel værdi
Ternevej 114130 Viby Sjælland,land,1.740.000,13-09-2016,Alm. Salg,16.111,4,Villa,108,1974,-6 %,Aktuel værdi
Svalevænget 74130 Viby Sjælland,land,1.275.000,04-09-2016,Alm. Salg,13.281,3,Villa,96,1965,-9 %,Aktuel værdi
Markvangen 44130 Viby Sjælland,land,1.850.000,31-08-2016,Alm. Salg,12.012,6,Villa,154,1975,0 %,Aktuel værdi
Svenstrupvejen 44130 Viby Sjælland,land,2.200.000,25-08-2016,Alm. Salg,12.429,4,Villa,177,1985,0 %,Aktuel værdi
Engvej 64130 Viby Sjælland,land,1.150.000,24-08-2016,Fam. Salg,7.419,4,Villa,155,1983,,Aktuel værdi
Solvang 14130 Viby Sjælland,land,3.400.000,22-08-2016,Alm. Salg,15.454,7,Stuehus,220,1905,-3 %,
Kløverengen 164130 Viby Sjælland,land,2.700.000,14-08-2016,Alm. Salg,16.167,5,Villa,167,2000,-6 %,Aktuel værdi
Horsevænget 154130 Viby Sjælland,land,2.295.000,12-08-2016,Alm. Salg,15.937,5,Villa,144,1972,0 %,Aktuel værdi
Skelbækvej 34130 Viby Sjælland,land,2.250.000,05-08-2016,Alm. Salg,15.306,4,Villa,147,1963,0 %,Aktuel værdi
Mågevej 104130 Viby Sjælland,land,2.075.000,03-08-2016,Alm. Salg,18.526,3,Villa,112,1975,-3 %,Aktuel værdi
Elmevej 174130 Viby Sjælland,land,1.850.000,28-07-2016,Alm. Salg,11.935,5,Villa,155,1907,-2 %,Aktuel værdi
Emilsgave 224130 Viby Sjælland,land,2.030.000,28-07-2016,Alm. Salg,15.984,4,Villa,127,1978,-2 %,Aktuel værdi
Valorevej 514130 Viby Sjælland,land,1.350.000,26-07-2016,Alm. Salg,12.385,4,Villa,109,1920,-3 %,Aktuel værdi
Gøgevej 84130 Viby Sjælland,land,2.560.000,24-07-2016,Alm. Salg,18.285,5,Villa,140,1973,-2 %,Aktuel værdi
Blomstermarken 84130 Viby Sjælland,land,1.392.500,22-07-2016,Alm. Salg,9.537,4,Villa,146,2000,,Aktuel værdi
