address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Veronikavej 202610 Rødovre,ovre,3.850.000,22-05-2017,Alm. Salg,22.514,6,Villa,171,1945,-8 %,Aktuel værdi
Åmosevej 142610 Rødovre,ovre,1.650.000,21-05-2017,Fam. Salg,12.406,5,Villa,133,1969,,Aktuel værdi
Guldsmedevej 632610 Rødovre,ovre,1.375.000,17-05-2017,Fam. Salg,10.338,4,Villa,133,1940,,Aktuel værdi
Rødovrevej 3762610 Rødovre,ovre,3.100.000,10-05-2017,Alm. Salg,36.470,2,Villa,85,1936,,Aktuel værdi
"Roskildevej 264E, ST. TH2610 Rødovre",ovre,3.595.000,10-05-2017,Alm. Salg,29.710,3,Lejlighed,121,1958,0 %,Aktuel værdi
"Agerskovvej 4B, 52610 Rødovre",ovre,1.595.000,06-05-2017,Alm. Salg,22.785,2,Lejlighed,70,1968,0 %,Aktuel værdi
Brandholms Alle 552610 Rødovre,ovre,4.525.000,05-05-2017,Alm. Salg,26.005,5,Villa,174,1938,-6 %,Aktuel værdi
Slotsherrensvej 2392610 Rødovre,ovre,1.125.000,03-05-2017,Alm. Salg,3.548,10,Villa,317,1953,,Aktuel værdi
"Rødovrevej 175, 1. TH2610 Rødovre",ovre,2.300.000,03-05-2017,Alm. Salg,27.058,4,Lejlighed,85,1954,0 %,Aktuel værdi
"Jyllingevej 155, 2. TH2610 Rødovre",ovre,1.500.000,03-05-2017,Alm. Salg,22.727,3,Lejlighed,66,1961,,Aktuel værdi
"Brandholms Alle 24D, 1. TH2610 Rødovre",ovre,867.854,01-05-2017,Alm. Salg,13.149,3,Lejlighed,66,1960,,Aktuel værdi
Damhus Boulevard 1092610 Rødovre,ovre,3.750.000,30-04-2017,Alm. Salg,33.482,5,Villa,112,1931,-1 %,Aktuel værdi
Jyllingevej 1752610 Rødovre,ovre,2.795.000,28-04-2017,Alm. Salg,17.042,6,Villa,164,1929,-3 %,Aktuel værdi
Ovrevej 92610 Rødovre,ovre,2.375.000,27-04-2017,Alm. Salg,40.948,3,Villa,58,1933,-1 %,Aktuel værdi
Rødager Alle 49E2610 Rødovre,ovre,3.095.000,26-04-2017,Alm. Salg,25.162,5,Rækkehus,123,1972,0 %,Aktuel værdi
Rudebækvej 272610 Rødovre,ovre,3.522.000,21-04-2017,Alm. Salg,27.952,4,Villa,126,1938,-2 %,Aktuel værdi
"Skanderupvej 16, 2. TV2610 Rødovre",ovre,2.435.000,20-04-2017,Alm. Salg,26.758,3,Lejlighed,91,1967,0 %,Aktuel værdi
Koldbyvej 342610 Rødovre,ovre,2.375.000,20-04-2017,Alm. Salg,28.963,3,Villa,82,1962,-1 %,Aktuel værdi
Rødovrevej 280B2610 Rødovre,ovre,3.025.000,19-04-2017,Alm. Salg,27.500,4,Dobbelthus,110,1980,1 %,Aktuel værdi
