address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Nordre Strandvej 1703140 Ålsgårde,årde,5.600.000,16-05-2017,Alm. Salg,32.369,7,Villa,173,1895,-3 %,Aktuel værdi
Gangspillet 13140 Ålsgårde,årde,2.050.000,02-05-2017,Alm. Salg,20.098,4,Rækkehus,102,1979,-2 %,Aktuel værdi
Hallandsvej 233140 Ålsgårde,årde,2.000.000,27-04-2017,Fam. Salg,16.666,3,Villa,120,1962,-9 %,Aktuel værdi
Granhegnet 273140 Ålsgårde,årde,2.375.000,18-04-2017,Alm. Salg,11.875,6,Villa,200,1973,-4 %,Aktuel værdi
Skibstrupvej 183140 Ålsgårde,årde,1.200.000,06-04-2017,Alm. Salg,13.333,4,Villa,90,1958,,Aktuel værdi
Vindrosen 143140 Ålsgårde,årde,2.095.000,31-03-2017,Alm. Salg,20.539,4,Rækkehus,102,1978,0 %,Aktuel værdi
Slettemarksvej 43140 Ålsgårde,årde,3.295.000,30-03-2017,Alm. Salg,24.051,5,Villa,137,1933,,Aktuel værdi
Nordre Strandvej 217C3140 Ålsgårde,årde,2.600.000,24-03-2017,Alm. Salg,17.333,4,Villa,150,1967,-13 %,Aktuel værdi
Teglværksvej 113140 Ålsgårde,årde,3.000.000,12-03-2017,Alm. Salg,17.341,6,Villa,173,1959,-6 %,Aktuel værdi
Stormlugen 23140 Ålsgårde,årde,3.495.000,07-03-2017,Alm. Salg,21.441,7,Villa,163,1983,0 %,Aktuel værdi
Nordre Strandvej 1783140 Ålsgårde,årde,6.550.000,01-03-2017,Alm. Salg,45.804,5,Villa,143,1961,-6 %,Aktuel værdi
Sigynsvej 253140 Ålsgårde,årde,2.370.000,12-02-2017,Alm. Salg,16.232,5,Rækkehus,146,1976,-3 %,Aktuel værdi
Teglværksvej 24B3140 Ålsgårde,årde,1.595.000,09-02-2017,Alm. Salg,17.722,5,Rækkehus,90,1961,0 %,Aktuel værdi
