address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Lykkegårdsvej 38B9210 Aalborg SØ,g SØ,45.000,16-05-2017,Alm. Salg,302,5,Villa,149,1968,,Aktuel værdi
Poseidonvej 589210 Aalborg SØ,g SØ,3.400.000,15-05-2017,Alm. Salg,23.287,5,Villa,146,1979,-3 %,Aktuel værdi
Bækkedal 319210 Aalborg SØ,g SØ,800.000,03-05-2017,Alm. Salg,9.302,3,Villa,86,1949,,Aktuel værdi
Kærvej 59210 Aalborg SØ,g SØ,1.137.500,24-04-2017,Alm. Salg,7.844,6,Villa,145,1962,,Aktuel værdi
Niels Dahls Alle 89210 Aalborg SØ,g SØ,1.750.000,23-04-2017,Alm. Salg,12.323,4,Rækkehus,142,1974,-8 %,Aktuel værdi
Gertrud Rasks Vej 1289210 Aalborg SØ,g SØ,1.670.000,20-04-2017,Alm. Salg,18.555,4,Rækkehus,90,1965,,Aktuel værdi
"Beatesmindevej 103, 19210 Aalborg SØ",g SØ,899.000,18-04-2017,Alm. Salg,12.486,3,Lejlighed,72,1970,0 %,Aktuel værdi
Tinglykke 149210 Aalborg SØ,g SØ,2.995.000,12-04-2017,Alm. Salg,16.189,7,Villa,185,1965,0 %,Aktuel værdi
"Juelsparken 70, 1. TV9210 Aalborg SØ",g SØ,1.595.000,10-04-2017,Alm. Salg,13.403,3,Lejlighed,119,1971,,Aktuel værdi
Gertrud Rasks Vej 1229210 Aalborg SØ,g SØ,1.916.000,10-04-2017,Alm. Salg,17.577,4,Rækkehus,109,1965,4 %,Aktuel værdi
Bavnevangen 319210 Aalborg SØ,g SØ,2.550.000,06-04-2017,Alm. Salg,13.934,7,Villa,183,1966,-2 %,Aktuel værdi
Mylius Erichsens Vej 12B9210 Aalborg SØ,g SØ,1.915.000,04-04-2017,Alm. Salg,17.409,4,Rækkehus,110,1959,,Aktuel værdi
"Sønder Tranders Vej 12, ST. TH9210 Aalborg SØ",g SØ,3.125.000,30-03-2017,Alm. Salg,22.482,4,Lejlighed,139,2007,,Aktuel værdi
"Juelsparken 48, 1. TH9210 Aalborg SØ",g SØ,1.099.000,22-03-2017,Alm. Salg,13.402,2,Lejlighed,82,1971,0 %,Aktuel værdi
Kærvej 159210 Aalborg SØ,g SØ,1.925.000,20-03-2017,Alm. Salg,18.160,5,Villa,106,1964,0 %,Aktuel værdi
J.P. Kochs Vej 109210 Aalborg SØ,g SØ,2.475.000,17-03-2017,Alm. Salg,20.121,5,Villa,123,1950,0 %,Aktuel værdi
Kongshøjvej 429210 Aalborg SØ,g SØ,1.097.500,17-03-2017,Alm. Salg,6.200,3,Villa,177,1972,-50 %,Aktuel værdi
Landlystvej 399210 Aalborg SØ,g SØ,2.500.000,14-03-2017,Alm. Salg,16.556,5,Villa,151,1967,-17 %,Aktuel værdi
Vissevej 119210 Aalborg SØ,g SØ,1.950.000,13-03-2017,Alm. Salg,25.324,3,Villa,77,1954,-2 %,Aktuel værdi
Rødtjørnevej 39210 Aalborg SØ,g SØ,2.025.000,06-03-2017,Alm. Salg,13.410,4,Villa,151,1972,,Aktuel værdi
Vissevej 1079210 Aalborg SØ,g SØ,1.720.000,06-03-2017,Alm. Salg,13.543,3,Villa,127,1965,-1 %,Aktuel værdi
Mylius Erichsens Vej 13B9210 Aalborg SØ,g SØ,1.123.750,06-03-2017,Fam. Salg,9.062,3,Rækkehus,124,2001,,Aktuel værdi
Regnar Juels Vej 209210 Aalborg SØ,g SØ,2.750.000,02-03-2017,Alm. Salg,15.027,6,Villa,183,1968,-4 %,Aktuel værdi
Gertrud Rasks Vej 589210 Aalborg SØ,g SØ,1.715.000,27-02-2017,Alm. Salg,17.150,4,Rækkehus,100,1966,-1 %,Aktuel værdi
Indkilde Alle 409210 Aalborg SØ,g SØ,3.150.000,23-02-2017,Alm. Salg,21.000,6,Villa,150,2008,-1 %,Aktuel værdi
"Gertrud Rasks Vej 19, ST9210 Aalborg SØ",g SØ,660.000,22-02-2017,Alm. Salg,13.750,2,Lejlighed,48,1964,,Aktuel værdi
"Juelsparken 70, 2. TH9210 Aalborg SØ",g SØ,1.076.000,21-02-2017,Alm. Salg,13.121,2,Lejlighed,82,1971,,Aktuel værdi
"Juelsparken 60, ST. TV9210 Aalborg SØ",g SØ,1.350.000,17-02-2017,Alm. Salg,11.250,3,Lejlighed,120,1971,,Aktuel værdi
Gugvej 1629210 Aalborg SØ,g SØ,1.995.000,16-02-2017,Alm. Salg,15.346,4,Villa,130,1960,0 %,Aktuel værdi
Indkilde Alle 969210 Aalborg SØ,g SØ,2.665.000,15-02-2017,Alm. Salg,22.208,4,Stuehus,120,2011,,
Niels Dahls Alle 7C9210 Aalborg SØ,g SØ,1.965.000,14-02-2017,Alm. Salg,19.455,4,Rækkehus,101,1983,0 %,Aktuel værdi
"Gertrud Rasks Vej 117, 19210 Aalborg SØ",g SØ,675.000,14-02-2017,Alm. Salg,13.775,2,Lejlighed,49,1964,,Aktuel værdi
"Juelsparken 72, ST. TH9210 Aalborg SØ",g SØ,865.000,10-02-2017,Alm. Salg,12.013,1,Lejlighed,72,1971,-1 %,Aktuel værdi
"Juelsparken 22, 2. TH9210 Aalborg SØ",g SØ,745.000,02-02-2017,Alm. Salg,10.347,1,Lejlighed,72,1969,,Aktuel værdi
Gertrud Rasks Vej 709210 Aalborg SØ,g SØ,1.825.575,31-01-2017,Alm. Salg,19.016,4,Rækkehus,96,1965,,Aktuel værdi
Solvangen 99210 Aalborg SØ,g SØ,1.175.000,31-01-2017,Alm. Salg,11.519,3,Villa,102,1965,,Aktuel værdi
"Juelsparken 28, 1. TV9210 Aalborg SØ",g SØ,1.935.000,30-01-2017,Alm. Salg,14.659,4,Lejlighed,132,1969,-1 %,Aktuel værdi
Godske Lindenovs Vej 539210 Aalborg SØ,g SØ,1.800.000,29-01-2017,Alm. Salg,15.254,4,Rækkehus,118,1970,-5 %,Aktuel værdi
Skovlykke 89210 Aalborg SØ,g SØ,2.895.000,25-01-2017,Alm. Salg,21.286,5,Villa,136,1964,0 %,Aktuel værdi
"Juelsparken 32, 1. TH9210 Aalborg SØ",g SØ,1.400.000,25-01-2017,Alm. Salg,11.382,3,Lejlighed,123,1969,-6 %,Aktuel værdi
Solvangen 549210 Aalborg SØ,g SØ,2.275.000,24-01-2017,Alm. Salg,11.726,6,Villa,194,1971,-7 %,Aktuel værdi
Aresvej 59210 Aalborg SØ,g SØ,3.600.000,24-01-2017,Alm. Salg,18.750,7,Villa,192,1982,-3 %,Aktuel værdi
Gertrud Rasks Vej 1489210 Aalborg SØ,g SØ,1.925.000,23-01-2017,Alm. Salg,16.594,5,Rækkehus,116,1973,-4 %,Aktuel værdi
H.J. Rinks Vej 99210 Aalborg SØ,g SØ,1.825.000,20-01-2017,Alm. Salg,13.419,5,Villa,136,1962,,Aktuel værdi
"Juelsparken 30, 1. TV9210 Aalborg SØ",g SØ,1.850.000,19-01-2017,Alm. Salg,14.015,5,Lejlighed,132,1969,0 %,Aktuel værdi
Hans Egedes Vej 49210 Aalborg SØ,g SØ,2.185.000,18-01-2017,Alm. Salg,16.553,4,Villa,132,1961,-3 %,Aktuel værdi
Sønder Tranders Vej 859210 Aalborg SØ,g SØ,1.700.000,16-01-2017,Alm. Salg,20.000,4,Villa,85,1960,-10 %,Aktuel værdi
H.C. Hansens Vej 119210 Aalborg SØ,g SØ,2.600.000,15-01-2017,Alm. Salg,15.568,6,Villa,167,1971,-5 %,Aktuel værdi
Kærvej 149210 Aalborg SØ,g SØ,1.895.000,12-01-2017,Alm. Salg,14.576,5,Villa,130,1964,-5 %,Aktuel værdi
Gertrud Rasks Vej 89210 Aalborg SØ,g SØ,1.645.000,09-01-2017,Alm. Salg,18.277,4,Rækkehus,90,1965,0 %,Aktuel værdi
Vitus Berings Vej 319210 Aalborg SØ,g SØ,1.660.000,09-01-2017,Alm. Salg,17.291,4,Rækkehus,96,1960,-2 %,Aktuel værdi
Gertrud Rasks Vej 189210 Aalborg SØ,g SØ,1.695.000,06-01-2017,Alm. Salg,18.833,4,Rækkehus,90,1965,0 %,Aktuel værdi
Sønder Tranders Vej 71C9210 Aalborg SØ,g SØ,396.000,05-01-2017,Fam. Salg,1.692,8,Villa,234,1997,,Aktuel værdi
Sønder Tranders Vej 419210 Aalborg SØ,g SØ,3.200.000,29-12-2016,Alm. Salg,17.777,6,Villa,180,1930,0 %,Aktuel værdi
Nordmark 89210 Aalborg SØ,g SØ,3.500.000,27-12-2016,Alm. Salg,18.617,7,Villa,188,1945,-8 %,Aktuel værdi
