address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Mågevænget 184160 Herlufmagle,agle,1.000.000,15-05-2017,Fam. Salg,7.874,5,Villa,127,1974,,Aktuel værdi
Assendrupvej 64160 Herlufmagle,agle,300.000,27-04-2017,Alm. Salg,2.290,4,Villa,131,1850,,Aktuel værdi
Kalklejevej 84160 Herlufmagle,agle,500.000,25-04-2017,Alm. Salg,7.142,3,Sommerhus,70,1790,-16 %,Aktuel værdi
Ravnstrupvej 534160 Herlufmagle,agle,682.500,22-04-2017,Andet,5.504,4,Villa,124,1940,,Aktuel værdi
Trælløsevej 264160 Herlufmagle,agle,795.000,22-04-2017,Alm. Salg,7.098,5,Villa,112,1925,0 %,Aktuel værdi
Tingbakken 64160 Herlufmagle,agle,1.495.000,17-04-2017,Alm. Salg,8.742,6,Villa,171,1986,0 %,Aktuel værdi
"Industrivej 9, ST. TH4160 Herlufmagle",agle,750.000,31-03-2017,Alm. Salg,4.054,5,Rækkehus,185,1974,,Aktuel værdi
Engvej 444160 Herlufmagle,agle,440.753,30-03-2017,Fam. Salg,3.767,4,Villa,117,1978,,Aktuel værdi
Engvej 644160 Herlufmagle,agle,495.000,30-03-2017,Alm. Salg,4.950,3,Villa,100,1971,0 %,Aktuel værdi
Nyvangsvej 34160 Herlufmagle,agle,1.545.000,24-03-2017,Alm. Salg,7.427,6,Villa,208,1973,-3 %,Aktuel værdi
Slettevej 1084160 Herlufmagle,agle,1.275.000,20-03-2017,Fam. Salg,8.121,6,Villa,157,1981,,Aktuel værdi
Mosevej 314160 Herlufmagle,agle,1.535.000,13-03-2017,Alm. Salg,11.992,4,Villa,128,1998,-1 %,Aktuel værdi
Fensmarkvej 164160 Herlufmagle,agle,365.700,12-03-2017,Andet,3.180,4,Villa,115,1900,,Aktuel værdi
Hæggerupvej 84160 Herlufmagle,agle,1.045.000,08-03-2017,Fam. Salg,7.683,5,Villa,136,1945,-13 %,Aktuel værdi
Rosenvænget 184160 Herlufmagle,agle,695.000,08-03-2017,Alm. Salg,8.687,3,Rækkehus,80,1972,0 %,Aktuel værdi
Skovvej 134160 Herlufmagle,agle,2.325.000,24-02-2017,Alm. Salg,10.864,5,Villa,214,1877,-2 %,Aktuel værdi
Tybjergvej 194160 Herlufmagle,agle,842.312,16-02-2017,Fam. Salg,4.679,6,Villa,180,1907,-58 %,Aktuel værdi
Porsemosen 324160 Herlufmagle,agle,1.100.000,09-02-2017,Alm. Salg,11.000,4,Villa,100,1979,-4 %,Aktuel værdi
Vejgården 1274160 Herlufmagle,agle,1.235.000,02-02-2017,Alm. Salg,13.722,3,Rækkehus,90,2009,-1 %,Aktuel værdi
Torpe Mosevej 64160 Herlufmagle,agle,500.000,25-01-2017,Fam. Salg,3.205,5,Villa,156,1852,,Aktuel værdi
Slettevej 1044160 Herlufmagle,agle,595.000,24-01-2017,Alm. Salg,5.360,4,Villa,111,1978,,Aktuel værdi
Vejgården 354160 Herlufmagle,agle,1.385.000,18-01-2017,Alm. Salg,13.712,4,Rækkehus,101,2008,-4 %,Aktuel værdi
Lupinvænget 94160 Herlufmagle,agle,875.000,12-01-2017,Alm. Salg,7.291,4,Villa,120,1973,,Aktuel værdi
Tvedevej 64160 Herlufmagle,agle,2.095.000,07-01-2017,Alm. Salg,8.380,5,Villa,250,1927,0 %,Aktuel værdi
Engvej 134160 Herlufmagle,agle,1.050.000,06-01-2017,Alm. Salg,8.139,4,Villa,129,1970,-9 %,Aktuel værdi
Spragelsevej 514160 Herlufmagle,agle,1.865.000,03-01-2017,Alm. Salg,12.110,5,Stuehus,154,1890,-2 %,
Æblevej 114160 Herlufmagle,agle,540.000,01-01-2017,Fam. Salg,3.417,5,Villa,158,1974,,Aktuel værdi
Hjulebækvej 264160 Herlufmagle,agle,2.195.000,23-12-2016,Alm. Salg,9.932,8,Stuehus,221,1900,0 %,
