address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Kirkegade 47790 Thyholm,holm,300.000,29-04-2017,Alm. Salg,2.362,5,Villa,127,1980,,Aktuel værdi
Agertoften 57790 Thyholm,holm,500.000,25-04-2017,Alm. Salg,6.578,4,Sommerhus,76,1974,-16 %,Aktuel værdi
Søndervænget 127790 Thyholm,holm,408.000,03-04-2017,Fam. Salg,3.777,5,Villa,108,1969,,Aktuel værdi
Skovstien 317790 Thyholm,holm,600.000,29-03-2017,Fam. Salg,4.347,6,Sommerhus,138,1972,-33 %,Aktuel værdi
Hamletsvej 107790 Thyholm,holm,187.000,27-03-2017,Alm. Salg,2.561,4,Sommerhus,73,1962,,Aktuel værdi
Baldersvej 27790 Thyholm,holm,390.000,27-03-2017,Alm. Salg,7.222,3,Sommerhus,54,1962,-21 %,Aktuel værdi
Kongevejen 237790 Thyholm,holm,193.007,21-03-2017,Fam. Salg,1.206,6,Villa,160,1973,,Aktuel værdi
Vesterfjordsvej 5A7790 Thyholm,holm,675.000,20-03-2017,Andet,4.017,7,Villa,168,2003,,Aktuel værdi
"Ålkærvej 29, 17790 Thyholm",holm,995.000,17-03-2017,Alm. Salg,3.015,5,Villa,330,1901,0 %,Aktuel værdi
Hellerødvej 57790 Thyholm,holm,2.647.000,16-03-2017,Alm. Salg,16.042,7,Stuehus,165,1916,,
Tambobakken 107790 Thyholm,holm,750.000,13-03-2017,Alm. Salg,7.894,3,Villa,95,1993,,
Tambobakken 87790 Thyholm,holm,750.000,13-03-2017,Alm. Salg,7.894,4,Villa,95,1993,,
Mellemvej 77790 Thyholm,holm,565.000,01-03-2017,Alm. Salg,3.766,5,Villa,150,1928,-5 %,Aktuel værdi
Aavej 17790 Thyholm,holm,381.000,28-02-2017,Alm. Salg,2.241,7,Villa,170,1873,,Aktuel værdi
Søndbjerg Strandvej 107790 Thyholm,holm,25.000,13-02-2017,Alm. Salg,221,4,Villa,113,1911,-94 %,Aktuel værdi
Ballevej 57790 Thyholm,holm,50.000,13-02-2017,Alm. Salg,471,5,Villa,106,1875,-90 %,Aktuel værdi
Søndbjerg Strandvej 47790 Thyholm,holm,25.000,13-02-2017,Alm. Salg,211,4,Villa,118,1917,-94 %,Aktuel værdi
Havnevej 37790 Thyholm,holm,375.000,12-02-2017,Alm. Salg,2.329,7,Villa,161,1965,-13 %,Aktuel værdi
Dagmarsvej 77790 Thyholm,holm,425.000,08-02-2017,Alm. Salg,5.592,3,Sommerhus,76,1959,-14 %,Aktuel værdi
Mærkedalsvej 37790 Thyholm,holm,2.795.000,06-02-2017,Alm. Salg,30.714,3,Stuehus,91,1862,,
Lærkevej 87790 Thyholm,holm,1.355.000,29-01-2017,Alm. Salg,12.783,4,Sommerhus,106,2009,-8 %,Aktuel værdi
