address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Bygaden 304652 Hårlev,rlev,645.000,11-05-2017,Alm. Salg,8.062,3,Villa,80,1860,,Aktuel værdi
Lerskovvej 154652 Hårlev,rlev,2.675.000,10-05-2017,Alm. Salg,15.735,4,Stuehus,170,1906,,
Egevej 194652 Hårlev,rlev,836.300,04-05-2017,Fam. Salg,8.280,3,Villa,101,1962,,Aktuel værdi
Vejrøvej 74652 Hårlev,rlev,1.825.000,28-04-2017,Alm. Salg,17.056,4,Villa,107,1986,-1 %,Aktuel værdi
Sletten 54652 Hårlev,rlev,1.000.000,07-04-2017,Alm. Salg,8.333,4,Villa,120,1968,,Aktuel værdi
Bygaden 174652 Hårlev,rlev,300.000,04-04-2017,Alm. Salg,2.013,6,Villa,149,1777,,Aktuel værdi
Bygaden 514652 Hårlev,rlev,537.525,17-03-2017,Fam. Salg,2.500,6,Villa,215,1882,,Aktuel værdi
Egevej 164652 Hårlev,rlev,1.175.000,14-03-2017,Alm. Salg,8.392,6,Villa,140,1962,-21 %,Aktuel værdi
Bjergagervej 34652 Hårlev,rlev,1.600.000,14-03-2017,Alm. Salg,13.333,5,Villa,120,1930,-6 %,Aktuel værdi
Skarøvej 5B4652 Hårlev,rlev,1.665.000,06-03-2017,Alm. Salg,14.230,4,Rækkehus,117,2009,,Aktuel værdi
Pilevænget 144652 Hårlev,rlev,670.000,28-02-2017,Alm. Salg,6.907,3,Villa,97,1966,,Aktuel værdi
Varpelev Bygade 64652 Hårlev,rlev,845.000,23-02-2017,Alm. Salg,6.601,3,Villa,128,1877,-15 %,Aktuel værdi
Nordmarken 164652 Hårlev,rlev,1.380.000,15-02-2017,Alm. Salg,15.333,3,Rækkehus,90,2006,,Aktuel værdi
Rosenvænget 44652 Hårlev,rlev,1.650.000,06-02-2017,Alm. Salg,10.784,7,Villa,153,1969,-3 %,Aktuel værdi
Stærevej 44652 Hårlev,rlev,845.833,06-02-2017,Fam. Salg,7.689,5,Villa,110,2005,,Aktuel værdi
Stålvænget 34652 Hårlev,rlev,1.750.000,26-01-2017,Alm. Salg,13.059,4,Villa,134,1978,-3 %,Aktuel værdi
Hyldevænget 64652 Hårlev,rlev,1.106.000,26-01-2017,Alm. Salg,6.430,4,Villa,172,1971,39 %,Aktuel værdi
Guldvænget 24652 Hårlev,rlev,2.075.000,25-01-2017,Alm. Salg,18.863,3,Villa,110,1977,-1 %,Aktuel værdi
Lystrupvej 124652 Hårlev,rlev,2.400.000,24-01-2017,Alm. Salg,9.266,6,Villa,259,1900,-9 %,Aktuel værdi
Agersøvej 724652 Hårlev,rlev,1.075.000,08-01-2017,Alm. Salg,13.437,3,Rækkehus,80,2005,,Aktuel værdi
Guldvænget 34652 Hårlev,rlev,1.075.000,08-01-2017,Alm. Salg,9.684,4,Villa,111,1978,-10 %,Aktuel værdi
Hårlev Bygade 254652 Hårlev,rlev,795.000,26-12-2016,Alm. Salg,4.968,5,Villa,160,1900,,Aktuel værdi
Nikkelvænget 44652 Hårlev,rlev,1.495.000,22-12-2016,Alm. Salg,10.528,5,Villa,142,1978,0 %,Aktuel værdi
Diget 224652 Hårlev,rlev,1.595.000,15-12-2016,Alm. Salg,11.153,4,Villa,143,1973,0 %,Aktuel værdi
Diget 234652 Hårlev,rlev,763.000,13-12-2016,Fam. Salg,5.373,5,Villa,142,1976,,Aktuel værdi
Kærvej 154652 Hårlev,rlev,550.000,11-12-2016,Alm. Salg,3.956,5,Villa,139,1962,,Aktuel værdi
Platinvænget 64652 Hårlev,rlev,505.995,01-12-2016,Alm. Salg,5.216,3,Villa,97,1977,,Aktuel værdi
Vejrøvej 84652 Hårlev,rlev,1.350.000,29-11-2016,Alm. Salg,11.946,4,Villa,113,1987,-3 %,Aktuel værdi
Kratvej 24652 Hårlev,rlev,2.200.000,28-11-2016,Alm. Salg,13.333,4,Villa,165,1677,-12 %,Aktuel værdi
Dyndledsvej 244652 Hårlev,rlev,1.380.000,28-11-2016,Alm. Salg,7.666,5,Villa,180,1954,-18 %,Aktuel værdi
Køgevej 774652 Hårlev,rlev,980.155,28-11-2016,Fam. Salg,5.186,6,Villa,189,1961,,Aktuel værdi
Lundevej 424652 Hårlev,rlev,25.000,25-11-2016,Alm. Salg,72,11,Stuehus,345,1880,,
Hovedgaden 324652 Hårlev,rlev,1.500.000,17-11-2016,Alm. Salg,12.096,4,Villa,124,1902,,Aktuel værdi
Hovedgaden 514652 Hårlev,rlev,1.699.000,03-11-2016,Alm. Salg,10.053,5,Villa,169,1925,,Aktuel værdi
Elvervangen 1B4652 Hårlev,rlev,758.696,27-10-2016,Alm. Salg,4.801,5,Rækkehus,158,2002,,Aktuel værdi
Rosenvænget 14652 Hårlev,rlev,800.000,27-10-2016,Alm. Salg,7.843,4,Villa,102,1967,-11 %,Aktuel værdi
Solbakkevej 184652 Hårlev,rlev,450.000,25-10-2016,Alm. Salg,3.571,5,Villa,126,1965,,Aktuel værdi
Hestehaven 14652 Hårlev,rlev,1.395.000,17-10-2016,Alm. Salg,12.025,3,Stuehus,116,1805,0 %,
Plantagevej 54652 Hårlev,rlev,995.000,13-10-2016,Alm. Salg,9.950,3,Villa,100,1968,0 %,Aktuel værdi
Venøvej 22A4652 Hårlev,rlev,746.125,11-10-2016,Fam. Salg,6.908,4,Rækkehus,108,2007,,Aktuel værdi
Maglehøjvej 94652 Hårlev,rlev,625.000,11-10-2016,Alm. Salg,3.698,5,Villa,169,1910,-10 %,Aktuel værdi
Dalen 84652 Hårlev,rlev,1.785.000,02-10-2016,Alm. Salg,9.916,5,Villa,180,1970,-5 %,Aktuel værdi
Bygaden 114652 Hårlev,rlev,185.000,29-09-2016,Alm. Salg,3.083,2,Villa,60,1877,0 %,Aktuel værdi
Søndergade 134652 Hårlev,rlev,1.050.000,29-09-2016,Alm. Salg,12.209,4,Villa,86,1948,-5 %,Aktuel værdi
Hovedgaden 634652 Hårlev,rlev,1.937.000,27-09-2016,Alm. Salg,14.900,5,Villa,130,1945,-2 %,Aktuel værdi
Granvej 34652 Hårlev,rlev,650.000,23-09-2016,Alm. Salg,10.833,2,Villa,60,1867,0 %,Aktuel værdi
Søndergade 74652 Hårlev,rlev,682.000,09-09-2016,Auktion,8.023,3,Villa,85,1915,-24 %,Aktuel værdi
Himlingøje Bygade 334652 Hårlev,rlev,600.000,08-09-2016,Alm. Salg,4.379,4,Villa,137,1956,-33 %,Aktuel værdi
Præstemarksvej 14652 Hårlev,rlev,1.380.000,01-09-2016,Alm. Salg,8.625,6,Villa,160,1920,-5 %,Aktuel værdi
Dalen 294652 Hårlev,rlev,835.000,01-09-2016,Alm. Salg,7.198,4,Villa,116,1969,-12 %,Aktuel værdi
Tingvej 34652 Hårlev,rlev,3.500.000,30-08-2016,Alm. Salg,27.343,5,Stuehus,128,1860,,
Broager 14652 Hårlev,rlev,1.400.000,30-08-2016,Alm. Salg,10.144,4,Villa,138,1977,,Aktuel værdi
Folehaven 34652 Hårlev,rlev,2.405.320,26-08-2016,Alm. Salg,13.903,5,Stuehus,173,1864,,
