address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Marienholtvej 68550 Ryomgård,gård,515.000,11-04-2017,Alm. Salg,7.803,3,Sommerhus,66,1964,,Aktuel værdi
Marienholtvej 88550 Ryomgård,gård,9.925.000,04-04-2017,Alm. Salg,64.448,5,Stuehus,154,1800,,
Tjerrildvej 288550 Ryomgård,gård,1.494.000,29-03-2017,Alm. Salg,8.788,6,Stuehus,170,1975,,
Poppelvej 628550 Ryomgård,gård,1.315.000,28-03-2017,Alm. Salg,9.528,4,Villa,138,1975,-3 %,Aktuel værdi
Storegade 1018550 Ryomgård,gård,600.000,28-03-2017,Alm. Salg,7.500,3,Villa,80,1939,,Aktuel værdi
Thorsagervej 98550 Ryomgård,gård,282.348,16-03-2017,Andet,2.823,5,Villa,100,1873,,Aktuel værdi
Brunmosevej 328550 Ryomgård,gård,1.310.000,13-03-2017,Alm. Salg,6.931,5,Stuehus,189,1941,,
Nordlyvej 268550 Ryomgård,gård,1.760.000,08-03-2017,Alm. Salg,8.461,7,Villa,208,1976,-2 %,Aktuel værdi
Perlevej 168550 Ryomgård,gård,1.164.000,06-03-2017,Fam. Salg,6.613,4,Villa,176,1968,,Aktuel værdi
Nordlyvej 168550 Ryomgård,gård,1.350.000,03-03-2017,Alm. Salg,9.121,4,Villa,148,1970,-3 %,Aktuel værdi
Skovbrynet 58550 Ryomgård,gård,885.000,20-02-2017,Alm. Salg,6.704,4,Villa,132,1965,-11 %,Aktuel værdi
Lærkevej 178550 Ryomgård,gård,770.000,16-02-2017,Alm. Salg,9.058,4,Villa,85,1958,-12 %,Aktuel værdi
P. Vejsgaardsvænget 28550 Ryomgård,gård,1.042.178,08-02-2017,Fam. Salg,5.989,5,Villa,174,2007,,Aktuel værdi
Astrupvej 248550 Ryomgård,gård,1.100.000,03-02-2017,Alm. Salg,8.730,5,Villa,126,1778,-12 %,Aktuel værdi
Tjørnevej 78550 Ryomgård,gård,714.000,02-02-2017,Fam. Salg,7.360,3,Villa,97,1987,,Aktuel værdi
Kastrupvej 168550 Ryomgård,gård,2.850.000,31-01-2017,Alm. Salg,13.970,7,Villa,204,1900,,Aktuel værdi
Skovvej 258550 Ryomgård,gård,465.000,17-01-2017,Alm. Salg,3.907,4,Villa,119,1931,-15 %,Aktuel værdi
Nimtoftevej 58550 Ryomgård,gård,1.200.000,17-01-2017,Alm. Salg,8.633,5,Villa,139,1928,-7 %,Aktuel værdi
Skyttebakken 208550 Ryomgård,gård,1.350.000,11-01-2017,Alm. Salg,10.227,6,Villa,132,1930,0 %,Aktuel værdi
Skovvej 148550 Ryomgård,gård,650.000,04-01-2017,Alm. Salg,8.441,3,Villa,77,1958,,Aktuel værdi
Bøjstrupvej 238550 Ryomgård,gård,1.307.500,03-01-2017,Fam. Salg,5.493,11,Villa,238,1902,,Aktuel værdi
Margrethelundvej 18550 Ryomgård,gård,1.100.000,16-12-2016,Alm. Salg,7.236,5,Stuehus,152,1904,-14 %,
Nordlyvej 388550 Ryomgård,gård,1.575.000,12-12-2016,Alm. Salg,11.250,5,Villa,140,1975,-1 %,Aktuel værdi
Ringsøvej 498550 Ryomgård,gård,1.498.000,06-12-2016,Alm. Salg,7.133,7,Villa,210,1870,0 %,Aktuel værdi
Esmarcksvej 178550 Ryomgård,gård,1.215.000,30-11-2016,Alm. Salg,10.041,4,Villa,121,1986,-6 %,Aktuel værdi
Tværvej 68550 Ryomgård,gård,750.000,22-11-2016,Fam. Salg,6.818,3,Villa,110,1953,,Aktuel værdi
Bøjstrupvej 98550 Ryomgård,gård,1.997.500,22-11-2016,Fam. Salg,15.853,4,Stuehus,126,1987,,
P. Vejsgaardsvænget 258550 Ryomgård,gård,3.700.000,15-11-2016,Alm. Salg,13.120,7,Villa,282,2008,-3 %,Aktuel værdi
Vestergade 798550 Ryomgård,gård,1.670.000,14-11-2016,Alm. Salg,8.564,5,Villa,195,1948,-1 %,Aktuel værdi
Storegade 528550 Ryomgård,gård,420.000,31-10-2016,Alm. Salg,3.000,5,Villa,140,1894,-16 %,Aktuel værdi
Nordlyvej 318550 Ryomgård,gård,1.175.000,19-10-2016,Alm. Salg,8.392,5,Villa,140,1974,-6 %,Aktuel værdi
Bøgevej 38550 Ryomgård,gård,600.000,01-10-2016,Alm. Salg,4.081,5,Villa,147,1977,,Aktuel værdi
Klemstrupvej 28550 Ryomgård,gård,1.225.000,27-09-2016,Alm. Salg,7.291,5,Villa,168,1850,-2 %,Aktuel værdi
Lærkevej 188550 Ryomgård,gård,725.000,20-09-2016,Alm. Salg,6.590,5,Villa,110,1957,-3 %,Aktuel værdi
Hasselvej 1A8550 Ryomgård,gård,1.375.000,16-09-2016,Alm. Salg,9.482,5,Villa,145,1977,-4 %,Aktuel værdi
Solbakkevej 78550 Ryomgård,gård,1.250.000,13-09-2016,Alm. Salg,8.064,6,Villa,155,1957,-7 %,Aktuel værdi
Skolevej 78550 Ryomgård,gård,290.000,10-09-2016,Alm. Salg,2.396,4,Villa,121,1971,,Aktuel værdi
Nordlyvej 368550 Ryomgård,gård,1.475.000,09-09-2016,Alm. Salg,12.090,4,Villa,122,1977,0 %,Aktuel værdi
Korupskovvej 118550 Ryomgård,gård,89.999,06-09-2016,Alm. Salg,918,4,Stuehus,98,1875,,
Skolevej 128550 Ryomgård,gård,475.000,25-08-2016,Alm. Salg,2.794,6,Villa,170,1967,-39 %,Aktuel værdi
Vibevej 15B8550 Ryomgård,gård,1.500.000,14-08-2016,Alm. Salg,11.363,7,Villa,132,1966,,Aktuel værdi
Storegade 478550 Ryomgård,gård,332.048,10-08-2016,Fam. Salg,2.459,2,Villa,135,1988,,Aktuel værdi
Jernbanegade 158550 Ryomgård,gård,1.800.000,03-08-2016,Alm. Salg,27.692,6,Detailhandel,65,1898,,Aktuel værdi
Skovbrynet 28550 Ryomgård,gård,650.000,02-08-2016,Alm. Salg,3.333,6,Villa,195,1945,-16 %,Aktuel værdi
Storegade 1218550 Ryomgård,gård,575.000,22-07-2016,Alm. Salg,4.563,4,Villa,126,1956,-8 %,Aktuel værdi
Kastanievej 28550 Ryomgård,gård,1.220.000,19-07-2016,Alm. Salg,8.531,4,Villa,143,1973,-2 %,Aktuel værdi
Axel Munchsvej 268550 Ryomgård,gård,1.280.000,15-07-2016,Alm. Salg,11.130,4,Villa,115,1987,-1 %,Aktuel værdi
Nimtoftevej 108550 Ryomgård,gård,551.875,13-07-2016,Auktion,3.284,3,Villa,168,1915,-29 %,Aktuel værdi
Askevej 78550 Ryomgård,gård,1.300.000,01-07-2016,Alm. Salg,9.558,4,Villa,136,1972,-4 %,Aktuel værdi
Storegade 578550 Ryomgård,gård,300.000,30-06-2016,Alm. Salg,1.578,6,Stuehus,190,1921,-70 %,
Skovvej 468550 Ryomgård,gård,1.550.000,27-06-2016,Alm. Salg,12.809,5,Villa,121,1954,-1 %,Aktuel værdi
Tjerrildvej 188550 Ryomgård,gård,2.405.000,22-06-2016,Alm. Salg,17.947,5,Villa,134,1957,-4 %,Aktuel værdi
Skovtoften 968550 Ryomgård,gård,2.150.000,20-06-2016,Alm. Salg,15.357,5,Villa,140,2007,-6 %,Aktuel værdi
Astrupvej 58550 Ryomgård,gård,930.000,10-06-2016,Alm. Salg,9.687,4,Villa,96,1964,-7 %,Aktuel værdi
Pilevej 28550 Ryomgård,gård,493.097,31-05-2016,Andet,4.109,4,Villa,120,1973,,Aktuel værdi
Vibevej 15A8550 Ryomgård,gård,1.395.000,31-05-2016,Alm. Salg,6.518,5,Villa,214,1964,-7 %,Aktuel værdi
Marienhoffvej 268550 Ryomgård,gård,637.680,15-05-2016,Fam. Salg,3.095,6,Villa,206,1926,-72 %,Aktuel værdi
Alvejen 48550 Ryomgård,gård,2.365.000,11-05-2016,Alm. Salg,7.276,7,Villa,325,1860,-1 %,Aktuel værdi
Skovtoften 548550 Ryomgård,gård,2.200.000,04-05-2016,Alm. Salg,8.429,5,Villa,261,2007,-4 %,Aktuel værdi
Axel Munchsvej 398550 Ryomgård,gård,1.298.000,04-05-2016,Alm. Salg,8.770,5,Villa,148,1980,0 %,Aktuel værdi
Bøjstrupvej 258550 Ryomgård,gård,925.000,27-04-2016,Alm. Salg,6.166,4,Villa,150,1770,-7 %,Aktuel værdi
Søparken 28550 Ryomgård,gård,2.120.000,21-04-2016,Alm. Salg,14.722,6,Villa,144,2013,-1 %,Aktuel værdi
Skyttebakken 68550 Ryomgård,gård,307.500,17-04-2016,Alm. Salg,3.137,3,Villa,98,1954,,Aktuel værdi
Ringdalsvej 48550 Ryomgård,gård,1.625.000,11-04-2016,Alm. Salg,7.096,8,Villa,229,1900,,Aktuel værdi
Nørregade 118550 Ryomgård,gård,1.800.000,06-04-2016,Alm. Salg,11.842,3,Villa,152,1960,,Aktuel værdi
Tværvej 18550 Ryomgård,gård,1.247.959,30-03-2016,Alm. Salg,7.011,4,Villa,178,1949,,Aktuel værdi
Egevej 48550 Ryomgård,gård,772.552,30-03-2016,Auktion,4.131,5,Villa,187,1967,,Aktuel værdi
Axel Munchsvej 478550 Ryomgård,gård,1.275.000,09-03-2016,Alm. Salg,10.714,4,Villa,119,1983,-2 %,Aktuel værdi
Skolevej 268550 Ryomgård,gård,1.248.000,07-03-2016,Alm. Salg,10.064,4,Villa,124,1978,0 %,Aktuel værdi
Engparken 198550 Ryomgård,gård,111.800,07-03-2016,Fam. Salg,1.451,3,Rækkehus,77,2016,,Aktuel værdi
Engparken 218550 Ryomgård,gård,123.200,07-03-2016,Fam. Salg,1.559,3,Rækkehus,79,2016,,Aktuel værdi
Storegade 428550 Ryomgård,gård,390.000,01-03-2016,Fam. Salg,2.166,6,Stuehus,180,1921,,
Axel Munchsvej 118550 Ryomgård,gård,1.465.000,29-02-2016,Alm. Salg,8.517,5,Villa,172,1980,-2 %,Aktuel værdi
Skovvej 28550 Ryomgård,gård,1.000.000,18-02-2016,Alm. Salg,3.952,6,Villa,253,1946,-5 %,Aktuel værdi
Axel Munchsvej 198550 Ryomgård,gård,1.648.000,08-02-2016,Alm. Salg,10.986,5,Villa,150,1986,-3 %,Aktuel værdi
Jernbanegade 18550 Ryomgård,gård,535.000,27-01-2016,Alm. Salg,4.863,4,Villa,110,1903,-11 %,Aktuel værdi
Skovbakken 238550 Ryomgård,gård,1.645.000,07-01-2016,Alm. Salg,9.454,5,Villa,174,1978,0 %,Aktuel værdi
Skyttebakken 128550 Ryomgård,gård,453.000,06-01-2016,Fam. Salg,2.980,4,Villa,152,1964,,Aktuel værdi
Marienholtvej 78550 Ryomgård,gård,1.900.000,06-01-2016,Auktion,5.555,6,Villa,342,1910,-24 %,Aktuel værdi
Lærkevej 58550 Ryomgård,gård,1.773.000,18-12-2015,Alm. Salg,12.398,4,Villa,143,1954,-1 %,Aktuel værdi
P. Vejsgaardsvænget 158550 Ryomgård,gård,402.400,18-12-2015,Alm. Salg,2.438,5,Villa,165,2017,,Aktuel værdi
Skovvej 358550 Ryomgård,gård,3.376.000,11-12-2015,Andet,48.228,3,Villa,70,1953,,Aktuel værdi
Vestergade 17B8550 Ryomgård,gård,3.376.000,11-12-2015,Andet,29.103,4,Lejlighed,116,1930,,Aktuel værdi
Vestergade 418550 Ryomgård,gård,3.376.000,11-12-2015,Andet,38.804,2,Villa,87,1939,,Aktuel værdi
Park Alle 138550 Ryomgård,gård,3.376.000,11-12-2015,Andet,49.647,3,Villa,68,1946,,Aktuel værdi
Skovvej 98550 Ryomgård,gård,1.075.000,07-12-2015,Alm. Salg,8.811,5,Villa,122,1934,-7 %,Aktuel værdi
Thorsagervej 148550 Ryomgård,gård,2.300.000,07-11-2015,Alm. Salg,13.450,5,Villa,171,1960,,Aktuel værdi
Platanvej 38550 Ryomgård,gård,1.200.000,27-10-2015,Alm. Salg,8.571,4,Villa,140,1967,,Aktuel værdi
Axel Munchsvej 298550 Ryomgård,gård,1.500.000,15-10-2015,Alm. Salg,10.416,5,Villa,144,1981,-2 %,Aktuel værdi
Jernbanegade 38550 Ryomgård,gård,795.000,13-10-2015,Alm. Salg,6.625,4,Villa,120,1903,0 %,Aktuel værdi
P. Vejsgaardsvænget 368550 Ryomgård,gård,376.000,03-10-2015,Alm. Salg,3.032,5,Villa,124,2016,,Aktuel værdi
Storegade 358550 Ryomgård,gård,290.843,31-07-2015,Alm. Salg,1.840,4,Villa,158,1949,,Aktuel værdi
