address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
"Skovbakken 9, ST. 68766 Nørre Snede",nede,475.000,27-04-2017,Alm. Salg,5.163,3,Lejlighed,92,1949,,
"Skovbakken 9, 2. 188766 Nørre Snede",nede,525.000,18-04-2017,Alm. Salg,5.048,3,Lejlighed,104,1949,,
"Skovbakken 9, ST. 98766 Nørre Snede",nede,450.000,05-04-2017,Alm. Salg,5.056,3,Lejlighed,89,1949,,
Silkeborgvej 278766 Nørre Snede,nede,200.000,24-03-2017,Alm. Salg,1.333,5,Villa,150,1965,-32 %,Aktuel værdi
Svinget 108766 Nørre Snede,nede,650.000,16-03-2017,Alm. Salg,5.963,4,Villa,109,1959,-18 %,Aktuel værdi
Anlægsvej 168766 Nørre Snede,nede,575.000,06-03-2017,Alm. Salg,5.867,3,Villa,98,1964,-11 %,Aktuel værdi
Skovdalen 138766 Nørre Snede,nede,200.000,28-02-2017,Alm. Salg,2.857,2,Villa,70,2011,,Aktuel værdi
Lindbjerg Alle 158766 Nørre Snede,nede,616.500,14-02-2017,Alm. Salg,4.110,5,Villa,150,1974,,Aktuel værdi
Viborgvej 508766 Nørre Snede,nede,1.500.000,10-02-2017,Fam. Salg,6.355,5,Stuehus,236,2013,,
Rørbækvej 38766 Nørre Snede,nede,350.000,31-01-2017,Alm. Salg,3.804,4,Villa,92,1905,,Aktuel værdi
Brandevej 98766 Nørre Snede,nede,1.600.000,27-01-2017,Alm. Salg,19.753,4,Stuehus,81,1882,-14 %,
Liljevej 18766 Nørre Snede,nede,338.654,24-01-2017,Alm. Salg,2.798,4,Villa,121,1969,,Aktuel værdi
Skovbakken 138766 Nørre Snede,nede,592.000,23-01-2017,Fam. Salg,3.723,6,Villa,159,1953,,Aktuel værdi
Silkeborgvej 148766 Nørre Snede,nede,239.350,16-01-2017,Alm. Salg,1.083,5,Stuehus,221,1942,-87 %,
Godthåbvej 68766 Nørre Snede,nede,725.964,14-01-2017,Andet,7.890,4,Villa,92,1920,,Aktuel værdi
Kildebakken 198766 Nørre Snede,nede,939.500,13-01-2017,Fam. Salg,4.970,5,Villa,189,2006,,Aktuel værdi
Vibevej 68766 Nørre Snede,nede,785.000,09-01-2017,Alm. Salg,5.607,4,Villa,140,1965,-12 %,Aktuel værdi
Velgårdevej 88766 Nørre Snede,nede,525.000,12-12-2016,Alm. Salg,6.907,3,Villa,76,1966,-12 %,Aktuel værdi
Kildebakken 248766 Nørre Snede,nede,1.595.000,08-12-2016,Alm. Salg,11.727,4,Villa,136,1997,-6 %,Aktuel værdi
Silkeborgvej 68766 Nørre Snede,nede,1.360.000,04-12-2016,Fam. Salg,8.343,4,Stuehus,163,1979,,
Rørbækvej 268766 Nørre Snede,nede,5.375.000,04-12-2016,Alm. Salg,42.658,4,Stuehus,126,1920,,
Lindbjerg Alle 148766 Nørre Snede,nede,625.000,01-12-2016,Alm. Salg,4.139,4,Villa,151,1973,-24 %,Aktuel værdi
Engholmvej 208766 Nørre Snede,nede,550.000,29-11-2016,Alm. Salg,4.583,3,Villa,120,1969,-26 %,Aktuel værdi
Ørnevej 148766 Nørre Snede,nede,850.000,27-11-2016,Fam. Salg,4.670,7,Villa,182,1964,-26 %,Aktuel værdi
Højtoftegade 168766 Nørre Snede,nede,1.200.000,22-11-2016,Alm. Salg,5.607,5,Villa,214,1963,-7 %,Aktuel værdi
Horsensvej 68766 Nørre Snede,nede,2.300.000,04-11-2016,Alm. Salg,17.829,6,Villa,129,1927,,Aktuel værdi
Godthåbvej 48766 Nørre Snede,nede,205.964,30-10-2016,Fam. Salg,858,5,Stuehus,240,1924,,
Viborgvej 548766 Nørre Snede,nede,913.933,10-10-2016,Andet,3.808,6,Stuehus,240,1937,,
Kejlstrupvej 38766 Nørre Snede,nede,1.740.000,30-09-2016,Alm. Salg,5.704,10,Villa,305,1919,-6 %,Aktuel værdi
Krondalvej 158766 Nørre Snede,nede,220.000,16-09-2016,Alm. Salg,1.692,3,Villa,130,1910,-44 %,Aktuel værdi
Valmuevej 148766 Nørre Snede,nede,737.500,06-09-2016,Alm. Salg,4.416,7,Villa,167,1970,-8 %,Aktuel værdi
Anlægsvej 48766 Nørre Snede,nede,1.110.000,05-09-2016,Alm. Salg,10.882,4,Villa,102,1957,-3 %,Aktuel værdi
Lindbjerg Alle 188766 Nørre Snede,nede,1.000.000,25-08-2016,Alm. Salg,5.464,6,Villa,183,1973,-16 %,Aktuel værdi
Ege Alle 358766 Nørre Snede,nede,880.000,12-08-2016,Auktion,4.680,6,Villa,188,1973,-20 %,Aktuel værdi
Teglværksvej 658766 Nørre Snede,nede,53.924,30-06-2016,Alm. Salg,188,9,Stuehus,286,1937,,
Højtoftegade 48766 Nørre Snede,nede,745.000,20-06-2016,Alm. Salg,6.711,4,Villa,111,1963,-6 %,Aktuel værdi
Kirkevej 168766 Nørre Snede,nede,2.200.000,08-06-2016,Alm. Salg,11.167,5,Stuehus,197,1934,-10 %,
