address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Snedstedvej 1107752 Snedsted,sted,421.564,10-05-2017,Alm. Salg,1.640,6,Villa,257,1913,,Aktuel værdi
Gyrupvej 37752 Snedsted,sted,312.000,08-05-2017,Alm. Salg,2.052,4,Villa,152,1945,,Aktuel værdi
Enehøjvej 237752 Snedsted,sted,1.675.000,10-04-2017,Alm. Salg,11.317,5,Villa,148,2008,0 %,Aktuel værdi
Årupmøllevej 47752 Snedsted,sted,1.675.000,10-04-2017,Alm. Salg,10.468,7,Villa,160,2003,,Aktuel værdi
Legindvej 147752 Snedsted,sted,75.000,06-04-2017,Alm. Salg,480,5,Villa,156,1926,,Aktuel værdi
Biblioteksvej 67752 Snedsted,sted,442.500,04-04-2017,Alm. Salg,3.253,4,Villa,136,1977,,Aktuel værdi
Tinggårdsvej 67752 Snedsted,sted,37.440.000,31-03-2017,Alm. Salg,281.503,5,Stuehus,133,1923,,
Skyumbjergevej 77752 Snedsted,sted,37.440.000,31-03-2017,Alm. Salg,128.219,7,Stuehus,292,1927,,
Vangsgade 327752 Snedsted,sted,30.000,24-03-2017,Alm. Salg,288,3,Villa,104,1942,,Aktuel værdi
Nyvangsvej 17752 Snedsted,sted,1.400.000,23-03-2017,Alm. Salg,5.343,7,Villa,262,1940,-3 %,Aktuel værdi
Buen 477752 Snedsted,sted,10.157.676,22-03-2017,Alm. Salg,33.746,9,Stuehus,301,1912,,
Irupvej 87752 Snedsted,sted,550.000,15-03-2017,Alm. Salg,2.631,6,Villa,209,1917,-8 %,Aktuel værdi
Niels Juels Vej 277752 Snedsted,sted,1.375.000,13-03-2017,Alm. Salg,9.105,7,Sommerhus,151,2008,,Aktuel værdi
Kærshøjvej 67752 Snedsted,sted,525.000,22-02-2017,Andet,3.000,4,Villa,175,1852,,Aktuel værdi
Atriumvej 107752 Snedsted,sted,275.000,15-02-2017,Alm. Salg,4.230,2,Rækkehus,65,1977,,Aktuel værdi
Vestervigvej 1927752 Snedsted,sted,785.000,15-02-2017,Alm. Salg,7.268,4,Stuehus,108,1906,-21 %,
Limfjordsgade 27752 Snedsted,sted,585.000,15-02-2017,Alm. Salg,4.570,4,Villa,128,1964,,Aktuel værdi
Bjergvej 47752 Snedsted,sted,425.000,09-02-2017,Alm. Salg,4.670,5,Sommerhus,91,1938,,Aktuel værdi
Vangsgade 57752 Snedsted,sted,50.000,06-02-2017,Alm. Salg,390,6,Villa,128,1917,-73 %,Aktuel værdi
Oddesundvej 1617752 Snedsted,sted,250.000,06-02-2017,Alm. Salg,1.524,7,Villa,164,1915,-37 %,Aktuel værdi
Hørstedvej 687752 Snedsted,sted,90.000,03-02-2017,Alm. Salg,900,4,Villa,100,1955,,Aktuel værdi
Årup Byvej 397752 Snedsted,sted,795.000,31-01-2017,Alm. Salg,3.975,8,Stuehus,200,1856,,
Møgelvej 457752 Snedsted,sted,550.000,31-01-2017,Alm. Salg,3.716,6,Villa,148,1929,-8 %,Aktuel værdi
Stenbjergvej 257752 Snedsted,sted,1.373.000,16-01-2017,Alm. Salg,6.298,8,Stuehus,218,1919,,
Nyhåbsvej 147752 Snedsted,sted,143.115,06-01-2017,Andet,867,5,Rækkehus,165,1910,,Aktuel værdi
Strandgårdsvej 1B7752 Snedsted,sted,382.500,04-01-2017,Fam. Salg,2.619,5,Villa,146,1890,,Aktuel værdi
Sømærkevej 247752 Snedsted,sted,500.000,28-12-2016,Alm. Salg,3.571,4,Villa,140,1962,-28 %,Aktuel værdi
Meldbjergvej 27752 Snedsted,sted,643.500,26-12-2016,Alm. Salg,5.362,5,Villa,120,1918,,Aktuel værdi
