address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Carl Günthers Vej 288700 Horsens,sens,900.000,24-05-2017,Alm. Salg,5.389,4,Villa,167,2002,,Aktuel værdi
Nansensvej 798700 Horsens,sens,1.190.000,19-05-2017,Fam. Salg,7.212,5,Villa,165,1969,,Aktuel værdi
Dahliavej 168700 Horsens,sens,1.997.000,11-05-2017,Alm. Salg,11.033,6,Villa,181,2017,,Aktuel værdi
Bjerrevej 428700 Horsens,sens,1.675.000,09-05-2017,Alm. Salg,11.964,5,Villa,140,1928,-1 %,Aktuel værdi
Vinten Skovvej 708700 Horsens,sens,30.000,08-05-2017,Alm. Salg,200,5,Villa,150,1872,,Aktuel værdi
Gl Egebjergvej 238700 Horsens,sens,576.200,05-05-2017,Alm. Salg,4.332,5,Villa,133,1770,,Aktuel værdi
Nordre Molgervej 108700 Horsens,sens,1.095.000,05-05-2017,Alm. Salg,4.823,5,Villa,227,1928,0 %,Aktuel værdi
Centerparken 578700 Horsens,sens,1.270.000,05-05-2017,Alm. Salg,17.887,3,Rækkehus,71,1984,-2 %,Aktuel værdi
"Sønderbrogade 15B, 1. TH8700 Horsens",sens,2.450.000,05-05-2017,Alm. Salg,54.444,2,Lejlighed,45,1887,,Aktuel værdi
Gl Egebjergvej 118700 Horsens,sens,752.960,05-05-2017,Alm. Salg,6.845,4,Stuehus,110,1877,,
Egebjergvej 2188700 Horsens,sens,457.330,05-05-2017,Alm. Salg,4.619,5,Villa,99,1877,,Aktuel værdi
Ny Havnegade 38700 Horsens,sens,1.570.730,04-05-2017,Fam. Salg,14.818,4,Rækkehus,106,1898,,Aktuel værdi
Pilegade 158700 Horsens,sens,2.300.000,04-05-2017,Fam. Salg,15.333,5,Villa,150,2015,,Aktuel værdi
Frydsvej 38700 Horsens,sens,750.000,02-05-2017,Alm. Salg,5.281,4,Villa,142,1987,,Aktuel værdi
Brombærhegnet 308700 Horsens,sens,1.062.500,30-04-2017,Andet,6.640,5,Villa,160,2015,-61 %,Aktuel værdi
Fjordparken 3788700 Horsens,sens,1.300.000,28-04-2017,Alm. Salg,12.037,4,Villa,108,1974,,Aktuel værdi
Askeholm 498700 Horsens,sens,900.000,27-04-2017,Fam. Salg,5.142,4,Villa,175,1995,,Aktuel værdi
Nylandsalle 198700 Horsens,sens,2.500.000,24-04-2017,Alm. Salg,24.509,3,Villa,102,1929,,Aktuel værdi
Sundbakken 4H8700 Horsens,sens,1.300.000,24-04-2017,Andet,12.264,5,Rækkehus,106,1980,-13 %,Aktuel værdi
Idrætsvej 278700 Horsens,sens,1.350.000,21-04-2017,Alm. Salg,12.053,3,Villa,112,1933,,Aktuel værdi
Frederiksgade 13G8700 Horsens,sens,1.050.000,20-04-2017,Alm. Salg,14.383,3,Rækkehus,73,1983,-4 %,Aktuel værdi
Knudsgade 38700 Horsens,sens,2.490.000,18-04-2017,Alm. Salg,12.968,5,Villa,192,1926,,Aktuel værdi
Humleballe 628700 Horsens,sens,1.795.000,18-04-2017,Alm. Salg,11.887,5,Villa,151,1998,0 %,Aktuel værdi
Silkeborgvej 1688700 Horsens,sens,1.595.000,13-04-2017,Alm. Salg,13.403,4,Villa,119,1946,-3 %,Aktuel værdi
Solvej 98700 Horsens,sens,550.000,13-04-2017,Alm. Salg,8.333,3,Villa,66,1952,-8 %,Aktuel værdi
Fjordparken 298700 Horsens,sens,1.270.000,12-04-2017,Alm. Salg,12.959,4,Villa,98,1976,-2 %,Aktuel værdi
Primulavej 328700 Horsens,sens,1.695.000,12-04-2017,Alm. Salg,13.560,5,Villa,125,1972,-5 %,Aktuel værdi
Tyrstedvej 178700 Horsens,sens,1.250.000,12-04-2017,Alm. Salg,9.615,4,Villa,130,1971,-10 %,Aktuel værdi
"Bjerregade 20, 28700 Horsens",sens,650.000,11-04-2017,Fam. Salg,7.303,3,Lejlighed,89,1933,,Aktuel værdi
"Emil Møllers Gade 6, 2. TV8700 Horsens",sens,775.000,11-04-2017,Alm. Salg,13.135,2,Lejlighed,59,1933,0 %,Aktuel værdi
Gl Næssevej 218700 Horsens,sens,2.095.000,07-04-2017,Alm. Salg,16.367,5,Villa,128,1964,0 %,Aktuel værdi
Hovmarksvej 24A8700 Horsens,sens,1.825.000,06-04-2017,Alm. Salg,15.466,5,Rækkehus,118,1979,2 %,Aktuel værdi
Skolesvinget 218700 Horsens,sens,1.315.000,06-04-2017,Alm. Salg,11.637,4,Villa,113,1965,-4 %,Aktuel værdi
Bakkegårdsvej 88700 Horsens,sens,775.000,05-04-2017,Alm. Salg,8.516,4,Villa,91,1957,-13 %,Aktuel værdi
Spedalsø 398700 Horsens,sens,975.000,05-04-2017,Alm. Salg,7.386,4,Villa,132,1870,-8 %,Aktuel værdi
Obovej 198700 Horsens,sens,2.095.000,04-04-2017,Alm. Salg,13.012,5,Villa,161,1970,-2 %,Aktuel værdi
Carl Günthers Vej 108700 Horsens,sens,350.000,04-04-2017,Alm. Salg,2.500,5,Villa,140,1955,,Aktuel værdi
Nordrevej 528700 Horsens,sens,2.800.000,04-04-2017,Alm. Salg,18.181,6,Stuehus,154,1927,-30 %,
Fjordparken 2068700 Horsens,sens,834.627,04-04-2017,Andet,6.520,4,Villa,128,1986,,Aktuel værdi
Carl Johans Gade 98700 Horsens,sens,3.050.000,03-04-2017,Alm. Salg,20.198,5,Villa,151,1927,-7 %,Aktuel værdi
Østergade 1268700 Horsens,sens,2.195.000,03-04-2017,Alm. Salg,16.884,4,Villa,130,1919,0 %,Aktuel værdi
Bygaden 1008700 Horsens,sens,1.190.000,01-04-2017,Alm. Salg,4.979,8,Villa,239,1914,,Aktuel værdi
Bøghsgade 698700 Horsens,sens,1.100.000,31-03-2017,Alm. Salg,10.679,4,Villa,103,1962,-12 %,Aktuel værdi
Silkeborgvej 3498700 Horsens,sens,1.562.500,31-03-2017,Alm. Salg,6.483,7,Stuehus,241,1936,,
Ydunsvej 48700 Horsens,sens,600.000,30-03-2017,Alm. Salg,9.677,2,Villa,62,1952,-72 %,Aktuel værdi
Kildegade 34A8700 Horsens,sens,1.850.000,30-03-2017,Alm. Salg,15.811,4,Rækkehus,117,1920,0 %,Aktuel værdi
Stensballevej 28700 Horsens,sens,1.345.000,30-03-2017,Alm. Salg,4.890,6,Villa,275,1934,-4 %,Aktuel værdi
Møllebæk 688700 Horsens,sens,1.475.000,30-03-2017,Alm. Salg,9.833,4,Villa,150,1972,,Aktuel værdi
Højvangen 648700 Horsens,sens,1.490.000,29-03-2017,Alm. Salg,8.514,6,Villa,175,1973,-4 %,Aktuel værdi
Geneesgade 10B8700 Horsens,sens,3.400.000,28-03-2017,Alm. Salg,19.428,6,Villa,175,1999,-3 %,Aktuel værdi
H C Andersens Gade 168700 Horsens,sens,1.875.000,28-03-2017,Alm. Salg,16.741,4,Villa,112,1939,-3 %,Aktuel værdi
Vintenvej 18700 Horsens,sens,1.300.000,28-03-2017,Alm. Salg,7.647,7,Stuehus,170,1929,,
Østerhåbsvej 768700 Horsens,sens,1.075.000,27-03-2017,Alm. Salg,8.600,4,Villa,125,1973,-2 %,Aktuel værdi
Fjordparken 1988700 Horsens,sens,1.430.000,24-03-2017,Alm. Salg,15.376,4,Villa,93,1980,,Aktuel værdi
Erantisvej 98700 Horsens,sens,3.800.000,24-03-2017,Alm. Salg,16.521,6,Villa,230,2005,-1 %,Aktuel værdi
Gersdorffsgade 68700 Horsens,sens,900.000,24-03-2017,Alm. Salg,4.838,7,Rækkehus,186,1894,,Aktuel værdi
Dagnæsparken 448700 Horsens,sens,2.350.000,23-03-2017,Alm. Salg,14.596,7,Villa,161,1996,-4 %,Aktuel værdi
Sølundsgade 128700 Horsens,sens,1.330.000,23-03-2017,Andet,10.472,5,Villa,127,1946,,Aktuel værdi
"Frederiksgade 33A, 1. 28700 Horsens",sens,1.215.000,22-03-2017,Alm. Salg,13.064,4,Lejlighed,93,2009,-6 %,Aktuel værdi
Kastanjealle 68700 Horsens,sens,4.240.000,22-03-2017,Alm. Salg,18.042,7,Villa,235,2009,-1 %,Aktuel værdi
Stadionsvej 108700 Horsens,sens,1.150.000,21-03-2017,Alm. Salg,5.721,5,Villa,201,1952,-20 %,Aktuel værdi
Solsikkevej 118700 Horsens,sens,1.295.000,21-03-2017,Alm. Salg,13.489,3,Rækkehus,96,1971,,Aktuel værdi
Ørnstrupvej 318700 Horsens,sens,1.137.500,21-03-2017,Alm. Salg,9.323,5,Villa,122,1964,-5 %,Aktuel værdi
Skovgårdsvej 188700 Horsens,sens,1.950.000,20-03-2017,Alm. Salg,10.156,7,Villa,192,1969,-2 %,Aktuel værdi
