address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Klarlunden 489510 Arden,rden,1.027.071,04-05-2017,Fam. Salg,6.757,4,Villa,152,2001,,Aktuel værdi
Torvegade 99510 Arden,rden,670.000,04-05-2017,Alm. Salg,4.926,3,Villa,136,1952,-10 %,Aktuel værdi
Storarden Byvej 69510 Arden,rden,300.000,20-04-2017,Alm. Salg,2.752,4,Villa,109,1963,-15 %,Aktuel værdi
Skørpingvej 189510 Arden,rden,361.335,18-04-2017,Fam. Salg,3.927,4,Villa,92,1924,,Aktuel værdi
Vildrosen 69510 Arden,rden,650.000,12-04-2017,Alm. Salg,8.666,3,Rækkehus,75,1982,,Aktuel værdi
Spættevej 49510 Arden,rden,1.045.000,21-03-2017,Alm. Salg,6.005,4,Villa,174,1971,-3 %,Aktuel værdi
Højmarken 119510 Arden,rden,479.505,15-03-2017,Alm. Salg,4.566,4,Villa,105,1976,,Aktuel værdi
Ringvejen 109510 Arden,rden,3.850.000,24-02-2017,Alm. Salg,12.962,7,Stuehus,297,1900,,
Bønfeltvej 299510 Arden,rden,2.200.000,10-02-2017,Alm. Salg,12.571,5,Villa,175,1967,2 %,Aktuel værdi
Thoruphedevej 179510 Arden,rden,532.000,03-02-2017,Alm. Salg,3.883,6,Villa,137,1900,,Aktuel værdi
Miehesgade 239510 Arden,rden,1.690.000,03-02-2017,Alm. Salg,11.901,4,Villa,142,1922,-3 %,Aktuel værdi
Birkevej 19510 Arden,rden,897.500,09-01-2017,Alm. Salg,4.958,5,Villa,181,1900,-51 %,Aktuel værdi
Terndrupvej 289510 Arden,rden,1.312.475,22-12-2016,Alm. Salg,5.335,4,Stuehus,246,1931,,
Bette Roldvej 239510 Arden,rden,995.000,16-12-2016,Alm. Salg,7.896,6,Villa,126,1941,0 %,Aktuel værdi
Brovej 209510 Arden,rden,560.000,14-12-2016,Alm. Salg,5.656,3,Rækkehus,99,1981,,Aktuel værdi
Brøndbjergvej 69510 Arden,rden,3.026.000,12-12-2016,Fam. Salg,25.216,5,Stuehus,120,1868,,
Villavej 39510 Arden,rden,295.000,11-12-2016,Alm. Salg,3.831,3,Villa,77,1948,-9 %,Aktuel værdi
Miehesgade 70C9510 Arden,rden,821.117,27-11-2016,Alm. Salg,6.127,4,Villa,134,1974,,Aktuel værdi
Himmerlandsgade 89510 Arden,rden,402.289,22-11-2016,Fam. Salg,4.104,4,Villa,98,1960,-55 %,Aktuel værdi
Hobrovej 169510 Arden,rden,350.000,02-11-2016,Alm. Salg,2.464,5,Villa,142,1943,-11 %,Aktuel værdi
Bækvej 89510 Arden,rden,558.091,29-10-2016,Alm. Salg,3.720,5,Villa,150,1957,,Aktuel værdi
Skørpingvej 179510 Arden,rden,380.000,21-10-2016,Alm. Salg,4.175,3,Villa,91,1927,,Aktuel værdi
Miehesgade 889510 Arden,rden,430.000,15-10-2016,Alm. Salg,5.180,3,Rækkehus,83,1986,-28 %,Aktuel værdi
Stenstruplundvej 19510 Arden,rden,1.797.500,14-10-2016,Alm. Salg,13.120,4,Stuehus,137,1916,0 %,
Vestergade 339510 Arden,rden,2.095.000,10-10-2016,Alm. Salg,8.248,9,Villa,254,1928,,Aktuel værdi
Lærkevej 39510 Arden,rden,1.645.000,08-10-2016,Alm. Salg,11.584,5,Villa,142,2010,0 %,Aktuel værdi
Tisted Skolevej 69510 Arden,rden,500.000,06-10-2016,Alm. Salg,2.906,4,Villa,172,1946,,Aktuel værdi
Kridtvejen 69510 Arden,rden,950.000,05-10-2016,Alm. Salg,6.333,5,Villa,150,1987,-13 %,Aktuel værdi
Mosevænget 29510 Arden,rden,2.000.000,27-09-2016,Alm. Salg,12.820,6,Villa,156,2004,-5 %,Aktuel værdi
Møllevej 19510 Arden,rden,1.900.000,23-09-2016,Alm. Salg,13.013,6,Villa,146,2003,-5 %,Aktuel værdi
Klarlunden 139510 Arden,rden,2.740.000,22-09-2016,Alm. Salg,14.497,5,Villa,189,2007,,Aktuel værdi
Lundgårdsvej 249510 Arden,rden,2.900.000,16-09-2016,Alm. Salg,11.600,7,Villa,250,2007,-3 %,Aktuel værdi
Vråvej 79510 Arden,rden,200.000,15-09-2016,Alm. Salg,2.380,2,Villa,84,1920,-32 %,Aktuel værdi
Østermarken 289510 Arden,rden,650.000,13-09-2016,Alm. Salg,5.603,4,Villa,116,1998,-7 %,Aktuel værdi
Miehesgade 319510 Arden,rden,1.475.000,10-09-2016,Alm. Salg,10.102,4,Villa,146,1972,-5 %,Aktuel værdi
Bluhmesgade 89510 Arden,rden,1.875.000,26-08-2016,Alm. Salg,9.057,5,Villa,207,1910,-6 %,Aktuel værdi
Myhlenbergvej 369510 Arden,rden,850.000,19-08-2016,Fam. Salg,6.159,4,Villa,138,1951,,Aktuel værdi
Myhlenbergvej 569510 Arden,rden,3.500.000,15-08-2016,Alm. Salg,6.835,9,Villa,512,1973,,Aktuel værdi
Engvangsvej 19510 Arden,rden,330.000,12-08-2016,Alm. Salg,3.882,4,Villa,85,1950,,Aktuel værdi
Myhlenbergvej 219510 Arden,rden,1.710.000,11-08-2016,Alm. Salg,9.941,7,Villa,172,1945,-5 %,Aktuel værdi
Østermarken 59510 Arden,rden,375.000,10-08-2016,Alm. Salg,2.929,4,Villa,128,1978,-15 %,Aktuel værdi
Hvarrevej 149510 Arden,rden,1.894.000,07-08-2016,Alm. Salg,11.619,7,Villa,163,1926,-3 %,Aktuel værdi
Spættevej 19510 Arden,rden,785.000,01-08-2016,Alm. Salg,6.541,4,Villa,120,1968,-8 %,Aktuel værdi
Hadsundvej 239510 Arden,rden,525.000,27-07-2016,Alm. Salg,4.166,5,Stuehus,126,1900,,
Bønfeltvej 179510 Arden,rden,775.000,18-07-2016,Alm. Salg,5.575,3,Villa,139,1935,-3 %,Aktuel værdi
Ardenvej 59510 Arden,rden,500.000,12-07-2016,Auktion,3.816,7,Villa,131,1959,,Aktuel værdi
Storardenvej 349510 Arden,rden,675.000,12-07-2016,Alm. Salg,4.354,5,Villa,155,1900,-9 %,Aktuel værdi
Skovvej 289510 Arden,rden,550.000,12-07-2016,Alm. Salg,4.014,5,Villa,137,1910,-15 %,Aktuel værdi
Myhlenbergvej 529510 Arden,rden,760.000,06-07-2016,Alm. Salg,5.352,5,Villa,142,1975,,Aktuel værdi
Nysumvej 1B9510 Arden,rden,1.150.000,05-07-2016,Alm. Salg,6.497,5,Villa,177,1910,-4 %,Aktuel værdi
Hobrovej 469510 Arden,rden,1.350.000,04-07-2016,Alm. Salg,9.642,3,Stuehus,140,1926,-3 %,
Gammelvej 69510 Arden,rden,675.000,01-07-2016,Alm. Salg,5.273,5,Villa,128,1985,-7 %,Aktuel værdi
Møldrupvej 539510 Arden,rden,750.000,23-06-2016,Alm. Salg,4.746,5,Stuehus,158,1910,,
Spangvad 119510 Arden,rden,289.000,22-06-2016,Fam. Salg,2.752,4,Villa,105,1964,,Aktuel værdi
Hvarrevej 179510 Arden,rden,2.525.000,14-06-2016,Alm. Salg,8.416,8,Villa,300,1897,-2 %,Aktuel værdi
Møldrupvej 529510 Arden,rden,795.000,10-06-2016,Alm. Salg,4.162,5,Villa,191,1982,0 %,Aktuel værdi
Møllevænget 69510 Arden,rden,865.000,09-06-2016,Alm. Salg,4.914,5,Villa,176,1975,-13 %,Aktuel værdi
Myhlenbergvej 359510 Arden,rden,1.410.000,30-05-2016,Alm. Salg,10.444,6,Villa,135,1986,-2 %,Aktuel værdi
Thoruphedevej 69510 Arden,rden,560.000,23-05-2016,Alm. Salg,4.375,5,Villa,128,1912,-6 %,Aktuel værdi
Hobrovej 259510 Arden,rden,300.000,19-05-2016,Alm. Salg,3.000,3,Stuehus,100,1921,,
Solbakken 29510 Arden,rden,500.000,12-05-2016,Alm. Salg,3.676,4,Villa,136,1979,-20 %,Aktuel værdi
Skovmarken 189510 Arden,rden,1.600.000,06-05-2016,Alm. Salg,8.938,6,Villa,179,1981,-6 %,Aktuel værdi
Nordmarken 279510 Arden,rden,1.027.037,05-05-2016,Fam. Salg,7.551,4,Villa,136,2008,,Aktuel værdi
Østergade 119510 Arden,rden,895.000,04-05-2016,Alm. Salg,4.589,5,Villa,195,1887,0 %,Aktuel værdi
Østermarken 29510 Arden,rden,550.000,29-04-2016,Alm. Salg,3.928,4,Villa,140,1976,-15 %,Aktuel værdi
Anna Damborgsvej 19510 Arden,rden,552.500,28-04-2016,Fam. Salg,2.804,5,Villa,197,1952,,Aktuel værdi
Ardenvej 179510 Arden,rden,582.993,21-04-2016,Fam. Salg,2.242,6,Villa,260,1964,,Aktuel værdi
Vildrosen 249510 Arden,rden,432.500,12-04-2016,Auktion,3.203,4,Villa,135,1977,,Aktuel værdi
