address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Bøgvadvej 847183 Randbøl,dbøl,1.236.100,29-03-2017,Andet,7.923,5,Stuehus,156,1912,,
Lyngdraget 107183 Randbøl,dbøl,2.395.000,27-03-2017,Alm. Salg,16.404,5,Villa,146,2007,0 %,Aktuel værdi
Billundvej 817183 Randbøl,dbøl,1.075.000,20-02-2017,Alm. Salg,6.250,6,Villa,172,1944,-2 %,Aktuel værdi
Lyngdraget 167183 Randbøl,dbøl,2.250.000,10-02-2017,Alm. Salg,14.802,5,Villa,152,2001,-2 %,Aktuel værdi
Daldovervej 97183 Randbøl,dbøl,481.054,01-02-2017,Fam. Salg,2.600,6,Villa,185,1946,,Aktuel værdi
Gøddinghusevej 117183 Randbøl,dbøl,775.750,30-01-2017,Fam. Salg,5.277,4,Villa,147,1941,,Aktuel værdi
Hærvejen 247183 Randbøl,dbøl,4.300.000,13-01-2017,Alm. Salg,26.380,4,Stuehus,163,1894,,
Kikkenborgvej 27183 Randbøl,dbøl,500.000,16-12-2016,Alm. Salg,2.873,4,Villa,174,1939,,Aktuel værdi
Daldovervej 77183 Randbøl,dbøl,900.000,01-12-2016,Alm. Salg,9.890,5,Villa,91,1955,-5 %,Aktuel værdi
Tørskindvej 19A7183 Randbøl,dbøl,310.262,01-10-2016,Andet,1.221,8,Stuehus,254,1935,,
Tørskindvej 347183 Randbøl,dbøl,950.000,20-09-2016,Alm. Salg,8.119,4,Villa,117,1902,-5 %,Aktuel værdi
Rodalvej 577183 Randbøl,dbøl,960.000,01-09-2016,Alm. Salg,4.403,6,Villa,218,1968,,Aktuel værdi
Tørskindvej 467183 Randbøl,dbøl,1.600.000,15-08-2016,Alm. Salg,6.177,5,Villa,259,1970,-6 %,Aktuel værdi
Bøgvadvej 1007183 Randbøl,dbøl,1.895.000,29-07-2016,Alm. Salg,8.459,7,Villa,224,1907,0 %,Aktuel værdi
Tingkærvej 77183 Randbøl,dbøl,1.650.000,19-07-2016,Alm. Salg,9.537,5,Villa,173,1971,-17 %,Aktuel værdi
Lihmskovvej 437183 Randbøl,dbøl,1.547.500,18-07-2016,Alm. Salg,10.385,5,Stuehus,149,1900,,
St. Lihme Møllevej 37183 Randbøl,dbøl,397.416,30-06-2016,Alm. Salg,1.948,7,Stuehus,204,1984,,
Rodalvej 777183 Randbøl,dbøl,460.000,19-06-2016,Fam. Salg,5.000,3,Villa,92,1964,,Aktuel værdi
Lihmskovvej 417183 Randbøl,dbøl,1.600.000,09-06-2016,Alm. Salg,8.333,8,Villa,192,1935,-3 %,Aktuel værdi
Lihmskovvej 287183 Randbøl,dbøl,435.000,03-06-2016,Alm. Salg,3.000,5,Villa,145,1950,-12 %,Aktuel værdi
Rygbjergvej 17C7183 Randbøl,dbøl,2.425.000,01-05-2016,Alm. Salg,12.630,5,Villa,192,2011,,Aktuel værdi
Tørskindvej 407183 Randbøl,dbøl,865.000,29-04-2016,Alm. Salg,5.844,6,Villa,148,1938,-3 %,Aktuel værdi
Billundvej 747183 Randbøl,dbøl,650.000,29-03-2016,Alm. Salg,5.241,5,Villa,124,1948,,Aktuel værdi
Kobberbølvej 337183 Randbøl,dbøl,13.875.000,22-01-2016,Fam. Salg,56.864,7,Stuehus,244,1912,,
Rodalvej 127183 Randbøl,dbøl,215.000,07-01-2016,Auktion,1.387,5,Villa,155,1899,,Aktuel værdi
Springbjergvej 187183 Randbøl,dbøl,216.200,20-12-2015,Alm. Salg,2.039,5,Stuehus,106,1912,,
Højbjergvej 87183 Randbøl,dbøl,1.175.000,09-12-2015,Alm. Salg,6.119,8,Villa,192,1830,-19 %,Aktuel værdi
Rodalvej 227183 Randbøl,dbøl,650.000,09-09-2015,Alm. Salg,4.304,5,Villa,151,1930,-6 %,Aktuel værdi
Bindeballevej 207183 Randbøl,dbøl,1.150.000,08-09-2015,Alm. Salg,6.388,6,Villa,180,1964,-11 %,Aktuel værdi
Grydedalvej 127183 Randbøl,dbøl,2.295.000,01-09-2015,Alm. Salg,10.384,6,Villa,221,1876,,Aktuel værdi
Bindeballevej 987183 Randbøl,dbøl,710.000,22-08-2015,Alm. Salg,5.298,5,Villa,134,1935,-11 %,Aktuel værdi
Rygbjergvej 17B7183 Randbøl,dbøl,725.000,11-08-2015,Fam. Salg,3.485,7,Villa,208,1999,,Aktuel værdi
Tørskindvej 717183 Randbøl,dbøl,10.700.000,06-08-2015,Auktion,38.078,12,Stuehus,281,1867,,
Bindeballevej 227183 Randbøl,dbøl,1.787.500,28-07-2015,Alm. Salg,14.772,4,Stuehus,121,1930,-8 %,
Bindeballevej 997183 Randbøl,dbøl,500.000,28-05-2015,Alm. Salg,4.166,3,Villa,120,1963,-26 %,Aktuel værdi
Lihmskovvej 307183 Randbøl,dbøl,810.000,13-05-2015,Alm. Salg,7.714,4,Villa,105,1936,-9 %,Aktuel værdi
Skrænten 27183 Randbøl,dbøl,880.000,12-05-2015,Fam. Salg,6.875,5,Villa,128,1932,,Aktuel værdi
Daldovervej 37183 Randbøl,dbøl,500.000,09-05-2015,Alm. Salg,3.571,6,Villa,140,1962,-16 %,Aktuel værdi
Daldovervej 37A7183 Randbøl,dbøl,1.930.000,30-04-2015,Alm. Salg,10.842,8,Villa,178,1990,2 %,Aktuel værdi
Lihmevej 227183 Randbøl,dbøl,635.000,11-02-2015,Alm. Salg,5.825,4,Villa,109,1970,-2 %,Aktuel værdi
Tørskindvej 297183 Randbøl,dbøl,1.500.000,02-02-2015,Alm. Salg,8.823,11,Villa,170,1911,-6 %,Aktuel værdi
Grydedalvej 147183 Randbøl,dbøl,150.000,13-11-2014,Andet,1.102,4,Villa,136,1945,,Aktuel værdi
Skærhølvej 317183 Randbøl,dbøl,2.117.000,05-11-2014,Alm. Salg,12.028,6,Villa,176,2007,-8 %,Aktuel værdi
Tørskindvej 547183 Randbøl,dbøl,1.650.000,01-11-2014,Fam. Salg,8.823,7,Stuehus,187,1870,,
Gøddinghusevej 27183 Randbøl,dbøl,1.140.000,06-10-2014,Alm. Salg,5.588,5,Villa,204,1914,-4 %,Aktuel værdi
Gødding Skovvej 87183 Randbøl,dbøl,1.593.500,10-09-2014,Fam. Salg,14.227,4,Stuehus,112,1910,,
Ølgårdvej 357183 Randbøl,dbøl,1.375.000,09-09-2014,Alm. Salg,7.161,9,Stuehus,192,1963,,
Lihmevej 57183 Randbøl,dbøl,1.000.000,05-09-2014,Alm. Salg,14.705,3,Stuehus,68,1877,-23 %,
Bindeballevej 617183 Randbøl,dbøl,795.000,03-08-2014,Alm. Salg,8.112,4,Sommerhus,98,1827,,Aktuel værdi
Rygbjergvej 17183 Randbøl,dbøl,500.000,11-07-2014,Alm. Salg,1.529,10,Villa,327,1900,-16 %,Aktuel værdi
Rygbjergvej 27183 Randbøl,dbøl,197.500,11-07-2014,Alm. Salg,1.400,5,Villa,141,1928,-44 %,Aktuel værdi
"Dalekildevej 12, 17183 Randbøl",dbøl,750.000,22-05-2014,Auktion,5.905,4,Anden beboelse,127,1846,,Aktuel værdi
Skærhølvej 337183 Randbøl,dbøl,2.400.000,28-04-2014,Alm. Salg,14.634,4,Villa,164,2007,-14 %,Aktuel værdi
Skovbrynet 87183 Randbøl,dbøl,1.075.000,04-04-2014,Alm. Salg,5.484,7,Villa,196,1967,-8 %,Aktuel værdi
Bøgvadvej 817183 Randbøl,dbøl,400.000,06-03-2014,Alm. Salg,2.395,5,Stuehus,167,2014,,
