address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Timianvej 64683 Rønnede,nede,1.450.000,19-05-2017,Alm. Salg,14.215,4,Rækkehus,102,2008,0 %,Aktuel værdi
Sneden 144683 Rønnede,nede,581.639,28-04-2017,Alm. Salg,3.681,6,Villa,158,1877,,Aktuel værdi
Fasanvej 34683 Rønnede,nede,1.165.000,27-04-2017,Alm. Salg,8.893,4,Villa,131,1969,-3 %,Aktuel værdi
Gl. Næstvedvej 74683 Rønnede,nede,604.000,12-04-2017,Alm. Salg,6.565,4,Villa,92,1956,-11 %,Aktuel værdi
Birkevej 134683 Rønnede,nede,935.000,07-04-2017,Fam. Salg,6.775,5,Villa,138,1968,,Aktuel værdi
Bellisvej 14683 Rønnede,nede,1.025.000,24-03-2017,Alm. Salg,9.490,4,Villa,108,1967,-2 %,Aktuel værdi
Sneden 74683 Rønnede,nede,634.018,15-03-2017,Alm. Salg,5.113,3,Villa,124,1825,,Aktuel værdi
Poppelvej 154683 Rønnede,nede,1.200.000,12-03-2017,Alm. Salg,8.888,5,Villa,135,1973,-2 %,Aktuel værdi
Lyngvej 154683 Rønnede,nede,495.000,02-03-2017,Alm. Salg,7.071,3,Villa,70,1962,0 %,Aktuel værdi
Dyssehøj 14683 Rønnede,nede,1.225.000,24-02-2017,Alm. Salg,10.208,4,Villa,120,1979,-5 %,Aktuel værdi
Vordingborgvej 5754683 Rønnede,nede,1.100.000,20-02-2017,Alm. Salg,10.000,4,Villa,110,1780,-4 %,Aktuel værdi
Svennerupvej 84683 Rønnede,nede,3.290.000,16-01-2017,Alm. Salg,18.176,6,Stuehus,181,1820,-18 %,
Elmevej 264683 Rønnede,nede,750.000,12-01-2017,Fam. Salg,5.555,5,Villa,135,2005,,Aktuel værdi
Møllevej 114683 Rønnede,nede,615.000,09-01-2017,Alm. Salg,5.540,6,Villa,111,1949,,Aktuel værdi
Bøgevej 314683 Rønnede,nede,900.000,23-12-2016,Fam. Salg,5.882,5,Villa,153,1974,,Aktuel værdi
Løvsangervej 104683 Rønnede,nede,870.000,17-12-2016,Alm. Salg,7.500,4,Villa,116,1975,-3 %,Aktuel værdi
Eskilstrupvej 274683 Rønnede,nede,1.912.500,08-12-2016,Fam. Salg,10.805,6,Stuehus,177,1858,,
Industrivej 764683 Rønnede,nede,595.000,07-12-2016,Alm. Salg,4.473,5,Villa,133,1952,0 %,Aktuel værdi
Mågevej 44683 Rønnede,nede,965.000,03-12-2016,Alm. Salg,7.598,4,Villa,127,1988,-3 %,Aktuel værdi
Eskilstrupvej 414683 Rønnede,nede,680.000,28-11-2016,Andet,3.505,5,Villa,194,1897,,Aktuel værdi
Birkegårdsvej 384683 Rønnede,nede,920.000,16-11-2016,Alm. Salg,7.863,4,Villa,117,1979,-15 %,Aktuel værdi
Lindevej 54683 Rønnede,nede,1.100.000,14-11-2016,Alm. Salg,7.432,5,Villa,148,1970,,Aktuel værdi
Tranevej 124683 Rønnede,nede,451.500,04-11-2016,Alm. Salg,4.907,3,Rækkehus,92,1988,,Aktuel værdi
Borupvej 364683 Rønnede,nede,1.338.833,27-10-2016,Alm. Salg,6.345,6,Stuehus,211,1906,,
Solbakken 74683 Rønnede,nede,1.650.000,24-10-2016,Alm. Salg,11.458,5,Villa,144,1987,-1 %,Aktuel værdi
Bøgevej 244683 Rønnede,nede,2.270.000,13-10-2016,Alm. Salg,13.841,6,Villa,164,2009,-1 %,Aktuel værdi
Lyngvej 124683 Rønnede,nede,750.000,12-10-2016,Alm. Salg,6.818,3,Villa,110,1966,0 %,Aktuel værdi
Rypevej 94683 Rønnede,nede,1.250.000,11-10-2016,Alm. Salg,9.920,3,Villa,126,1977,0 %,Aktuel værdi
Rørsangervej 84683 Rønnede,nede,625.000,01-10-2016,Alm. Salg,3.980,4,Villa,157,1975,,Aktuel værdi
Akacievej 124683 Rønnede,nede,1.500.000,21-09-2016,Alm. Salg,13.513,3,Rækkehus,111,2007,,Aktuel værdi
Akacievej 184683 Rønnede,nede,1.250.000,19-09-2016,Alm. Salg,11.261,3,Rækkehus,111,2007,-3 %,Aktuel værdi
Nymarksvej 234683 Rønnede,nede,3.475.000,15-09-2016,Alm. Salg,12.918,7,Stuehus,269,1930,-3 %,
Kærvej 4B4683 Rønnede,nede,1.195.000,06-09-2016,Alm. Salg,10.391,4,Lejlighed,115,1898,,Aktuel værdi
Akacievej 104683 Rønnede,nede,1.499.000,30-08-2016,Alm. Salg,13.504,3,Rækkehus,111,2007,0 %,Aktuel værdi
Granvej 64683 Rønnede,nede,1.195.000,23-08-2016,Alm. Salg,9.053,4,Villa,132,1972,,Aktuel værdi
Rypevej 24683 Rønnede,nede,1.380.000,16-08-2016,Alm. Salg,9.718,5,Villa,142,1977,-1 %,Aktuel værdi
Mellemvang 44683 Rønnede,nede,1.300.000,14-08-2016,Alm. Salg,11.818,3,Rækkehus,110,2015,,Aktuel værdi
Østervej 84683 Rønnede,nede,695.000,10-08-2016,Auktion,7.808,3,Villa,89,1956,,Aktuel værdi
Rypevej 14683 Rønnede,nede,1.510.000,10-08-2016,Alm. Salg,8.435,6,Villa,179,1977,-6 %,Aktuel værdi
Tornemarksvej 104683 Rønnede,nede,1.500.000,05-08-2016,Alm. Salg,13.157,5,Stuehus,114,1911,,
Bøgevej 124683 Rønnede,nede,950.000,01-08-2016,Alm. Salg,7.851,3,Villa,121,1970,-5 %,Aktuel værdi
Rørsangervej 44683 Rønnede,nede,950.000,11-07-2016,Alm. Salg,6.785,5,Villa,140,1974,-10 %,Aktuel værdi
Rønnedevej 2A4683 Rønnede,nede,1.441.500,27-06-2016,Andet,5.565,5,Stuehus,259,1943,,
Østervej 104683 Rønnede,nede,1.050.000,24-06-2016,Alm. Salg,6.481,4,Villa,162,1955,-3 %,Aktuel værdi
Rosenvej 94683 Rønnede,nede,825.000,19-06-2016,Alm. Salg,7.638,5,Villa,108,1968,-13 %,Aktuel værdi
Boldbanen 24683 Rønnede,nede,1.400.000,17-06-2016,Alm. Salg,12.173,3,Rækkehus,115,2006,,Aktuel værdi
Vestervej 24683 Rønnede,nede,550.000,16-06-2016,Alm. Salg,5.500,3,Villa,100,1963,,Aktuel værdi
Falkevej 14683 Rønnede,nede,1.500.000,27-05-2016,Alm. Salg,9.036,4,Villa,166,1980,-6 %,Aktuel værdi
Eskilstrupvej 124683 Rønnede,nede,2.445.000,24-05-2016,Alm. Salg,8.069,7,Villa,303,1908,-2 %,Aktuel værdi
Sølvmosevej 44683 Rønnede,nede,606.883,11-05-2016,Andet,6.896,3,Stuehus,88,1946,,
Birkegårdsvej 154683 Rønnede,nede,2.400.000,04-05-2016,Alm. Salg,6.876,8,Villa,349,1972,-4 %,Aktuel værdi
Gl. Næstvedvej 104683 Rønnede,nede,775.000,03-05-2016,Alm. Salg,7.175,4,Villa,108,1964,-9 %,Aktuel værdi
Dyssevej 434683 Rønnede,nede,1.910.000,27-04-2016,Alm. Salg,12.649,5,Villa,151,1998,-4 %,Aktuel værdi
Pilevej 44683 Rønnede,nede,1.044.946,26-04-2016,Fam. Salg,7.060,5,Villa,148,1972,,Aktuel værdi
Nymarksvej 34683 Rønnede,nede,6.375.000,07-04-2016,Andet,37.500,6,Stuehus,170,1877,,
Vordingborgvej 4844683 Rønnede,nede,3.000.000,29-03-2016,Alm. Salg,12.820,7,Stuehus,234,1900,,
Industrivej 264683 Rønnede,nede,515.000,15-03-2016,Alm. Salg,6.204,2,Villa,83,1973,,Aktuel værdi
Løvsangervej 114683 Rønnede,nede,1.550.000,11-03-2016,Alm. Salg,7.242,6,Villa,214,1973,0 %,Aktuel værdi
Højgårdsvej 354683 Rønnede,nede,1.250.000,08-03-2016,Alm. Salg,8.012,2,Villa,156,1888,,Aktuel værdi
Tingerupvej 44683 Rønnede,nede,1.785.000,06-03-2016,Fam. Salg,10.688,5,Stuehus,167,1880,,
