address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Gammel Søllerupvej 15B4681 Herfølge,ølge,1.787.500,10-04-2017,Alm. Salg,19.220,3,Rækkehus,93,1987,-3 %,Aktuel værdi
Rugvænget 74681 Herfølge,ølge,2.350.000,29-03-2017,Alm. Salg,14.329,5,Villa,164,1968,0 %,Aktuel værdi
Grønlandsvej 84681 Herfølge,ølge,2.300.000,21-03-2017,Alm. Salg,12.568,5,Villa,183,1972,-8 %,Aktuel værdi
Bøgebanken 354681 Herfølge,ølge,2.300.000,17-03-2017,Alm. Salg,16.788,4,Villa,137,1984,-2 %,Aktuel værdi
Elmevej 214681 Herfølge,ølge,2.910.000,13-03-2017,Alm. Salg,20.785,5,Villa,140,1965,-1 %,Aktuel værdi
"Stationsvej 12F, ST. TV4681 Herfølge",ølge,1.127.000,08-03-2017,Alm. Salg,12.250,2,Lejlighed,92,1912,7 %,Aktuel værdi
"Aldersro 1B, 1. TV4681 Herfølge",ølge,1.400.000,08-03-2017,Alm. Salg,15.909,3,Lejlighed,88,1942,-3 %,Aktuel værdi
"Stationsvej 12F, ST. TH4681 Herfølge",ølge,1.175.000,07-03-2017,Alm. Salg,15.259,3,Lejlighed,77,1912,-7 %,Aktuel værdi
"Skovbrynet 3, ST. TV4681 Herfølge",ølge,1.100.000,06-03-2017,Alm. Salg,13.095,4,Lejlighed,84,1968,-4 %,Aktuel værdi
Klintevænget 154681 Herfølge,ølge,1.850.000,01-03-2017,Alm. Salg,15.416,6,Villa,120,1975,-2 %,Aktuel værdi
Vordingborgvej 90B4681 Herfølge,ølge,1.590.000,24-02-2017,Alm. Salg,17.666,3,Villa,90,1985,-4 %,Aktuel værdi
Svansbjergvej 21B4681 Herfølge,ølge,2.995.000,16-02-2017,Alm. Salg,20.374,4,Villa,147,2000,0 %,Aktuel værdi
Hejrebanken 104681 Herfølge,ølge,1.895.000,15-02-2017,Alm. Salg,17.546,4,Rækkehus,108,1989,0 %,Aktuel værdi
Tågerødvej 84681 Herfølge,ølge,681.788,14-02-2017,Alm. Salg,6.198,2,Villa,110,1880,,Aktuel værdi
Kirsebærvænget 134681 Herfølge,ølge,2.195.000,12-02-2017,Alm. Salg,18.922,4,Villa,116,1978,0 %,Aktuel værdi
Hejrebanken 114681 Herfølge,ølge,1.350.000,02-02-2017,Alm. Salg,12.735,4,Rækkehus,106,1989,-7 %,Aktuel værdi
