address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Nyvang 146752 Glejbjerg,jerg,565.000,05-05-2017,Alm. Salg,5.707,3,Villa,99,1965,-5 %,Aktuel værdi
Skovbøllingvej 66752 Glejbjerg,jerg,1.225.000,22-04-2017,Alm. Salg,8.221,5,Villa,149,1992,,Aktuel værdi
Gettrupvej 16B6752 Glejbjerg,jerg,550.000,12-04-2017,Alm. Salg,4.166,5,Villa,132,1970,,Aktuel værdi
Ryttervænget 456752 Glejbjerg,jerg,1.445.000,19-12-2016,Fam. Salg,7.261,5,Villa,199,2002,,Aktuel værdi
Gettrupvej 176752 Glejbjerg,jerg,3.780.000,08-12-2016,Alm. Salg,20.432,6,Stuehus,185,1939,-12 %,
Borgergade 446752 Glejbjerg,jerg,585.000,07-11-2016,Alm. Salg,3.401,5,Villa,172,1948,-13 %,Aktuel værdi
Øster Terplingvej 46752 Glejbjerg,jerg,20.100,07-10-2016,Alm. Salg,104,5,Stuehus,193,2001,,
Glejbjergvej 46752 Glejbjerg,jerg,500.000,30-09-2016,Andet,1.655,9,Stuehus,302,1820,,
Skovbøllingvej 56752 Glejbjerg,jerg,650.000,29-09-2016,Alm. Salg,5.416,5,Villa,120,1941,,Aktuel værdi
Øster Åstrupvej 56752 Glejbjerg,jerg,850.000,29-09-2016,Alm. Salg,5.312,9,Villa,160,1878,,Aktuel værdi
Borgergade 106752 Glejbjerg,jerg,200.000,16-09-2016,Alm. Salg,1.980,3,Villa,101,1955,0 %,Aktuel værdi
Fåborgvej 226752 Glejbjerg,jerg,1.050.000,27-08-2016,Alm. Salg,5.833,6,Villa,180,1916,-4 %,Aktuel værdi
Borgergade 316752 Glejbjerg,jerg,450.000,26-08-2016,Alm. Salg,3.461,5,Villa,130,1940,-18 %,Aktuel værdi
Boldingvej 76752 Glejbjerg,jerg,670.000,18-08-2016,Alm. Salg,5.447,3,Villa,123,1971,,Aktuel værdi
Borgergade 876752 Glejbjerg,jerg,150.000,14-08-2016,Alm. Salg,2.500,3,Villa,60,1939,,Aktuel værdi
Borgergade 906752 Glejbjerg,jerg,1.100.000,06-08-2016,Alm. Salg,7.971,6,Villa,138,1919,-8 %,Aktuel værdi
Øster Åstrupvej 46752 Glejbjerg,jerg,3.147.011,05-07-2016,Fam. Salg,13.924,8,Stuehus,226,1922,,
Øster Åstrupvej 36752 Glejbjerg,jerg,38.400.000,30-06-2016,Alm. Salg,164.102,6,Stuehus,234,1975,,
Tvilhovej 36752 Glejbjerg,jerg,1.945.000,21-06-2016,Alm. Salg,9.628,7,Villa,202,1884,-3 %,Aktuel værdi
Skovbøllingvej 126752 Glejbjerg,jerg,820.000,17-05-2016,Alm. Salg,5.857,4,Villa,140,1969,,Aktuel værdi
Nørre Åstrupvej 16752 Glejbjerg,jerg,700.000,10-05-2016,Fam. Salg,5.645,3,Stuehus,124,1928,,
Borgergade 546752 Glejbjerg,jerg,252.000,13-01-2016,Auktion,3.500,4,Rækkehus,72,1922,,Aktuel værdi
Øster Terplingvej 26752 Glejbjerg,jerg,1.050.000,12-01-2016,Fam. Salg,5.833,6,Stuehus,180,1928,,
Gettrupvej 376752 Glejbjerg,jerg,985.000,08-12-2015,Alm. Salg,8.794,4,Villa,112,1992,-1 %,Aktuel værdi
Tvilhovej 56752 Glejbjerg,jerg,150.000,18-11-2015,Alm. Salg,1.442,4,Stuehus,104,1700,,
Skovbøllingvej 1A6752 Glejbjerg,jerg,1.100.000,12-11-2015,Alm. Salg,5.945,6,Villa,185,1991,-8 %,Aktuel værdi
Gettrupvej 106752 Glejbjerg,jerg,1.300.000,03-11-2015,Alm. Salg,8.387,5,Stuehus,155,1912,,
Gettrupvej 336752 Glejbjerg,jerg,1.835.000,29-10-2015,Alm. Salg,11.613,4,Stuehus,158,1996,-3 %,
Vester Terplingvej 16752 Glejbjerg,jerg,600.000,12-10-2015,Alm. Salg,5.940,4,Villa,101,1916,-7 %,Aktuel værdi
Skovbøllingvej 86752 Glejbjerg,jerg,1.157.500,09-10-2015,Alm. Salg,8.511,5,Villa,136,1966,-6 %,Aktuel værdi
Øster Åstrupvej 16752 Glejbjerg,jerg,775.000,17-09-2015,Fam. Salg,3.297,8,Stuehus,235,1980,,
Boldingvej 9D6752 Glejbjerg,jerg,475.000,02-06-2015,Fam. Salg,5.163,3,Rækkehus,92,1978,,Aktuel værdi
Højvangsvej 16752 Glejbjerg,jerg,2.615.000,26-05-2015,Alm. Salg,23.348,6,Stuehus,112,1855,,
Grenevej 146752 Glejbjerg,jerg,700.000,26-05-2015,Alm. Salg,6.930,4,Villa,101,1973,,Aktuel værdi
Byvænget 56752 Glejbjerg,jerg,1.075.000,27-04-2015,Alm. Salg,5.070,5,Villa,212,1974,-7 %,Aktuel værdi
Åstrup Kirkevej 26752 Glejbjerg,jerg,500.000,21-04-2015,Alm. Salg,6.666,2,Stuehus,75,1870,,
Boldingvej 196752 Glejbjerg,jerg,1.500.000,21-04-2015,Alm. Salg,5.535,6,Stuehus,271,1982,-4 %,
Skovbøllingvej 276752 Glejbjerg,jerg,16.690.000,20-04-2015,Alm. Salg,87.842,7,Stuehus,190,1872,,
Nyvang 16752 Glejbjerg,jerg,450.000,04-02-2015,Alm. Salg,4.128,4,Villa,109,1964,-28 %,Aktuel værdi
Byvænget 156752 Glejbjerg,jerg,735.000,15-01-2015,Alm. Salg,5.034,5,Villa,146,1978,-6 %,Aktuel værdi
Øster Åstrupvej 116752 Glejbjerg,jerg,963.000,07-01-2015,Alm. Salg,5.801,7,Stuehus,166,1939,-3 %,
Borgergade 1086752 Glejbjerg,jerg,200.000,02-01-2015,Alm. Salg,1.818,3,Villa,110,1953,-32 %,Aktuel værdi
Byvænget 26752 Glejbjerg,jerg,800.000,02-09-2014,Alm. Salg,4.469,5,Villa,179,1974,-18 %,Aktuel værdi
Borgergade 76752 Glejbjerg,jerg,250.000,01-08-2014,Alm. Salg,2.777,4,Villa,90,1939,-47 %,Aktuel værdi
Humlundvej 86752 Glejbjerg,jerg,124.000,31-07-2014,Auktion,984,3,Villa,126,1875,,Aktuel værdi
Byvænget 76752 Glejbjerg,jerg,780.000,09-05-2014,Alm. Salg,5.200,5,Villa,150,1977,-8 %,Aktuel værdi
Nyslundvej 56752 Glejbjerg,jerg,1.500.000,15-04-2014,Alm. Salg,6.172,7,Stuehus,243,1911,,
Gettrupvej 216752 Glejbjerg,jerg,10.534.000,10-04-2014,Alm. Salg,41.309,7,Stuehus,255,1912,,
Boldingvej 146752 Glejbjerg,jerg,4.231.000,20-03-2014,Fam. Salg,15.612,7,Stuehus,271,1867,,
Grenevej 106752 Glejbjerg,jerg,625.000,13-03-2014,Andet,6.510,3,BygningTilLager,96,1960,,Aktuel værdi
Ryttervænget 796752 Glejbjerg,jerg,525.000,16-02-2014,Alm. Salg,3.409,6,Villa,154,1980,,Aktuel værdi
Skovbøllingvej 266752 Glejbjerg,jerg,1.620.000,05-02-2014,Alm. Salg,12.461,6,Stuehus,130,1931,,
Skovbøllingvej 306752 Glejbjerg,jerg,15.046.680,05-02-2014,Alm. Salg,68.084,6,Stuehus,221,1900,,
Skovbøllingvej 146752 Glejbjerg,jerg,725.000,27-12-2013,Alm. Salg,3.072,7,Villa,236,1967,-19 %,Aktuel værdi
Skovbøllingvej 336752 Glejbjerg,jerg,430.476,18-12-2013,Auktion,2.488,6,Villa,173,1870,,Aktuel værdi
Borgergade 866752 Glejbjerg,jerg,325.000,17-12-2013,Alm. Salg,2.272,4,Villa,143,1920,-55 %,Aktuel værdi
Byvænget 206752 Glejbjerg,jerg,850.000,28-11-2013,Alm. Salg,5.743,4,Villa,148,1979,,Aktuel værdi
Gettrupvej 186752 Glejbjerg,jerg,750.000,25-10-2013,Alm. Salg,6.880,7,Villa,109,1957,-16 %,Aktuel værdi
Borgergade 1256752 Glejbjerg,jerg,850.000,13-08-2013,Auktion,3.556,8,Stuehus,239,1856,,
Byvænget 186752 Glejbjerg,jerg,1.080.000,08-07-2013,Alm. Salg,6.545,7,Villa,165,1977,0 %,Aktuel værdi
Borgergade 376752 Glejbjerg,jerg,485.000,17-06-2013,Alm. Salg,2.852,8,Villa,170,1927,-8 %,Aktuel værdi
Skovbøllingvej 296752 Glejbjerg,jerg,2.050.000,05-06-2013,Alm. Salg,6.743,7,Stuehus,304,2014,-7 %,
Boldingvej 56752 Glejbjerg,jerg,408.000,16-05-2013,Alm. Salg,3.517,3,Villa,116,1963,,Aktuel værdi
Vester Terplingvej 96752 Glejbjerg,jerg,758.359,08-05-2013,Andet,3.227,6,Villa,235,1908,,Aktuel værdi
Nyvang 116752 Glejbjerg,jerg,1.175.920,12-03-2013,Andet,6.189,5,Villa,190,2009,,Aktuel værdi
Glejbjergvej 56752 Glejbjerg,jerg,7.200.000,29-10-2012,Alm. Salg,42.352,6,Stuehus,170,1976,,
