address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Maglegårdsvej 72660 Brøndby Strand,rand,1.200.000,01-05-2017,Andet,9.230,5,Villa,130,1961,,Aktuel værdi
Egevang 12660 Brøndby Strand,rand,2.995.000,03-04-2017,Alm. Salg,24.549,4,Villa,122,1960,0 %,Aktuel værdi
Birke Allé 42660 Brøndby Strand,rand,2.595.000,27-03-2017,Alm. Salg,20.433,5,Villa,127,1942,0 %,Aktuel værdi
Søholtparken 92660 Brøndby Strand,rand,2.595.000,20-03-2017,Alm. Salg,25.441,4,Rækkehus,102,1998,0 %,Aktuel værdi
Øster Allé 42660 Brøndby Strand,rand,2.545.000,19-03-2017,Alm. Salg,29.593,4,Villa,86,1964,-2 %,Aktuel værdi
Brøndby Allé 162660 Brøndby Strand,rand,4.000.000,09-03-2017,Alm. Salg,17.467,6,Villa,229,1969,-7 %,Aktuel værdi
Bækkelunden 572660 Brøndby Strand,rand,3.555.000,03-02-2017,Alm. Salg,25.392,6,Villa,140,2003,-4 %,Aktuel værdi
Brøndbyvester Strandvej 152660 Brøndby Strand,rand,3.375.000,30-01-2017,Alm. Salg,22.058,4,Villa,153,1958,-3 %,Aktuel værdi
Holmesøvej 162660 Brøndby Strand,rand,2.115.000,27-01-2017,Alm. Salg,17.195,4,Villa,123,1969,,Aktuel værdi
Gammel Køge Landevej 6422660 Brøndby Strand,rand,1.875.000,20-12-2016,Fam. Salg,9.057,8,Villa,207,1947,,Aktuel værdi
Strandskolevej 2592660 Brøndby Strand,rand,3.485.000,19-12-2016,Alm. Salg,26.203,5,Villa,133,1959,-3 %,Aktuel værdi
Gammel Køge Landevej 743A2660 Brøndby Strand,rand,2.895.000,12-12-2016,Alm. Salg,16.542,9,Villa,175,1916,0 %,Aktuel værdi
Bækkelunden 1202660 Brøndby Strand,rand,3.700.000,08-12-2016,Alm. Salg,28.461,6,Villa,130,2004,0 %,Aktuel værdi
Pilevangen 242660 Brøndby Strand,rand,2.250.000,02-12-2016,Alm. Salg,21.844,3,Rækkehus,103,1948,0 %,Aktuel værdi
Søholtparken 402660 Brøndby Strand,rand,2.750.000,20-11-2016,Alm. Salg,24.774,4,Rækkehus,111,1999,-2 %,Aktuel værdi
