address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Lungsminde 64736 Karrebæksminde,inde,1.795.000,12-05-2017,Alm. Salg,51.285,2,Sommerhus,35,1000,,Aktuel værdi
Højbovænget 24736 Karrebæksminde,inde,2.875.000,09-05-2017,Alm. Salg,14.668,7,Villa,196,1997,-4 %,Aktuel værdi
Fjordhusene 844736 Karrebæksminde,inde,1.660.000,09-05-2017,Alm. Salg,24.411,3,Sommerhus,68,1980,,Aktuel værdi
Bryggerlodden 64736 Karrebæksminde,inde,1.775.000,01-05-2017,Alm. Salg,17.067,3,Villa,104,1960,,Aktuel værdi
Klintegårdsvej 64736 Karrebæksminde,inde,1.425.000,01-05-2017,Alm. Salg,20.955,4,Sommerhus,68,1970,-5 %,Aktuel værdi
Sandstien 314736 Karrebæksminde,inde,1.200.000,28-04-2017,Alm. Salg,29.268,3,Sommerhus,41,1940,,Aktuel værdi
Reedtzholmvej 1884736 Karrebæksminde,inde,1.195.000,27-04-2017,Alm. Salg,16.597,3,Sommerhus,72,1997,0 %,Aktuel værdi
Strandvej 97C4736 Karrebæksminde,inde,575.000,24-04-2017,Alm. Salg,15.972,2,Sommerhus,36,1957,,Aktuel værdi
Vibsevej 24736 Karrebæksminde,inde,530.000,14-04-2017,Alm. Salg,10.000,4,Sommerhus,53,1932,,Aktuel værdi
Krageholmsvej 714736 Karrebæksminde,inde,1.050.000,08-04-2017,Alm. Salg,15.909,4,Sommerhus,66,1974,-1 %,Aktuel værdi
Fjordhusene 434736 Karrebæksminde,inde,1.295.000,07-04-2017,Alm. Salg,19.044,3,Sommerhus,68,1980,-7 %,Aktuel værdi
Strandrylevej 84736 Karrebæksminde,inde,1.175.000,04-04-2017,Alm. Salg,23.039,3,Sommerhus,51,1971,-2 %,Aktuel værdi
Bag Hegnet 884736 Karrebæksminde,inde,1.375.000,04-04-2017,Alm. Salg,38.194,2,Sommerhus,36,1989,,Aktuel værdi
Klintegårdsvej 2294736 Karrebæksminde,inde,425.000,03-04-2017,Alm. Salg,8.673,3,Sommerhus,49,1979,-26 %,Aktuel værdi
Klintegårdsvej 474736 Karrebæksminde,inde,565.000,31-03-2017,Alm. Salg,10.865,3,Sommerhus,52,1970,-5 %,Aktuel værdi
Strandvej 96A4736 Karrebæksminde,inde,527.000,31-03-2017,Fam. Salg,14.243,3,Sommerhus,37,1957,,Aktuel værdi
Karlsvej 2234736 Karrebæksminde,inde,1.075.000,29-03-2017,Alm. Salg,16.287,3,Sommerhus,66,1971,-10 %,Aktuel værdi
Krageholmsvej 574736 Karrebæksminde,inde,600.000,27-03-2017,Alm. Salg,11.111,2,Sommerhus,54,1980,-8 %,Aktuel værdi
Lungskilde 224736 Karrebæksminde,inde,515.000,24-03-2017,Alm. Salg,14.714,2,Sommerhus,35,1978,-6 %,Aktuel værdi
Lodshaven 134736 Karrebæksminde,inde,1.495.000,23-03-2017,Alm. Salg,16.250,3,Rækkehus,92,2002,0 %,Aktuel værdi
Karstensvej 2544736 Karrebæksminde,inde,880.000,23-03-2017,Alm. Salg,13.538,4,Sommerhus,65,1980,-2 %,Aktuel værdi
Klintegårdsvej 1734736 Karrebæksminde,inde,895.000,21-03-2017,Alm. Salg,17.900,2,Sommerhus,50,1978,0 %,Aktuel værdi
Lungshave 14736 Karrebæksminde,inde,725.000,20-03-2017,Alm. Salg,20.714,2,Sommerhus,35,1937,,Aktuel værdi
Lodshaven 214736 Karrebæksminde,inde,1.525.000,20-03-2017,Alm. Salg,16.944,3,Rækkehus,90,2002,0 %,Aktuel værdi
Lungshave 54736 Karrebæksminde,inde,400.000,17-03-2017,Alm. Salg,11.111,3,Sommerhus,36,1940,,Aktuel værdi
Klintegårdsvej 704736 Karrebæksminde,inde,550.000,13-03-2017,Alm. Salg,11.458,3,Sommerhus,48,1970,-8 %,Aktuel værdi
Cypresvænget 414736 Karrebæksminde,inde,1.150.000,12-03-2017,Alm. Salg,13.690,4,Sommerhus,84,2008,-16 %,Aktuel værdi
Strandgårdsvej 34736 Karrebæksminde,inde,950.000,08-03-2017,Alm. Salg,12.837,3,Sommerhus,74,1970,-5 %,Aktuel værdi
Cypresvænget 314736 Karrebæksminde,inde,500.000,08-03-2017,Fam. Salg,8.196,3,Sommerhus,61,2015,,Aktuel værdi
Horskær 144736 Karrebæksminde,inde,650.000,03-03-2017,Alm. Salg,14.130,3,Sommerhus,46,1969,-6 %,Aktuel værdi
Kontrollørlodden 54736 Karrebæksminde,inde,430.000,03-03-2017,Alm. Salg,10.750,2,Sommerhus,40,1956,,Aktuel værdi
Strandgårdsvej 254736 Karrebæksminde,inde,550.000,24-02-2017,Alm. Salg,9.482,4,Sommerhus,58,1973,,Aktuel værdi
Gaysvej 3104736 Karrebæksminde,inde,900.000,23-02-2017,Fam. Salg,19.565,3,Sommerhus,46,1979,,Aktuel værdi
Bygaden 694736 Karrebæksminde,inde,1.795.000,22-02-2017,Alm. Salg,10.748,6,Rækkehus,167,1987,0 %,Aktuel værdi
