address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Sottrupvej 266372 Bylderup-Bov,-Bov,2.300.000,26-04-2017,Alm. Salg,26.136,5,Stuehus,88,1956,,
Ravsted Hovedgade 516372 Bylderup-Bov,-Bov,2.200.000,11-04-2017,Andet,7.119,14,Villa,309,1907,,Aktuel værdi
Egebjergvej 286372 Bylderup-Bov,-Bov,446.838,17-03-2017,Fam. Salg,3.490,4,Villa,128,1978,,Aktuel værdi
Surreroj 196372 Bylderup-Bov,-Bov,732.000,15-03-2017,Alm. Salg,4.632,4,Villa,158,1986,-2 %,Aktuel værdi
Slogsherredsvej 456372 Bylderup-Bov,-Bov,660.689,12-03-2017,Alm. Salg,4.685,4,Villa,141,1970,,Aktuel værdi
Højvangvej 56372 Bylderup-Bov,-Bov,530.000,02-03-2017,Andet,3.533,6,Villa,150,1944,,Aktuel værdi
Løgumklostervej 456372 Bylderup-Bov,-Bov,320.000,07-02-2017,Alm. Salg,2.711,4,Villa,118,1952,0 %,Aktuel værdi
Burkal Kirkevej 16372 Bylderup-Bov,-Bov,2.529.100,25-01-2017,Fam. Salg,26.622,5,Servicevirksomhed,95,1906,,Aktuel værdi
Burkal Kirkevej 76372 Bylderup-Bov,-Bov,410.000,25-01-2017,Alm. Salg,3.333,4,Villa,123,1974,,Aktuel værdi
Noldevej 16372 Bylderup-Bov,-Bov,230.000,10-01-2017,Alm. Salg,2.090,4,Villa,110,1965,,Aktuel værdi
Gravløkke 1016372 Bylderup-Bov,-Bov,675.000,28-11-2016,Alm. Salg,6.308,5,Villa,107,1997,,Aktuel værdi
Rens Nørredam 36372 Bylderup-Bov,-Bov,175.000,25-11-2016,Alm. Salg,1.944,4,Villa,90,1810,0 %,Aktuel værdi
Åløkke 216372 Bylderup-Bov,-Bov,662.500,23-11-2016,Fam. Salg,2.557,7,Villa,259,1977,,Aktuel værdi
Hyndingdamvej 86372 Bylderup-Bov,-Bov,6.650.000,17-11-2016,Alm. Salg,32.439,7,Stuehus,205,1944,,
Stenskær 26372 Bylderup-Bov,-Bov,520.000,15-11-2016,Alm. Salg,4.262,4,Villa,122,1978,,Aktuel værdi
Stemmildvej 256372 Bylderup-Bov,-Bov,2.400.000,10-11-2016,Alm. Salg,13.114,3,Villa,183,1938,,Aktuel værdi
Lundvej 96372 Bylderup-Bov,-Bov,50.000,04-11-2016,Fam. Salg,520,3,Villa,96,1911,,Aktuel værdi
Sottrup By 46372 Bylderup-Bov,-Bov,59.901,03-11-2016,Auktion,404,5,Villa,148,1778,,Aktuel værdi
Åløkke 306372 Bylderup-Bov,-Bov,450.000,26-10-2016,Alm. Salg,3.750,5,Villa,120,1980,-10 %,Aktuel værdi
Åglimt 156372 Bylderup-Bov,-Bov,425.000,04-10-2016,Alm. Salg,3.400,5,Villa,125,1968,-12 %,Aktuel værdi
Åglimt 246372 Bylderup-Bov,-Bov,780.000,04-10-2016,Alm. Salg,5.416,5,Villa,144,1969,,Aktuel værdi
Nystadvej 1F6372 Bylderup-Bov,-Bov,365.000,23-09-2016,Alm. Salg,4.397,3,Rækkehus,83,1986,,Aktuel værdi
Gammel Sottrupvej 266372 Bylderup-Bov,-Bov,650.000,19-09-2016,Alm. Salg,6.842,3,Villa,95,1956,,Aktuel værdi
Lundvej 166372 Bylderup-Bov,-Bov,1.050.000,08-09-2016,Alm. Salg,3.442,5,Stuehus,305,2010,-4 %,
Åglimt 206372 Bylderup-Bov,-Bov,615.000,07-09-2016,Alm. Salg,6.275,4,Villa,98,1968,,Aktuel værdi
Hyndingvej 136372 Bylderup-Bov,-Bov,17.546.963,30-08-2016,Fam. Salg,63.346,9,Stuehus,277,1970,,
Ravsted Hovedgade 66372 Bylderup-Bov,-Bov,345.981,28-07-2016,Alm. Salg,1.922,6,Villa,180,1910,,Aktuel værdi
Rens Bygade 346372 Bylderup-Bov,-Bov,400.000,26-07-2016,Alm. Salg,2.739,5,Villa,146,1973,-6 %,Aktuel værdi
Fogderupvej 96372 Bylderup-Bov,-Bov,476.284,15-07-2016,Fam. Salg,2.721,5,Stuehus,175,1867,,
Slogsgaden 296372 Bylderup-Bov,-Bov,700.000,14-07-2016,Fam. Salg,3.743,8,Villa,187,1937,,Aktuel værdi
Åløkke 386372 Bylderup-Bov,-Bov,870.000,08-07-2016,Alm. Salg,5.087,5,Villa,171,1977,-3 %,Aktuel værdi
Rens Bygade 266372 Bylderup-Bov,-Bov,26.670,27-06-2016,Alm. Salg,222,4,Villa,120,1850,,Aktuel værdi
Hovmosevej 76372 Bylderup-Bov,-Bov,1.240.000,22-06-2016,Alm. Salg,6.966,5,Stuehus,178,1926,91 %,
"Engvej 8, 26372 Bylderup-Bov",-Bov,300.000,13-06-2016,Alm. Salg,4.166,2,Lejlighed,72,1952,,Aktuel værdi
Nørregårdvej 56372 Bylderup-Bov,-Bov,22.300.000,12-06-2016,Alm. Salg,117.368,6,Stuehus,190,1987,,
Hyndingvej 126372 Bylderup-Bov,-Bov,414.000,03-06-2016,Fam. Salg,4.312,3,Villa,96,1963,,Aktuel værdi
Lille Knivsigvej 66372 Bylderup-Bov,-Bov,1.100.000,11-04-2016,Auktion,6.586,5,Villa,167,2006,-26 %,Aktuel værdi
Margretetoft 56372 Bylderup-Bov,-Bov,380.000,21-03-2016,Alm. Salg,2.676,3,Villa,142,1987,-34 %,Aktuel værdi
Lendemark 846372 Bylderup-Bov,-Bov,700.000,16-03-2016,Alm. Salg,3.431,6,Villa,204,1975,-3 %,Aktuel værdi
Grænsevejen 1306372 Bylderup-Bov,-Bov,1.070.000,08-03-2016,Alm. Salg,7.985,6,Stuehus,134,1969,,
Noldevej 116372 Bylderup-Bov,-Bov,6.970.000,03-03-2016,Alm. Salg,23.233,8,Stuehus,300,1925,,
"Ravsted Hovedgade 11, ST6372 Bylderup-Bov",-Bov,295.000,16-02-2016,Alm. Salg,3.314,2,Lejlighed,89,1950,-24 %,Aktuel værdi
Nystadvej 156372 Bylderup-Bov,-Bov,1.650.000,13-02-2016,Alm. Salg,4.274,13,Villa,386,1979,-8 %,Aktuel værdi
Fogderup Engvej 26372 Bylderup-Bov,-Bov,2.328.200,12-02-2016,Alm. Salg,17.119,6,Stuehus,136,1930,,
Fogderupvej 196372 Bylderup-Bov,-Bov,2.476.500,12-02-2016,Alm. Salg,8.066,8,Stuehus,307,2001,,
Burkal Kirkevej 416372 Bylderup-Bov,-Bov,140.000,04-02-2016,Alm. Salg,590,6,Villa,237,1900,,Aktuel værdi
Engvej 286372 Bylderup-Bov,-Bov,25.000,14-01-2016,Auktion,200,5,Villa,125,1958,,Aktuel værdi
Ravsted Hovedgade 186372 Bylderup-Bov,-Bov,250.000,12-01-2016,Alm. Salg,2.873,4,Villa,87,1955,0 %,Aktuel værdi
Havstedvej 46372 Bylderup-Bov,-Bov,250.000,09-01-2016,Alm. Salg,2.551,3,Villa,98,1964,-50 %,Aktuel værdi
Bredevadvej 236372 Bylderup-Bov,-Bov,99.500,07-01-2016,Auktion,473,7,Villa,210,1850,,Aktuel værdi
Bylderup-Bov Bygade 246372 Bylderup-Bov,-Bov,775.000,04-01-2016,Alm. Salg,2.807,9,Villa,276,1928,-13 %,Aktuel værdi
Lendemark 68A6372 Bylderup-Bov,-Bov,425.000,15-12-2015,Andet,2.623,5,Villa,162,1984,,Aktuel værdi
