address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Kielgade 112150 Nordhavn,havn,4.930.000,06-05-2017,Fam. Salg,32.434,5,Rækkehus,152,2016,,Aktuel værdi
"Trelleborggade 6, 1. TH2150 Nordhavn",havn,3.150.000,22-03-2017,Alm. Salg,40.909,2,Lejlighed,77,2016,-4 %,Aktuel værdi
"Dover Passage 2, 2. TV2150 Nordhavn",havn,4.910.000,16-03-2017,Alm. Salg,45.462,4,Lejlighed,108,2015,-2 %,Aktuel værdi
"Göteborg Plads 8, 3. TH2150 Nordhavn",havn,2.895.000,23-02-2017,Alm. Salg,37.115,3,Lejlighed,78,2015,,Aktuel værdi
"Trelleborggade 14, 4. TV2150 Nordhavn",havn,7.100.000,20-02-2017,Alm. Salg,60.169,4,Lejlighed,118,2016,-5 %,Aktuel værdi
"Antwerpengade 13, 1. 32150 Nordhavn",havn,2.950.000,13-02-2017,Alm. Salg,40.972,2,Lejlighed,72,2015,,Aktuel værdi
"Trelleborggade 6, 1. TV2150 Nordhavn",havn,6.825.000,06-02-2017,Alm. Salg,46.428,4,Lejlighed,147,2016,-2 %,Aktuel værdi
"Antwerpengade 13, 2. 62150 Nordhavn",havn,5.950.000,02-02-2017,Alm. Salg,45.075,5,Lejlighed,132,2015,-1 %,Aktuel værdi
"Århusgade 142, 5. TV2150 Nordhavn",havn,7.295.000,25-01-2017,Alm. Salg,56.550,3,Lejlighed,129,2015,,Aktuel værdi
"Trelleborggade 14, 2. MF2150 Nordhavn",havn,5.300.000,24-01-2017,Alm. Salg,51.960,3,Lejlighed,102,2016,-4 %,Aktuel værdi
"Sankt Petersborg Plads 2, 3. TH2150 Nordhavn",havn,6.200.000,24-01-2017,Alm. Salg,47.328,4,Lejlighed,131,2015,-1 %,Aktuel værdi
"Trelleborggade 6, 3. TV2150 Nordhavn",havn,7.200.000,24-01-2017,Alm. Salg,48.979,4,Lejlighed,147,2016,-3 %,Aktuel værdi
"Sankt Petersborg Plads 4, 4. TH2150 Nordhavn",havn,3.450.000,19-01-2017,Alm. Salg,49.285,2,Lejlighed,70,2015,-4 %,Aktuel værdi
"Trelleborggade 4, 5. TH2150 Nordhavn",havn,5.745.000,21-12-2016,Alm. Salg,53.691,3,Lejlighed,107,2016,-3 %,Aktuel værdi
"Trelleborggade 2, 5. TH2150 Nordhavn",havn,5.250.000,19-12-2016,Alm. Salg,49.528,4,Lejlighed,106,2016,-6 %,Aktuel værdi
"Sandkaj 13, 5. TH2150 Nordhavn",havn,9.900.000,16-12-2016,Alm. Salg,71.223,4,Lejlighed,139,2016,-1 %,Aktuel værdi
"Sandkaj 13, 1. TV2150 Nordhavn",havn,6.995.000,08-12-2016,Alm. Salg,55.515,4,Lejlighed,126,2016,0 %,Aktuel værdi
"Sankt Petersborg Plads 4, 3. TH2150 Nordhavn",havn,3.200.000,23-11-2016,Alm. Salg,45.714,2,Lejlighed,70,2015,-3 %,Aktuel værdi
"Sandkaj 13, 2. TH2150 Nordhavn",havn,7.650.000,21-11-2016,Alm. Salg,57.089,4,Lejlighed,134,2016,0 %,Aktuel værdi
"Antwerpengade 13, 2. 22150 Nordhavn",havn,5.500.000,31-10-2016,Alm. Salg,41.984,5,Lejlighed,131,2015,-8 %,Aktuel værdi
"Fortkaj 20, 1. TH2150 Nordhavn",havn,4.950.000,18-10-2016,Alm. Salg,48.529,4,Lejlighed,102,2015,-4 %,Aktuel værdi
"Trelleborggade 2, 3. TV2150 Nordhavn",havn,4.795.000,30-09-2016,Alm. Salg,45.666,3,Lejlighed,105,2016,0 %,Aktuel værdi
"Trelleborggade 6, ST2150 Nordhavn",havn,6.535.000,30-09-2016,Alm. Salg,46.021,4,Lejlighed,142,2016,-1 %,Aktuel værdi
"Trelleborggade 6, 4. TH2150 Nordhavn",havn,5.600.000,12-09-2016,Alm. Salg,41.481,3,Lejlighed,135,2016,-2 %,Aktuel værdi
"Sandkaj 13, 4. TV2150 Nordhavn",havn,7.395.000,23-08-2016,Alm. Salg,58.690,4,Lejlighed,126,2016,,Aktuel værdi
