address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Rostedvej 394200 Slagelse,else,536.545,24-05-2017,Alm. Salg,5.365,3,Villa,100,1966,,Aktuel værdi
Mariendals Alle 54200 Slagelse,else,2.125.000,22-05-2017,Alm. Salg,13.281,6,Villa,160,1920,-1 %,Aktuel værdi
Falkevej 104200 Slagelse,else,1.220.000,22-05-2017,Alm. Salg,16.486,2,Sommerhus,74,1944,-9 %,Aktuel værdi
Ndr.Stationsvej 14H4200 Slagelse,else,390.000,18-05-2017,Andet,6.000,1,Lejlighed,65,1917,,Aktuel værdi
Hyacintvej 84200 Slagelse,else,1.050.000,17-05-2017,Alm. Salg,7.500,6,Sommerhus,140,1957,,Aktuel værdi
Kildevej 94200 Slagelse,else,2.150.000,15-05-2017,Alm. Salg,12.146,5,Villa,177,2008,-2 %,Aktuel værdi
Teglparken 84200 Slagelse,else,2.125.000,11-05-2017,Alm. Salg,13.449,4,Villa,158,1979,-2 %,Aktuel værdi
Rødhalsevej 114200 Slagelse,else,1.210.000,05-05-2017,Alm. Salg,12.736,4,Sommerhus,95,2006,-5 %,Aktuel værdi
Kalundborgvej 294200 Slagelse,else,1.350.000,03-05-2017,Alm. Salg,9.926,4,Rækkehus,136,1913,-3 %,Aktuel værdi
Kongsmarkvej 1084200 Slagelse,else,500.000,03-05-2017,Fam. Salg,8.620,4,Sommerhus,58,1932,,Aktuel værdi
Sørbylillevej 64200 Slagelse,else,780.000,01-05-2017,Alm. Salg,4.431,6,Villa,176,1877,,Aktuel værdi
Priorgade 104200 Slagelse,else,1.725.000,01-05-2017,Alm. Salg,8.984,7,Villa,192,1957,-13 %,Aktuel værdi
Marievangsvej 124200 Slagelse,else,1.035.000,26-04-2017,Alm. Salg,9.857,4,Villa,105,1955,,Aktuel værdi
Perlevej 64200 Slagelse,else,394.000,26-04-2017,Alm. Salg,5.253,4,Sommerhus,75,1964,,Aktuel værdi
Nørregade 34200 Slagelse,else,1.510.000,25-04-2017,Alm. Salg,9.437,7,Villa,160,1900,-5 %,Aktuel værdi
Bakkedraget 164200 Slagelse,else,1.945.000,25-04-2017,Alm. Salg,18.177,4,Sommerhus,107,1985,-11 %,Aktuel værdi
Sørby Parkvej 574200 Slagelse,else,675.000,24-04-2017,Fam. Salg,4.927,3,Villa,137,1972,,Aktuel værdi
Landsgravvej 164200 Slagelse,else,1.665.000,24-04-2017,Alm. Salg,12.242,5,Villa,136,1951,-2 %,Aktuel værdi
Strandløbervej 404200 Slagelse,else,950.000,24-04-2017,Alm. Salg,10.439,4,Sommerhus,91,1970,-5 %,Aktuel værdi
"Ndr.Stationsvej 14S, 1. 54200 Slagelse",else,630.000,22-04-2017,Alm. Salg,12.352,1,Lejlighed,51,1917,-8 %,Aktuel værdi
"Søndermarksvej 37, 3. MF4200 Slagelse",else,565.000,22-04-2017,Alm. Salg,13.139,2,Lejlighed,43,1971,-5 %,Aktuel værdi
Kirkerupvej 284200 Slagelse,else,5.020,21-04-2017,Alm. Salg,50,4,Stuehus,100,1877,,
Helenevej 84200 Slagelse,else,1.200.000,21-04-2017,Fam. Salg,15.384,3,Sommerhus,78,1968,,Aktuel værdi
Brydes Alle 354200 Slagelse,else,650.000,20-04-2017,Fam. Salg,7.065,4,Rækkehus,92,1965,,Aktuel værdi
Strandskadevej 154200 Slagelse,else,586.500,20-04-2017,Fam. Salg,8.886,5,Sommerhus,66,1967,,Aktuel værdi
Birkevænget 44200 Slagelse,else,1.495.000,18-04-2017,Alm. Salg,18.924,4,Villa,79,1951,0 %,Aktuel værdi
Sdr.Stationsvej 27D4200 Slagelse,else,845.000,18-04-2017,Alm. Salg,15.089,2,Lejlighed,56,1898,,Aktuel værdi
Søstjernevej 214200 Slagelse,else,2.900.000,17-04-2017,Alm. Salg,38.666,5,Sommerhus,75,1937,0 %,Aktuel værdi
Kongsmarkvej 1984200 Slagelse,else,635.000,14-04-2017,Alm. Salg,11.545,4,Sommerhus,55,1963,-6 %,Aktuel værdi
"Sdr.Stationsvej 14A, 14200 Slagelse",else,895.000,12-04-2017,Alm. Salg,8.287,3,Lejlighed,108,1900,-5 %,Aktuel værdi
Marievænget 74200 Slagelse,else,1.780.000,11-04-2017,Alm. Salg,12.714,6,Villa,140,1962,-1 %,Aktuel værdi
Valbygårdsvej 614200 Slagelse,else,1.495.000,11-04-2017,Alm. Salg,11.589,5,Villa,129,1959,0 %,Aktuel værdi
Toften 184200 Slagelse,else,2.350.000,09-04-2017,Alm. Salg,24.479,4,Sommerhus,96,1996,-6 %,Aktuel værdi
Bjergbygade 644200 Slagelse,else,1.700.000,07-04-2017,Alm. Salg,9.239,7,Villa,184,1914,-8 %,Aktuel værdi
"Byskov Alle 32, ST. TH4200 Slagelse",else,840.000,07-04-2017,Alm. Salg,7.850,3,Lejlighed,107,1971,,Aktuel værdi
Gørtlergade 204200 Slagelse,else,825.000,07-04-2017,Alm. Salg,9.375,3,Lejlighed,88,1985,0 %,Aktuel værdi
Nørreås 50B4200 Slagelse,else,1.150.000,06-04-2017,Andet,5.808,6,Villa,198,1970,,Aktuel værdi
Sønderås 67F4200 Slagelse,else,500.000,06-04-2017,Andet,5.952,3,Rækkehus,84,1978,,Aktuel værdi
Krogvej 94200 Slagelse,else,650.000,06-04-2017,Alm. Salg,5.701,4,Villa,114,1900,-6 %,Aktuel værdi
Vestervang 114200 Slagelse,else,1.785.000,05-04-2017,Alm. Salg,13.222,4,Villa,135,1930,-4 %,Aktuel værdi
Jasminvej 104200 Slagelse,else,1.095.000,05-04-2017,Alm. Salg,9.954,4,Villa,110,1951,0 %,Aktuel værdi
