address,zip_code,price,sell_date,sell_type,price_per_sq_m,no_rooms,housing_type,size_in_sq_m,year_of_construction,price_change_in_pct
Kolt Kirkevej 148361 Hasselager,ager,937.982,16-05-2017,Andet,10.085,4,Villa,93,1978,,Aktuel værdi
Sønderholmvej 1458361 Hasselager,ager,2.490.000,01-05-2017,Alm. Salg,17.535,4,Rækkehus,142,2012,-4 %,Aktuel værdi
Kunnerupvej 698361 Hasselager,ager,1.900.000,03-04-2017,Alm. Salg,17.924,5,Rækkehus,106,1978,-5 %,Aktuel værdi
Kolt Østerparken 1108361 Hasselager,ager,2.140.000,30-03-2017,Alm. Salg,20.980,4,Rækkehus,102,2013,-3 %,Aktuel værdi
Fuglekærvej 1028361 Hasselager,ager,950.000,25-03-2017,Fam. Salg,7.089,4,Villa,134,1870,,Aktuel værdi
Kolt Østerparken 728361 Hasselager,ager,2.380.000,24-03-2017,Alm. Salg,19.833,5,Rækkehus,120,2013,-1 %,Aktuel værdi
Kildeagervej 281A8361 Hasselager,ager,23.750.000,21-03-2017,Alm. Salg,237.500,4,Stuehus,100,1930,,
Jegstrupvej 1808361 Hasselager,ager,1.975.000,13-03-2017,Alm. Salg,20.572,4,Rækkehus,96,2003,,Aktuel værdi
Kolt Østerparken 588361 Hasselager,ager,2.575.000,08-03-2017,Alm. Salg,18.392,5,Rækkehus,140,2014,-1 %,Aktuel værdi
Hovedvejen 608361 Hasselager,ager,1.915.000,07-03-2017,Alm. Salg,16.946,5,Villa,113,1931,-3 %,Aktuel værdi
Kolt Kirkevej 548361 Hasselager,ager,2.688.000,28-02-2017,Alm. Salg,17.230,4,Villa,156,1977,0 %,Aktuel værdi
Torshøjvænget 1508361 Hasselager,ager,2.225.000,18-02-2017,Alm. Salg,19.181,4,Villa,116,1980,-3 %,Aktuel værdi
Jegstrupvej 148361 Hasselager,ager,2.600.000,15-02-2017,Alm. Salg,16.993,5,Villa,153,1953,-2 %,Aktuel værdi
Betulavej 278361 Hasselager,ager,1.540.000,08-02-2017,Alm. Salg,14.807,4,Rækkehus,104,1980,-2 %,Aktuel værdi
Pilegårdsvej 38361 Hasselager,ager,2.087.500,03-02-2017,Alm. Salg,18.152,4,Villa,115,1978,-9 %,Aktuel værdi
Sønderholmvænget 548361 Hasselager,ager,1.247.500,01-02-2017,Fam. Salg,9.596,5,Rækkehus,130,2016,,Aktuel værdi
Pilegårdsvej 2378361 Hasselager,ager,1.885.000,31-01-2017,Alm. Salg,12.483,5,Rækkehus,151,1977,-3 %,Aktuel værdi
Hasselbakken 548361 Hasselager,ager,2.370.000,31-01-2017,Alm. Salg,17.050,5,Rækkehus,139,1987,-5 %,Aktuel værdi
Pilegårdsvej 2058361 Hasselager,ager,1.925.000,19-01-2017,Alm. Salg,12.748,5,Rækkehus,151,1977,-4 %,Aktuel værdi
